participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P15,EO,frontopolar,1.0,7,True,False,39.89575447675466,1.1306525319383305,-1.211455199939373,-1.1463565088745775,0.34019697102882523
P15,EO,frontal,1.0,0,False,False,,,,,
P15,EO,frontotemporal,1.0,4,True,False,37.390676264444686,1.1978593552923853,-2.469829525603655,-0.03385193657899377,0.18512274795500444
P15,EO,sentral,1.0,1,False,False,,,,,
P15,EO,temporal,1.0,3,True,False,45.94073457337171,1.9866931307173192,-1.8813256242471117,-0.2543832396550121,0.9973310259777252
P15,EO,parietal,1.0,5,False,False,45.07800946155645,1.8627738419925077,-0.862131528060372,-1.2390595123363304,0.21304482817656498
P15,EO,temporo-posterior,1.0,8,False,False,40.43538262872937,1.3947422519521204,-2.183745825114742,-1.591367028144325,0.5008203789538496
P15,EO,oksipital,1.0,9,False,False,40.990864428279245,1.3941795777085568,-1.870719617956773,-1.284266628766515,0.41946786303680816
P15,EC,frontopolar,0.386,0,True,False,,,,,
P15,EC,frontal,0.386,2,False,False,36.085722071194695,1.2304042170841822,-2.47847626464559,-0.9390678118522597,0.4005200651687462
P15,EC,frontotemporal,0.386,1,True,False,,,,,
P15,EC,sentral,0.386,0,False,False,,,,,
P15,EC,temporal,0.386,3,True,False,41.73342059907349,1.7590652511119285,-3.5613858511424255,-0.9901011586943937,0.4800973860822261
P15,EC,parietal,0.386,5,False,False,41.23325180599039,1.6093739154399984,-2.369220573559031,-0.06337759917729668,0.04208542917374204
P15,EC,temporo-posterior,0.386,9,False,False,37.64125538820776,1.215920085275595,-2.3582128235043074,-1.748450241848682,0.46031994466451187
P15,EC,oksipital,0.386,6,False,False,39.92694536345518,1.2808364214841508,-2.825131042396844,-1.248843707853493,0.5240480889622036
