participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P03,NGEED,1,incomplete,video,,,,,,7.616100460290909,False
P03,NGEED,2,short_hold,video,2.1389999999999993,0.5970000000000013,1.875,1.408999999999999,0.0,28.618946857750416,False
P03,AGEM KANAN,1,hud_fallback,hud_fallback,3.0,2.0,3.0,1.132000000000005,0.0,56.08836729079485,False
P03,AGEM KANAN,2,ok,video,1.9440000000000026,1.7220000000000013,3.2079999999999984,1.2085000000000008,6.123999999999995,74.93522841483355,False
P03,AGEM KIRI,1,ok,video,1.5409999999999968,3.2650000000000006,0.6650000000000063,1.839500000000001,0.6670000000000016,77.1778292953968,False
P03,AGEM KIRI,2,ok,video,2.457000000000008,2.665999999999997,0.8760000000000048,1.0840000000000032,0.472999999999999,59.49678793549538,False
P03,NGEED,3,ok,video,1.7210000000000036,3.665999999999997,1.26400000000001,0.9934999999999263,3.875,72.13397961109877,False
P03,NGEED,4,ok,video,1.45799999999997,3.8740000000000236,0.875,0.95150000000001,6.875,80.60760162770748,False
P03,AGEM KANAN,3,ok,video,2.33299999999997,2.1380000000000337,1.47199999999998,1.40949999999998,2.930000000000007,80.80971263349056,False
P03,AGEM KANAN,4,short_hold,video,0.54200000000003,0.5279999999999632,5.999000000000024,0.777499999999975,0.19399999999995998,57.41344019770622,False
P03,AGEM KIRI,3,ok,video,1.4729999999999563,3.8040000000000305,1.0559999999999832,1.1800000000000068,0.5270000000000437,87.573017552495,False
P03,AGEM KIRI,4,ok,video,1.3319999999999936,4.805000000000007,0.86099999999999,0.9454999999999814,1.4590000000000032,86.01438328623772,False
