participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P03,EO,frontopolar,1.0,22,True,False,40.78854495756252,1.4911405810445,0.021832077448026288,1.2629219620026206,0.9254825684849927
P03,EO,frontal,1.0,23,False,False,40.54164645981673,1.7206949205487738,1.7588210415569805,1.468350845275412,0.5060714353425781
P03,EO,frontotemporal,1.0,21,True,False,43.3826614197375,1.7869150831059393,0.0025578510592599857,1.403619735775318,0.38469133641936104
P03,EO,sentral,1.0,23,False,False,43.502366249500724,2.023200800050926,0.7997205263931267,0.7855966879666649,0.4552924073163869
P03,EO,temporal,1.0,23,True,False,44.10710809521363,2.035056638633118,1.8650882341871107,1.915794732634891,1.060990469297771
P03,EO,parietal,1.0,13,False,False,41.54430400162744,1.8346661727573736,1.9295190003638818,2.5054422719014586,1.2081877113194697
P03,EO,temporo-posterior,1.0,20,False,False,49.30832710759894,2.344967720078511,-0.454074233383015,0.7412585944975825,0.6648380004834266
P03,EO,oksipital,1.0,17,False,False,44.26261077921196,2.0081590210775486,-0.2094519308248255,0.9757404380636734,1.0056245686931478
P03,EC,frontopolar,0.0,0,True,False,,,,,
P03,EC,frontal,0.0,0,False,False,,,,,
P03,EC,frontotemporal,0.0,0,True,False,,,,,
P03,EC,sentral,0.0,0,False,False,,,,,
P03,EC,temporal,0.0,0,True,False,,,,,
P03,EC,parietal,0.0,0,False,False,,,,,
P03,EC,temporo-posterior,0.0,0,False,False,,,,,
P03,EC,oksipital,0.0,0,False,False,,,,,
