participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P20,EO,frontopolar,1.0,19,True,False,37.51534787358291,1.2368158150500947,0.859485326979848,-0.03449881507939745,1.0986874244380167
P20,EO,frontal,1.0,21,False,False,38.63675706213535,1.3620082049613065,0.8612696399368996,0.0006588748302611691,0.7723558185915758
P20,EO,frontotemporal,1.0,12,True,False,39.94692521553094,1.8249459767904288,-0.21236085916713388,0.3947499504179355,1.0018084738583954
P20,EO,sentral,1.0,9,False,False,41.68849109736591,1.9175378108790122,0.47619845226073987,0.7646038106569284,0.41876861122651754
P20,EO,temporal,1.0,14,True,False,41.33699778017827,1.8678010944092602,0.670941564375952,0.5249025491838708,0.7226630901149453
P20,EO,parietal,1.0,16,False,False,43.7199448777033,2.1993451283784173,0.9058258694978638,1.9899120033955269,0.448190946996174
P20,EO,temporo-posterior,1.0,6,False,False,40.396753278285345,2.1352394511456367,0.5180617442686852,0.14136894083786422,0.7750594545133559
P20,EO,oksipital,1.0,12,False,False,40.16904327889431,1.982132935987006,-0.05311676647827224,0.8557700493972697,0.5684843342333604
P20,EC,frontopolar,1.0,26,True,False,36.53317993548259,1.1195206086592926,-0.25896155297007895,0.3906165384039135,0.927614374384403
P20,EC,frontal,1.0,14,False,False,31.898931303667464,0.9948947302830167,0.6686613678599101,1.0855476835537199,1.0637049292092227
P20,EC,frontotemporal,1.0,7,True,False,32.28608650493857,1.2801689849806945,-1.0040510600654895,-0.258340826249166,0.12665027566230022
P20,EC,sentral,1.0,6,False,False,28.092620109188804,1.1269799974769856,1.3167491478793147,0.22671447836016512,1.155840674891979
P20,EC,temporal,1.0,11,True,False,39.19712630789003,1.6108542071061083,1.0991395899320606,0.9227915514410006,0.5508422588638023
P20,EC,parietal,1.0,6,False,False,26.966394676709022,1.3466305359074846,0.27706055337596347,0.2639669251014851,0.5153104878364891
P20,EC,temporo-posterior,1.0,8,False,False,28.998089074779493,1.2769044403209675,1.6043617773314134,-0.5530660696525238,0.7771060105323763
P20,EC,oksipital,1.0,9,False,False,30.399324345701825,1.3701590558000114,1.2181415033811784,0.13975932561725268,1.044580237587841
