participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P36,NGEED,1,short_hold,video,2.0699999999999994,0.3879999999999999,4.944000000000001,1.0549999999999997,4.138,38.969926200807095,False
P36,NGEED,2,ok,video,1.3339999999999996,1.6660000000000004,4.2620000000000005,1.4860000000000007,7.401999999999999,36.2532551586628,False
P36,AGEM KANAN,1,incomplete,video,3.539999999999999,1.5219999999999985,,2.7505000000000024,8.472000000000001,33.74180741608143,False
P36,AGEM KANAN,2,ok,video,2.0690000000000026,3.5970000000000013,0.875,1.4784999999999968,6.262999999999998,25.605026967823505,False
P36,AGEM KIRI,1,incomplete,video,4.804999999999993,0.6670000000000016,,2.2494999999999976,0.0,36.09253089874983,False
P36,AGEM KIRI,2,ok,video,1.7920000000000016,3.067999999999998,2.138999999999996,1.2219999999999942,6.804000000000002,37.91083496063948,False
P36,NGEED,3,ok,video,1.38900000000001,3.6100000000000136,1.7919999999999732,1.3885000000000218,1.9440000000000168,39.54760357737541,False
P36,NGEED,4,ok,video,2.86099999999999,3.069999999999993,0.9990000000000236,1.48599999999999,7.401999999999987,35.04062682390213,False
P36,AGEM KANAN,3,ok,video,0.9850000000000136,3.472000000000037,1.06899999999996,2.958499999999958,8.875,32.00584575533867,False
P36,AGEM KANAN,4,ok,video,1.0,2.8740000000000236,2.055999999999983,2.11749999999995,0.0,36.96645274758339,False
P36,AGEM KIRI,3,ok,video,1.2770000000000437,1.6669999999999732,3.125,1.978999999999985,1.0,32.75427229702473,False
P36,AGEM KIRI,4,short_hold,video,1.5970000000000368,0.34699999999998,5.430000000000007,1.749499999999955,0.6659999999999968,33.87843035161495,False
