participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P19,NGEED,1,incomplete,video,,,,,,14.303508438169956,False
P19,NGEED,2,late,video,1.9299999999999997,3.277000000000001,0.45800000000000196,3.7779999999999987,0.597999999999999,44.10725124180317,False
P19,AGEM KANAN,1,hud_fallback,hud_fallback,3.0,2.0,3.0,2.0622499999999775,0.0,51.283508986234665,False
P19,AGEM KANAN,2,ok,video,2.276999999999994,2.791000000000004,3.9309999999999974,1.3125,0.05600000000000449,38.72402999550104,False
P19,AGEM KIRI,1,incomplete,video,1.4719999999999942,1.5970000000000084,,2.0829999999999984,4.194000000000003,52.83335015177727,False
P19,AGEM KIRI,2,incomplete,video,2.4709999999999894,0.4590000000000032,,1.0490000000000066,6.930000000000007,50.76645351946354,False
P19,NGEED,3,late,video,1.52800000000002,1.6659999999999968,0.8050000000000068,3.1875,8.610000000000014,53.53790584951639,False
P19,NGEED,4,ok,video,1.8740000000000236,4.59699999999998,1.40300000000002,2.013499999999965,7.123999999999967,60.81743437796831,False
P19,AGEM KANAN,3,hud_fallback,hud_fallback,3.0,2.0,3.0,2.062250000000006,0.0,40.15071652829647,False
P19,AGEM KANAN,4,ok,video,1.80499999999995,3.40300000000002,1.59699999999998,1.5135000000000218,6.999000000000024,41.32334850728512,False
P19,AGEM KIRI,3,ok,video,1.61099999999999,2.9990000000000236,2.0,2.11099999999999,5.526999999999987,49.984880946576595,False
P19,AGEM KIRI,4,incomplete,video,2.8600000000000136,3.26400000000001,,1.0904999999999632,0.06999999999999318,52.59012654423714,False
