participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P28,NGEED,1,incomplete,video,,,,,,4.718643873929977,False
P28,NGEED,2,ok,video,1.9989999999999988,3.1389999999999993,1.0,1.083000000000002,5.471,38.92916887998581,False
P28,AGEM KANAN,1,ok,video,1.4029999999999987,3.4720000000000013,0.9990000000000023,1.3115000000000023,6.054000000000002,43.33010021597147,False
P28,AGEM KANAN,2,short_hold,video,0.7359999999999971,0.4029999999999987,4.93,1.0760000000000005,4.124000000000002,36.37037042528391,False
P28,AGEM KIRI,1,hud_fallback,hud_fallback,3.0,2.0,3.0,1.9647499999999951,0.0,-2.052200213074684,False
P28,AGEM KIRI,2,short_hold,video,3.861000000000004,0.7349999999999994,3.138999999999996,0.2839999999999918,4.998999999999995,18.962806463241577,False
P28,NGEED,3,incomplete,video,,,,,,2.1153803914785385,False
P28,NGEED,4,ok,video,1.5279999999999632,2.208000000000027,0.7350000000000136,2.617999999999995,4.597000000000037,33.1347580999136,False
P28,AGEM KANAN,3,late,video,1.6589999999999918,1.5769999999999982,0.4590000000000032,3.055999999999983,4.38900000000001,18.939252197742462,False
P28,AGEM KANAN,4,incomplete,video,,,,,,1.8238520994782448,False
P28,AGEM KIRI,3,incomplete,video,,,,,,1.1320676654577255,False
P28,AGEM KIRI,4,incomplete,video,,,,,,4.099052771925926,False
