participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P10,EO,frontopolar,1.0,22,True,False,37.68180534560807,1.1351506704960985,0.22817695150041117,1.0429220442738552,0.5211036514503203
P10,EO,frontal,1.0,8,False,False,44.597470260894895,1.340941329174261,0.473286047139827,0.6734463412229879,1.1710927345264575
P10,EO,frontotemporal,1.0,1,True,False,,,,,
P10,EO,sentral,1.0,17,False,False,45.052632626345606,1.7723323697672815,0.2029197946840433,1.3710521400773685,0.7083334399513286
P10,EO,temporal,1.0,6,True,False,44.44920222297827,1.324876526417005,0.1835863922399733,0.9125854491581893,0.8097514762715512
P10,EO,parietal,1.0,4,False,False,44.28559679645427,1.3193795122595264,-0.47373093320567494,1.005604799768033,1.0200271892658859
P10,EO,temporo-posterior,1.0,0,False,False,,,,,
P10,EO,oksipital,1.0,16,False,False,45.346843303783956,1.6527715072271125,0.15960865195941087,0.8844521594767709,1.054307064013921
P10,EC,frontopolar,0.556,14,True,False,37.25602119735308,1.155212610160345,0.06631707514706209,0.2743804979573907,1.2079798068788452
P10,EC,frontal,0.556,4,False,False,43.003287159469124,1.25605871193761,0.5084628716098344,1.661737654449857,1.195073174679289
P10,EC,frontotemporal,0.556,4,True,False,42.04103199103318,1.444301618773359,-1.0113645745498623,0.817930257171144,2.086503071464571
P10,EC,sentral,0.556,12,False,False,44.43355504480813,1.8489291465107591,0.9807108233129597,1.4928507494488104,0.5803668842785312
P10,EC,temporal,0.556,9,True,False,43.078895081419255,1.267719768822333,-0.13915052692851648,0.010127041011232407,1.2264110972737985
P10,EC,parietal,0.556,3,False,False,44.88520333924264,1.3455461384290317,1.6216754388789978,2.025377747563651,1.5235944924616955
P10,EC,temporo-posterior,0.556,0,False,False,,,,,
P10,EC,oksipital,0.556,11,False,False,42.7100514568749,1.3656792310983148,-0.22257252118911108,0.8228670491061778,0.5481545896998541
