participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P18,NGEED,1,late,video,1.9989999999999988,1.5970000000000013,2.208,3.056000000000001,2.2090000000000005,35.03116372972727,False
P18,NGEED,2,short_hold,video,1.0,0.7360000000000007,3.596,2.1529999999999987,3.0699999999999967,40.36226235330105,False
P18,AGEM KANAN,1,short_hold,video,0.5279999999999987,0.3329999999999984,0.3330000000000055,2.5519999999999996,0.0,24.915888905525208,False
P18,AGEM KANAN,2,incomplete,video,,,,,,6.571161448955593,False
P18,AGEM KIRI,1,hud_fallback,hud_fallback,3.0,2.0,3.0,3.0559999999999974,0.0,55.52300550043583,False
P18,AGEM KIRI,2,hud_fallback,hud_fallback,3.0,2.0,3.0,3.0559999999999974,0.0,65.71655502542853,False
P18,NGEED,3,hud_fallback,hud_fallback,3.0,2.0,3.0,3.055999999999983,0.0,65.08389413356781,False
P18,NGEED,4,hud_fallback,hud_fallback,3.0,2.0,3.0,3.055999999999983,0.0,64.65705011039972,False
P18,AGEM KANAN,3,hud_fallback,hud_fallback,3.0,2.0,3.0,3.055999999999983,0.0,27.878272160887718,False
P18,AGEM KANAN,4,hud_fallback,hud_fallback,3.0,2.0,3.0,3.055999999999983,0.0,77.77606584131718,False
P18,AGEM KIRI,3,hud_fallback,hud_fallback,3.0,2.0,3.0,3.055999999999983,0.0,80.31745634973055,False
P18,AGEM KIRI,4,hud_fallback,hud_fallback,3.0,2.0,3.0,3.055999999999983,0.0,73.64884875714779,False
