participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P12,NGEED,1,ok,video,1.3319999999999999,3.875,1.3330000000000002,2.014500000000001,0.7370000000000001,70.41795589029789,False
P12,NGEED,2,ok,video,1.1379999999999981,3.333000000000002,0.7360000000000007,1.5769999999999982,7.457000000000001,63.78534436225891,False
P12,AGEM KANAN,1,ok,video,1.4029999999999987,2.5970000000000013,0.4720000000000013,2.0474999999999994,0.7910000000000039,59.713783860206604,False
P12,AGEM KANAN,2,ok,video,1.0,4.0,0.6660000000000039,1.249999999999993,6.332000000000001,61.518385633826256,False
P12,AGEM KIRI,1,ok,video,0.9300000000000068,3.263999999999996,0.5409999999999968,1.9509999999999934,7.874000000000002,64.39920999109745,False
P12,AGEM KIRI,2,ok,video,0.86099999999999,4.0,0.5970000000000084,1.3190000000000026,7.207000000000008,68.18902492523193,False
P12,NGEED,3,ok,video,1.61099999999999,3.194000000000017,0.6659999999999968,1.0409999999999968,2.200999999999965,59.888793118298054,False
P12,NGEED,4,ok,video,1.9309999999999832,3.9990000000000236,0.59699999999998,1.2839999999999918,6.5400000000000205,69.35794427990913,False
P12,AGEM KANAN,3,ok,video,1.4730000000000132,2.8600000000000136,0.5419999999999732,1.4779999999999518,6.525999999999954,63.926246240735054,False
P12,AGEM KANAN,4,ok,video,1.13900000000001,4.401999999999987,0.52800000000002,0.84699999999998,5.526999999999987,59.844141229987144,False
P12,AGEM KIRI,3,ok,video,1.1940000000000168,2.944000000000017,0.6659999999999968,0.9864999999999782,6.875,63.370124623179436,False
P12,AGEM KIRI,4,ok,video,1.3319999999999936,4.194999999999993,0.47200000000003683,1.1599999999999682,3.209000000000003,67.50751249492168,False
