participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P08,NGEED,1,ok,video,2.138,4.791,0.5419999999999998,2.5485000000000007,0.0,47.17527627944946,False
P08,NGEED,2,ok,video,1.7220000000000013,5.734999999999999,0.9310000000000009,1.5899999999999999,7.539999999999999,52.869294583797455,False
P08,AGEM KANAN,1,ok,video,2.0700000000000003,5.1370000000000005,0.7220000000000013,1.7775000000000034,7.666,55.020533353090286,False
P08,AGEM KANAN,2,ok,video,1.4009999999999962,6.125,0.875,1.583999999999996,7.472000000000001,56.397611275315285,False
P08,AGEM KIRI,1,ok,video,2.665999999999997,4.201999999999998,0.402000000000001,2.478499999999997,8.402000000000001,51.20803043246269,False
P08,AGEM KIRI,2,ok,video,1.7360000000000042,5.859999999999999,0.7369999999999948,1.5204999999999984,7.400999999999996,56.19770284742117,False
P08,NGEED,3,ok,video,1.59699999999998,5.5400000000000205,0.6669999999999732,1.75,0.13900000000001,53.312661834061146,False
P08,NGEED,4,ok,video,1.0690000000000168,6.873999999999967,0.66700000000003,1.3050000000000068,7.192999999999984,57.32126507908106,False
P08,AGEM KANAN,3,ok,video,1.6669999999999732,5.665999999999997,0.5970000000000368,1.3810000000000286,7.263000000000034,52.213182896375656,False
P08,AGEM KANAN,4,ok,video,1.13900000000001,6.401999999999987,1.0690000000000168,1.34699999999998,7.263000000000034,56.72110501676798,False
P08,AGEM KIRI,3,ok,video,1.4019999999999868,6.0,0.59699999999998,1.4159999999999968,7.331999999999994,53.20702988654375,False
P08,AGEM KIRI,4,ok,video,1.4019999999999868,6.137999999999977,0.52800000000002,1.51400000000001,7.402000000000044,57.44251012802124,False
