participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P32,NGEED,1,ok,video,2.2089999999999996,2.1240000000000006,1.138,1.7844999999999995,0.5279999999999996,41.25941105186939,False
P32,NGEED,2,ok,video,2.139000000000003,2.137999999999998,1.3339999999999996,1.3469999999999978,0.0,42.48781844973564,False
P32,AGEM KANAN,1,ok,video,2.2079999999999984,2.389000000000003,1.4720000000000013,2.1454999999999984,1.1940000000000026,21.621856838464737,False
P32,AGEM KANAN,2,ok,video,0.8620000000000019,4.137999999999998,0.6659999999999968,1.0830000000000055,6.991,22.49456450343132,False
P32,AGEM KIRI,1,ok,video,1.1940000000000026,2.6799999999999926,0.8610000000000042,1.784000000000006,0.7360000000000042,28.864648826420307,False
P32,AGEM KIRI,2,ok,video,0.875,1.1939999999999884,3.8060000000000116,1.416000000000011,6.859000000000009,37.234073132276535,False
P32,NGEED,3,ok,video,2.334000000000003,2.069000000000017,0.875,1.3120000000000118,0.59699999999998,35.38644548505545,False
P32,NGEED,4,ok,video,1.125,2.6660000000000537,1.0699999999999932,1.9234999999999332,1.80499999999995,36.54298573732376,False
P32,AGEM KANAN,3,short_hold,video,0.86099999999999,0.66700000000003,3.94399999999996,1.450999999999965,7.137999999999977,42.77626313269138,False
P32,AGEM KANAN,4,ok,video,1.9279999999999973,2.40300000000002,1.06899999999996,1.3144999999999527,5.1340000000000146,49.977441765367985,False
P32,AGEM KIRI,3,short_hold,video,0.40299999999996317,0.7910000000000537,4.06899999999996,1.4510000000000218,0.33300000000002683,27.283608503639698,False
P32,AGEM KIRI,4,ok,video,1.4660000000000082,2.33299999999997,2.8740000000000236,0.04800000000000182,0.0,28.99966910481453,False
