participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P05,NGEED,1,ok,video,1.7220000000000004,2.2779999999999987,1.3330000000000002,2.652,1.4720000000000004,53.37699308991432,False
P05,NGEED,2,ok,video,1.541999999999998,2.4570000000000007,1.0700000000000003,2.146000000000001,8.124,52.81243734061718,False
P05,AGEM KANAN,1,ok,video,2.012999999999998,2.389000000000003,1.9439999999999955,2.0760000000000005,7.999000000000002,64.25406850874424,False
P05,AGEM KANAN,2,ok,video,1.7360000000000042,2.9299999999999997,1.9299999999999997,1.7490000000000023,7.664999999999999,60.75597241520882,False
P05,AGEM KIRI,1,ok,video,1.4030000000000058,2.86099999999999,1.0690000000000026,2.0889999999999986,7.9979999999999976,43.17851450294256,False
P05,AGEM KIRI,2,ok,video,1.9300000000000068,2.73599999999999,1.5970000000000084,1.6799999999999926,0.5959999999999894,54.02236767113209,False
P05,NGEED,3,ok,video,1.8050000000000068,2.40300000000002,1.2639999999999532,1.8114999999999668,0.9300000000000068,58.36534723639488,False
P05,NGEED,4,ok,video,2.402999999999963,2.334000000000003,1.4010000000000105,1.2425000000000068,0.0,63.32092251628637,False
P05,AGEM KANAN,3,ok,video,1.40300000000002,2.47199999999998,1.0690000000000168,2.248999999999967,5.928999999999974,48.81907798349857,False
P05,AGEM KANAN,4,ok,video,1.52800000000002,3.276999999999987,1.33299999999997,1.450999999999965,7.331999999999994,69.75034572184086,False
P05,AGEM KIRI,3,ok,video,1.8739999999999668,2.194000000000017,1.1949999999999932,2.117999999999995,0.0,54.22734551131725,False
P05,AGEM KIRI,4,ok,video,2.0,1.9300000000000068,1.5419999999999732,1.7150000000000318,0.86099999999999,51.127827912569046,False
