frame,t,raw,task,subphase
845,28.2,"NGEED
(2)
",NGEED,
847,28.27,"NGEED
",NGEED,
855,28.533,"NGEED
",NGEED,
869,29.006,"NGEED
",NGEED,
873,29.13,"NGEED
",NGEED,
874,29.158,"BERDIRI RILEKS
—_
| 8 |
aa
",BERDIRI RILEKS,
875,29.2,"BERDIRI RILEKS
_,
| 8 |
ye /
",BERDIRI RILEKS,
877,29.27,"BERDIRI RILEKS
_
| 8 |
V7
",BERDIRI RILEKS,
885,29.533,"BERDIRI RILEKS
_
| 8 |
—
",BERDIRI RILEKS,
899,30.006,"BERDIRI RILEKS
_~
| 8 |
<<
",BERDIRI RILEKS,
915,30.533,"BERDIRI RILEKS
(om
7 |
Vey
",BERDIRI RILEKS,
929,31.006,"BERDIRI RILEKS
(om
7 |
Vey
",BERDIRI RILEKS,
944,31.505,"BERDIRI RILEKS
(6
/
",BERDIRI RILEKS,
959,32.006,"BERDIRI RILEKS
(6
/
",BERDIRI RILEKS,
974,32.505,"BERDIRI RILEKS
(5
4 /
",BERDIRI RILEKS,
989,33.006,"BERDIRI RILEKS
(5
4 /
",BERDIRI RILEKS,
1004,33.505,"BERDIRI RILEKS
a
4 |
Vey
",BERDIRI RILEKS,
1019,34.006,"BERDIRI RILEKS
fa»
4 |
Vey
",BERDIRI RILEKS,
1034,34.505,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
1049,35.006,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
1064,35.504,"BERDIRI RILEKS
(2
V7
",BERDIRI RILEKS,
1079,36.005,"BERDIRI RILEKS
(2
V7
",BERDIRI RILEKS,
1094,36.504,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
1109,37.005,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
1112,37.101,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
1113,37.129,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
1114,37.171,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1116,37.227,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1124,37.504,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1139,38.005,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1154,38.504,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1169,39.005,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1172,39.101,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1174,39.171,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1175,39.199,"AGEM KANAN
3)
",AGEM KANAN,
1176,39.226,"AGEM KANAN
3)
",AGEM KANAN,
1184,39.504,"AGEM KANAN
3)
",AGEM KANAN,
1199,40.005,"AGEM KANAN
3)
",AGEM KANAN,
1202,40.101,"AGEM KANAN
3)
",AGEM KANAN,
1203,40.129,"AGEM KANAN
3)
",AGEM KANAN,
1204,40.171,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1206,40.24,"AGEM KANAN
*)
TAHAN
",AGEM KANAN,TAHAN
1214,40.504,"AGEM KANAN
>
TAHAN
",AGEM KANAN,TAHAN
1229,41.005,"AGEM KANAN
>
TAHAN
",AGEM KANAN,TAHAN
1244,41.504,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1259,42.005,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1262,42.101,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1263,42.128,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1264,42.17,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1265,42.198,"AGEM KANAN
",AGEM KANAN,
1266,42.226,"AGEM KANAN
",AGEM KANAN,
1274,42.504,"AGEM KANAN
Y
",AGEM KANAN,
1289,43.005,"AGEM KANAN
2
",AGEM KANAN,
1292,43.1,"AGEM KANAN
3
",AGEM KANAN,
1293,43.128,"AGEM KANAN
3
",AGEM KANAN,
1294,43.17,"AGEM KANAN
2D
NAIK
",AGEM KANAN,NAIK
1296,43.226,"AGEM KANAN
2)
NAIK
",AGEM KANAN,NAIK
1304,43.503,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1319,44.004,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1322,44.1,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1323,44.128,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1324,44.17,"AGEM KANAN
(2)
",AGEM KANAN,
1326,44.226,"AGEM KANAN
(2)
",AGEM KANAN,
1334,44.504,"AGEM KANAN
",AGEM KANAN,
1349,45.004,"AGEM KANAN
",AGEM KANAN,
1352,45.1,"AGEM KANAN
",AGEM KANAN,
1353,45.128,"AGEM KANAN
",AGEM KANAN,
1354,45.17,"fey
8
A
",UNKNOWN,
1355,45.197,"fey
8
a
",UNKNOWN,
1356,45.239,"BERDIRI RILEKS
(g
KA
",BERDIRI RILEKS,
1364,45.503,"BERDIRI RILEKS
(g
a
",BERDIRI RILEKS,
1379,46.004,"BERDIRI RILEKS
fo»
| 8 |
XA
",BERDIRI RILEKS,
1394,46.503,"BERDIRI RILEKS
(om \
| 7 |
Yer
",BERDIRI RILEKS,
1409,47.004,"BERDIRI RILEKS
(om
| 7 |
Yer
",BERDIRI RILEKS,
1424,47.503,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1439,48.004,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1454,48.503,"BERDIRI RILEKS
(5
Ve 7
",BERDIRI RILEKS,
1469,49.003,"BERDIRI RILEKS
(5
Ve 7
",BERDIRI RILEKS,
1484,49.502,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1499,50.003,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1514,50.502,"BERDIRI RILEKS
(3
Ve 7
",BERDIRI RILEKS,
1529,51.003,"BERDIRI RILEKS
(3
4 /
",BERDIRI RILEKS,
1544,51.502,"BERDIRI RILEKS
{nm \
ys |
VEY
",BERDIRI RILEKS,
1559,52.003,"BERDIRI RILEKS
{nm \
ys |
VEY
",BERDIRI RILEKS,
1574,52.502,"BERDIRI RILEKS
( 1
4 /
",BERDIRI RILEKS,
1589,53.003,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
1592,53.099,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
1593,53.127,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
1594,53.168,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1596,53.238,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1604,53.502,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1619,54.002,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1634,54.502,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1649,55.003,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1652,55.099,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1654,55.168,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1655,55.196,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1656,55.238,"AGEM KANAN
3)
",AGEM KANAN,
1664,55.501,"AGEM KANAN
3)
",AGEM KANAN,
1679,56.002,"AGEM KANAN
3)
",AGEM KANAN,
1682,56.099,"AGEM KANAN
3)
",AGEM KANAN,
1683,56.127,"AGEM KANAN
3)
",AGEM KANAN,
1684,56.168,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1686,56.238,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1694,56.501,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1709,57.002,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1724,57.501,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1739,58.002,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1742,58.098,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1743,58.126,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1744,58.168,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1745,58.195,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1746,58.237,"AGEM KANAN
",AGEM KANAN,
1754,58.501,"AGEM KANAN
2
",AGEM KANAN,
1769,59.002,"AGEM KANAN
3
",AGEM KANAN,
1772,59.098,"AGEM KANAN
3
",AGEM KANAN,
1773,59.14,"AGEM KANAN
3
",AGEM KANAN,
1774,59.167,"AGEM KANAN
2
NAIK
",AGEM KANAN,NAIK
1776,59.237,"AGEM KANAN
(Z)
NAIK
",AGEM KANAN,NAIK
1784,59.501,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1799,60.001,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1802,60.098,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1803,60.126,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1804,60.167,"AGEM KANAN
(8)
",AGEM KANAN,
1806,60.237,"AGEM KANAN
(2)
",AGEM KANAN,
1814,60.501,"AGEM KANAN
",AGEM KANAN,
1829,61.001,"AGEM KANAN
",AGEM KANAN,
1832,61.098,"AGEM KANAN
",AGEM KANAN,
1833,61.14,"AGEM KANAN
",AGEM KANAN,
1834,61.167,"BERDIRI RILEKS
(3)
Le
",BERDIRI RILEKS,
1836,61.237,"BERDIRI RILEKS
(g
Yey
",BERDIRI RILEKS,
1844,61.501,"BERDIRI RILEKS
i. %
| 8 |
7
",BERDIRI RILEKS,
1859,62.001,"BERDIRI RILEKS
i. %
8 |
7
",BERDIRI RILEKS,
1874,62.5,"BERDIRI RILEKS
(om
| 7 |
",BERDIRI RILEKS,
1889,63.001,"BERDIRI RILEKS
(om
| 7 |
",BERDIRI RILEKS,
1904,63.5,"BERDIRI RILEKS
(6)
M7
",BERDIRI RILEKS,
1919,64.001,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1934,64.5,"BERDIRI RILEKS
(5 \
V7
",BERDIRI RILEKS,
1949,65.001,"BERDIRI RILEKS
(5 \
V7
",BERDIRI RILEKS,
1964,65.5,"BERDIRI RILEKS
f.»
4 |
Vey
",BERDIRI RILEKS,
1979,66.001,"BERDIRI RILEKS
f.»
4 |
Vey
",BERDIRI RILEKS,
1994,66.5,"BERDIRI RILEKS
(3
7
",BERDIRI RILEKS,
2009,67.0,"BERDIRI RILEKS
(3
7
",BERDIRI RILEKS,
2024,67.5,"BERDIRI RILEKS
(2
Ve /
",BERDIRI RILEKS,
2039,68.0,"BERDIRI RILEKS
(2
Ve /
",BERDIRI RILEKS,
2054,68.5,"BERDIRI RILEKS
(1
VF /
",BERDIRI RILEKS,
2069,69.001,"BERDIRI RILEKS
(1
VF /
",BERDIRI RILEKS,
2072,69.096,"BERDIRI RILEKS
(1
VF /
",BERDIRI RILEKS,
2073,69.139,"BERDIRI RILEKS
(1
VF /
",BERDIRI RILEKS,
2074,69.166,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2076,69.236,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2084,69.5,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2099,70.0,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2115,70.527,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2129,71.0,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2133,71.138,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2135,71.194,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2136,71.235,"AGEM KIRI
3)
",AGEM KIRI,
2137,71.263,"AGEM KIRI
3)
",AGEM KIRI,
2145,71.528,"AGEM KIRI
3)
",AGEM KIRI,
2159,72.0,"AGEM KIRI
3)
",AGEM KIRI,
2163,72.138,"AGEM KIRI
3)
",AGEM KIRI,
2165,72.194,"AGEM KIRI
3)
",AGEM KIRI,
2166,72.235,"AGEM KIRI
+.)
TAHAN
",AGEM KIRI,TAHAN
2167,72.263,"AGEM KIRI
4)
TAHAN
",AGEM KIRI,TAHAN
2175,72.527,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2190,73.041,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2205,73.527,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2220,74.027,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2223,74.138,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2224,74.165,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2225,74.193,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2226,74.235,"AGEM KIRI
",AGEM KIRI,
2227,74.262,"AGEM KIRI
",AGEM KIRI,
2235,74.527,"AGEM KIRI
3
",AGEM KIRI,
2250,75.026,"AGEM KIRI
3
",AGEM KIRI,
2253,75.138,"AGEM KIRI
Y
",AGEM KIRI,
2255,75.193,"AGEM KIRI
Y
",AGEM KIRI,
2256,75.235,"AGEM KIRI
(Z)
NAIK
",AGEM KIRI,NAIK
2257,75.262,"AGEM KIRI
(Z)
NAIK
",AGEM KIRI,NAIK
2265,75.526,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2279,76.0,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2283,76.138,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2284,76.165,"AGEM KIRI
(8)
",AGEM KIRI,
2285,76.193,"AGEM KIRI
(8)
",AGEM KIRI,
2287,76.262,"AGEM KIRI
(2)
",AGEM KIRI,
2295,76.526,"AGEM KIRI
",AGEM KIRI,
2310,77.026,"AGEM KIRI
",AGEM KIRI,
2313,77.137,"AGEM KIRI
",AGEM KIRI,
2314,77.165,"fay
8
ew,
",UNKNOWN,
2315,77.193,"BERDIRI RILEKS
(8 \
oO
",BERDIRI RILEKS,
2317,77.262,"BERDIRI RILEKS
(sg )
ae
",BERDIRI RILEKS,
2325,77.527,"BERDIRI RILEKS
(— 8 )
Nae,
",BERDIRI RILEKS,
2340,78.026,"BERDIRI RILEKS
(— 8 )
Nae,
",BERDIRI RILEKS,
2355,78.526,"BERDIRI RILEKS
(— 7)
Le)
",BERDIRI RILEKS,
2370,79.026,"BERDIRI RILEKS
(— 7)
Le)
",BERDIRI RILEKS,
2385,79.526,"BERDIRI RILEKS
(— 6 )
Ney,
",BERDIRI RILEKS,
2400,80.026,"BERDIRI RILEKS
(— 6 )
Ne,
",BERDIRI RILEKS,
2415,80.54,"BERDIRI RILEKS
(— 5 \
|
ey,
",BERDIRI RILEKS,
2430,81.025,"BERDIRI RILEKS
(5
4 /
",BERDIRI RILEKS,
2445,81.525,"BERDIRI RILEKS
a
4 |
Vey
",BERDIRI RILEKS,
2460,82.039,"BERDIRI RILEKS
a
4 |
Vey
",BERDIRI RILEKS,
2475,82.539,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
2490,83.039,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
2505,83.525,"BERDIRI RILEKS
{nm \
2 |
VEY
",BERDIRI RILEKS,
2520,84.025,"BERDIRI RILEKS
(2
Ve /
",BERDIRI RILEKS,
2535,84.525,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
2550,85.039,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
2553,85.136,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
2555,85.191,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
2556,85.233,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2557,85.275,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2565,85.525,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2580,86.026,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2595,86.525,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2610,87.038,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2613,87.136,"AGEM KIRI
2 \
TURUN
",AGEM KIRI,TURUN
2615,87.205,"AGEM KIRI
TURUN
",AGEM KIRI,TURUN
2616,87.233,"AGEM KIRI
3)
",AGEM KIRI,
2617,87.26,"AGEM KIRI
3)
",AGEM KIRI,
2625,87.524,"AGEM KIRI
3)
",AGEM KIRI,
2640,88.024,"AGEM KIRI
3)
",AGEM KIRI,
2643,88.136,"AGEM KIRI
3)
",AGEM KIRI,
2644,88.163,"AGEM KIRI
3)
",AGEM KIRI,
2645,88.205,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2647,88.26,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2655,88.524,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2670,89.038,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2685,89.538,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2700,90.038,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2703,90.135,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2704,90.163,"AGEM KIRI
TAHAN
",AGEM KIRI,TAHAN
2705,90.205,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2706,90.232,"AGEM KIRI
",AGEM KIRI,
2707,90.26,"AGEM KIRI
",AGEM KIRI,
2715,90.538,"AGEM KIRI
Y
",AGEM KIRI,
2730,91.038,"AGEM KIRI
Y
",AGEM KIRI,
2733,91.135,"AGEM KIRI
Y
",AGEM KIRI,
2734,91.162,"AGEM KIRI
Y
",AGEM KIRI,
2735,91.205,"AGEM KIRI
2D
NAIK
",AGEM KIRI,NAIK
2737,91.26,"AGEM KIRI
2)
NAIK
",AGEM KIRI,NAIK
2745,91.538,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2760,92.038,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2763,92.135,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2764,92.162,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2765,92.204,"AGEM KIRI
(2)
",AGEM KIRI,
2767,92.26,"AGEM KIRI
(2)
",AGEM KIRI,
2775,92.538,"AGEM KIRI
",AGEM KIRI,
2790,93.038,"AGEM KIRI
",AGEM KIRI,
2793,93.134,"AGEM KIRI
",AGEM KIRI,
2794,93.162,"AGEM KIRI
",AGEM KIRI,
2795,93.204,"ISTIRAHAT UTAMA
3:00
.
[-an lf om | ED
",ISTIRAHAT UTAMA,
2797,93.26,"ISTIRAHAT UTAMA
3:00
.
[-an |f om | ED
",ISTIRAHAT UTAMA,
2805,93.537,"ISTIRAHAT UTAMA
(en fo | EE
",ISTIRAHAT UTAMA,
2820,94.037,"ISTIRAHAT UTAMA
(en fo |
",ISTIRAHAT UTAMA,
2835,94.538,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2850,95.037,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2865,95.537,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2880,96.037,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2895,96.537,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2910,97.037,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2925,97.537,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2940,98.037,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2955,98.537,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2970,99.037,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2985,99.537,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
3000,100.037,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
3015,100.537,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
3030,101.036,"ISTIRAHAT UTAMA
[-an |[ oo | EEE
",ISTIRAHAT UTAMA,
3045,101.536,"ISTIRAHAT UTAMA
[-an |f oo | ED
",ISTIRAHAT UTAMA,
3060,102.036,"ISTIRAHAT UTAMA
[-an |f oo | ED
",ISTIRAHAT UTAMA,
3075,102.536,"ISTIRAHAT UTAMA
[-an |f oo | ED
",ISTIRAHAT UTAMA,
3090,103.036,"ISTIRAHAT UTAMA
[-an |f oo | ED
",ISTIRAHAT UTAMA,
