participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P08,NGEED,1,PRA,Fp1,frontopolar,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,5.837915833481702,8.848243326475767,7.470772842609382,6.874348557064259
P08,NGEED,1,PRA,F3,frontal,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.21,True,True,False,1.3603809604271646,3.656853779714311,1.4408610127290054,2.061877118045402
P08,NGEED,1,PRA,C3,sentral,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.41,True,True,False,-4.563210930019871,-2.9757162955236183,-5.85900292312591,-4.666481465371746
P08,NGEED,1,PRA,P3,parietal,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.61,False,False,False,,,,
P08,NGEED,1,PRA,O1,oksipital,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,3.0441417602629457,6.438810912556789,4.199338667009322,4.2527862375193735
P08,NGEED,1,PRA,F7,frontotemporal,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,3.1847605905998435,7.092048847391943,4.51531307333056,4.690561365529568
P08,NGEED,1,PRA,T3,temporal,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,3.6283473420335,7.415184822535657,5.208921613648382,5.0936202077381125
P08,NGEED,1,PRA,T5,temporo-posterior,kiri,4.088,6.088,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,PRA,Fp2,frontopolar,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,2.9362184184076803,5.8244906204857685,3.9370778093966585,3.5893541764704118
P08,NGEED,1,PRA,F4,frontal,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,PRA,C4,sentral,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.99,False,False,False,,,,
P08,NGEED,1,PRA,P4,parietal,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,PRA,O2,oksipital,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,PRA,F8,frontotemporal,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,5.662613729966264,4.739794108262622,3.0537928030329375,3.772968392898761
P08,NGEED,1,PRA,T4,temporal,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,3.0955163619320523,4.8962015222344775,4.626572890245331,3.867725684607219
P08,NGEED,1,PRA,T6,temporo-posterior,kanan,4.088,6.088,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,TURUN,Fp1,frontopolar,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.619,False,False,False,,,,
P08,NGEED,1,TURUN,F3,frontal,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,-1.5905240109733683,-0.9667491720845263,-1.3760403116794642,-1.1060132611695437
P08,NGEED,1,TURUN,C3,sentral,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,-2.031077356515855,-0.052185373619465736,-0.2857826443537981,0.18977269603836433
P08,NGEED,1,TURUN,P3,parietal,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,-1.0389489628755904,-0.5609255535731492,-0.6746210663639864,-0.612768959827239
P08,NGEED,1,TURUN,O1,oksipital,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,-2.532412799878287,-1.0081503525042095,-1.4679532067235783,-1.6463585839370154
P08,NGEED,1,TURUN,F7,frontotemporal,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,-1.9397255448242134,-0.6575233793010042,-1.3488803418780009,-1.0295979877560768
P08,NGEED,1,TURUN,T3,temporal,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,-2.796289677183644,-1.0993774637681923,-2.737454569208765,-1.8345744801392811
P08,NGEED,1,TURUN,T5,temporo-posterior,kiri,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.269,True,True,False,2.6239233884262134,2.7331554983583253,2.272654051881581,2.298175187560844
P08,NGEED,1,TURUN,Fp2,frontopolar,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,12.134555572832092,7.172991828641877,3.6926113509419842,9.560280740387881
P08,NGEED,1,TURUN,F4,frontal,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.103,True,True,False,15.757665649244906,13.131262769470077,8.869361528189595,13.202595342297592
P08,NGEED,1,TURUN,C4,sentral,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.492,True,True,False,12.39778791082778,5.4665127507427975,3.1043556403478902,9.182319093795172
P08,NGEED,1,TURUN,P4,parietal,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.492,True,True,False,15.077040890187384,8.765703384051086,5.527779121011932,11.504760248293895
P08,NGEED,1,TURUN,O2,oksipital,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.214,True,True,False,14.842978135634628,13.080582990499398,9.64960979473153,12.32585997836101
P08,NGEED,1,TURUN,F8,frontotemporal,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,11.767472926403837,7.385533714213146,4.037136230391116,9.299718624785157
P08,NGEED,1,TURUN,T4,temporal,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.0,True,False,False,13.467168692223005,9.125846074848397,4.442014728626646,11.07084679905346
P08,NGEED,1,TURUN,T6,temporo-posterior,kanan,6.338,9.938,4.1,3.6,ok,manual_timestamp,0.103,True,True,False,12.705574236437549,6.989130006045713,3.3658461811113796,8.79630205300457
P08,NGEED,1,TAHAN,Fp1,frontopolar,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.021,True,False,False,0.48859898465958906,1.2385962298211552,-0.2620222383278126,1.0378468577489102
P08,NGEED,1,TAHAN,F3,frontal,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.633,False,False,False,,,,
P08,NGEED,1,TAHAN,C3,sentral,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.734,False,False,False,,,,
P08,NGEED,1,TAHAN,P3,parietal,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.856,False,False,False,,,,
P08,NGEED,1,TAHAN,O1,oksipital,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.327,True,True,False,-4.179845099359554,-4.0671381804209545,-3.839288954373526,-3.9896036731370366
P08,NGEED,1,TAHAN,F7,frontotemporal,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.489,False,False,False,,,,
P08,NGEED,1,TAHAN,T3,temporal,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.511,False,False,False,,,,
P08,NGEED,1,TAHAN,T5,temporo-posterior,kiri,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.612,False,False,False,,,,
P08,NGEED,1,TAHAN,Fp2,frontopolar,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.0,True,False,False,-1.0906793358012337,-2.504058250022723,-4.490060178146836,-2.8812993594935215
P08,NGEED,1,TAHAN,F4,frontal,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.612,False,False,False,,,,
P08,NGEED,1,TAHAN,C4,sentral,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.367,True,True,False,-5.254995397933673,-3.5603796387279836,-5.663907673729881,-5.0884865939325294
P08,NGEED,1,TAHAN,P4,parietal,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.428,True,True,False,0.3591445543445104,-2.4692436945762744,-3.327020687858445,-1.1423604071426254
P08,NGEED,1,TAHAN,O2,oksipital,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.489,True,True,False,13.4079850833179,12.614053055954376,8.775520557059275,11.266130292879144
P08,NGEED,1,TAHAN,F8,frontotemporal,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.245,True,True,False,-1.340500440629821,-0.8800744401271601,-2.562805840591114,-0.4715014788370091
P08,NGEED,1,TAHAN,T4,temporal,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.0,True,False,False,0.18243915716816161,-0.8004404688788718,-2.1742710092905213,-1.4291243352980274
P08,NGEED,1,TAHAN,T6,temporo-posterior,kanan,10.438,13.705,3.767,3.267,ok,manual_timestamp,0.55,False,False,False,,,,
P08,NGEED,1,NAIK,Fp1,frontopolar,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,5.9386013306544,1.8880721031678789,5.927042474250616,4.5837400625129305
P08,NGEED,1,NAIK,F3,frontal,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,1.943396337788947,-3.931244048298069,-0.3590368347430477,-0.31304672940545686
P08,NGEED,1,NAIK,C3,sentral,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,1.3705587195139515,-5.785018303100955,-1.5245039486696896,-1.1060751792982977
P08,NGEED,1,NAIK,P3,parietal,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,-0.13906084767748084,-8.19910355231648,-2.5696623455456127,-2.1919054409196583
P08,NGEED,1,NAIK,O1,oksipital,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,2.981748042614626,-2.3280168181258105,0.4639013991826886,0.8480540279436823
P08,NGEED,1,NAIK,F7,frontotemporal,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,2.8583543289486926,-2.2224649260369524,1.9706128036959498,1.2673259565184125
P08,NGEED,1,NAIK,T3,temporal,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,2.2078058882718565,-3.867726345659669,1.2266656297224188,0.35023406838039506
P08,NGEED,1,NAIK,T5,temporo-posterior,kiri,14.15,15.06,1.3,0.91,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,NAIK,Fp2,frontopolar,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,-5.411712673580382,-8.311722173917152,-3.2604621840494694,-5.046734522238619
P08,NGEED,1,NAIK,F4,frontal,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.824,False,False,False,,,,
P08,NGEED,1,NAIK,C4,sentral,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,NAIK,P4,parietal,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,NAIK,O2,oksipital,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,1.0,False,False,False,,,,
P08,NGEED,1,NAIK,F8,frontotemporal,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.604,False,False,False,,,,
P08,NGEED,1,NAIK,T4,temporal,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.0,True,False,False,-1.8515297367870076,-4.002257841941997,0.6240274460847814,-0.9916575015768245
P08,NGEED,1,NAIK,T6,temporo-posterior,kanan,14.15,15.06,1.3,0.91,ok,manual_timestamp,0.824,False,False,False,,,,
P08,NGEED,1,POST,Fp1,frontopolar,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.9,False,False,False,,,,
P08,NGEED,1,POST,F3,frontal,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,1.3874082424957805,5.568124309934895,3.232780133898281,3.5505089077773917
P08,NGEED,1,POST,C3,sentral,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,1.253971028516652,7.042004641773794,3.15568853915466,4.293957616259771
P08,NGEED,1,POST,P3,parietal,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,0.8119367086269875,6.21849127861794,2.1373717502097342,3.481789690042259
P08,NGEED,1,POST,O1,oksipital,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,-0.9030609673099832,2.275066151908625,0.48684228103426364,0.8159502216005734
P08,NGEED,1,POST,F7,frontotemporal,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,-0.15894668824413571,6.116031591417297,3.964032165775315,3.954580535411985
P08,NGEED,1,POST,T3,temporal,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,-0.5696015203742348,3.7962565735249427,2.238643554145984,2.1929128619246043
P08,NGEED,1,POST,T5,temporo-posterior,kiri,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,4.150910520068763,7.7456233207985505,3.5735638480735155,5.15879191495041
P08,NGEED,1,POST,Fp2,frontopolar,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,2.1790497918347,6.53421104696347,3.8769099428147875,4.532828125120034
P08,NGEED,1,POST,F4,frontal,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,6.347745682280671,6.401720699849626,2.051522513748358,4.457690889818807
P08,NGEED,1,POST,C4,sentral,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,0.22218679281533937,4.585042806626433,0.10422932665833073,2.6752817004605056
P08,NGEED,1,POST,P4,parietal,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,-0.8543431043515639,3.195973669658585,1.2739103644488274,1.5048856906872743
P08,NGEED,1,POST,O2,oksipital,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,6.828042456138078,4.658918154372778,3.668444921352714,5.798232022714345
P08,NGEED,1,POST,F8,frontotemporal,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,5.631570752062881,7.2524645403123245,4.076562804227759,5.571166995778341
P08,NGEED,1,POST,T4,temporal,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,3.3696021667377494,4.3753466398915,1.1149400410863883,2.9355807130567158
P08,NGEED,1,POST,T6,temporo-posterior,kanan,15.755,17.255,1.5,1.5,ok,manual_timestamp,0.0,True,False,False,-0.17387356409786037,-3.941191342262222,-5.794725733845173,-1.0569501983438911
P08,NGEED,2,PRA,Fp1,frontopolar,kiri,20.255,22.255,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,2.3037335674660184,1.5826085764383464,0.7109739252349883,0.985492592562899
P08,NGEED,2,PRA,F3,frontal,kiri,20.255,22.255,2.0,2.0,ok,manual_timestamp,0.425,True,True,False,-5.921141817478972,-8.797644981406407,-7.315821660028689,-8.251325853683092
P08,NGEED,2,PRA,C3,sentral,kiri,20.255,22.255,2.0,2.0,ok,manual_timestamp,0.825,False,False,False,,,,
