participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P31,EC,frontopolar,1.0,17,True,False,32.850895946155305,0.6879354849710038,0.46656896177147744,2.7682209704331795,1.4091678741031874
P31,EC,frontal,1.0,11,False,False,31.822813374540623,0.5201671697117726,0.2979385034836113,2.816157361493695,1.4121055573441734
P31,EC,frontotemporal,1.0,18,True,False,33.58011518417213,0.5758423212698587,0.7677297420546986,2.82483300687069,1.1887278618603365
P31,EC,sentral,1.0,16,False,False,32.62559813870318,0.5930380778886591,1.299650364620375,2.956685846757554,1.4315384671973752
P31,EC,temporal,1.0,19,True,False,30.75394288017347,0.5479859614120068,0.5237372371524074,3.4422976925946234,1.5069276065489219
P31,EC,parietal,1.0,10,False,False,29.572258653173364,0.36463528977655324,0.6563857948390001,1.9003234440407621,0.5947252862519076
P31,EC,temporo-posterior,1.0,20,False,False,32.73472003393151,0.8324419908420613,0.32864203149475857,3.1243113288764466,1.6291746632243425
P31,EC,oksipital,1.0,10,False,False,32.49925855860267,0.7746834828415791,1.5437735699645154,2.1726074554046924,1.6736330433118791
