metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,varian
TE,Agem Kanan,1,Berdiri,C3,-2.449,-1.486,-3.466,5,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,C4,-2.358,-2.404,-1.591,11,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,F3,3.065,0.978,1.313,2,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,F4,4.733,3.508,2.574,9,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,F7,-1.828,-7.063,-1.948,1,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,F8,6.026,5.357,4.077,11,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,Fp1,-1.602,0.849,-3.969,4,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,Fp2,1.795,1.606,1.14,11,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,O1,-8.078,-4.155,-6.791,1,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,O2,3.083,1.139,1.966,10,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,P3,-5.618,-4.747,-5.413,5,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,P4,1.818,-0.953,-0.874,11,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,T3,-0.259,-0.471,-2.21,1,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,T4,8.411,6.555,2.82,11,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,T5,-4.203,-1.66,-4.07,9,P08,T5_dasar
TE,Agem Kanan,1,Berdiri,T6,-2.441,-2.037,-2.39,10,P08,T5_dasar
TE,Agem Kanan,1,Gerak,F3,10.969,9.454,13.517,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,F7,-1.216,-8.248,-0.617,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,F8,-5.158,-4.174,0.63,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,Fp1,-1.684,2.025,1.157,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,Fp2,0.129,-0.434,2.809,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,O1,2.999,2.925,0.928,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,T3,3.246,-0.244,5.668,2,P08,T5_dasar
TE,Agem Kanan,1,Gerak,T4,2.033,1.3,4.126,2,P08,T5_dasar
TE,Agem Kanan,1,Naik,F7,2.113,5.003,2.38,2,P08,T5_dasar
TE,Agem Kanan,1,Naik,F8,4.131,4.723,3.603,2,P08,T5_dasar
TE,Agem Kanan,1,Naik,Fp1,-1.287,5.0,4.565,1,P08,T5_dasar
TE,Agem Kanan,1,Naik,Fp2,4.257,5.441,5.935,2,P08,T5_dasar
TE,Agem Kanan,1,Naik,O1,-1.43,0.192,-1.841,2,P08,T5_dasar
TE,Agem Kanan,1,Naik,T3,-2.834,6.109,3.253,2,P08,T5_dasar
TE,Agem Kanan,1,Naik,T4,2.693,10.897,6.608,2,P08,T5_dasar
TE,Agem Kanan,1,Tahan,C3,-0.299,4.775,1.822,6,P08,T5_dasar
TE,Agem Kanan,1,Tahan,C4,1.458,0.743,2.635,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,F3,-4.297,1.006,0.454,3,P08,T5_dasar
TE,Agem Kanan,1,Tahan,F4,5.42,8.295,7.28,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,F7,2.246,4.512,1.258,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,F8,9.177,11.154,9.111,8,P08,T5_dasar
TE,Agem Kanan,1,Tahan,Fp1,4.529,5.407,0.081,8,P08,T5_dasar
TE,Agem Kanan,1,Tahan,Fp2,6.673,6.684,4.212,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,O1,-4.601,-2.325,-3.308,6,P08,T5_dasar
TE,Agem Kanan,1,Tahan,O2,4.908,4.823,4.484,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,P3,-0.763,1.846,1.263,3,P08,T5_dasar
TE,Agem Kanan,1,Tahan,P4,5.007,3.476,4.652,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,T3,-6.517,-0.928,0.223,5,P08,T5_dasar
TE,Agem Kanan,1,Tahan,T4,12.842,10.671,8.067,10,P08,T5_dasar
TE,Agem Kanan,1,Tahan,T5,0.34,-1.031,-1.304,7,P08,T5_dasar
TE,Agem Kanan,1,Tahan,T6,1.542,4.17,0.64,6,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,C3,1.664,0.095,-0.758,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,C4,-4.566,-2.253,-2.94,9,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,F3,-1.698,1.467,0.533,12,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,F4,1.027,0.89,-1.025,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,F7,0.06,2.89,1.014,11,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,F8,4.562,4.053,1.194,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,Fp2,3.1,1.527,1.078,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,O1,0.143,-0.592,-0.327,9,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,O2,3.239,2.246,0.29,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,P3,-1.98,-3.389,-1.524,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,P4,0.214,0.871,-1.316,10,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,T3,-0.306,-0.42,-1.238,9,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,T4,8.734,6.576,1.926,13,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,T5,-0.661,-0.366,-2.939,11,P08,T5_dasar
TE,Agem Kanan,2,Berdiri,T6,-0.971,-0.866,-2.863,13,P08,T5_dasar
TE,Agem Kanan,2,Gerak,F3,3.649,6.231,7.235,1,P08,T5_dasar
TE,Agem Kanan,2,Gerak,F7,0.767,-1.034,-3.068,2,P08,T5_dasar
TE,Agem Kanan,2,Gerak,F8,-3.553,-1.336,-4.578,2,P08,T5_dasar
TE,Agem Kanan,2,Gerak,Fp1,1.314,5.338,-0.054,2,P08,T5_dasar
TE,Agem Kanan,2,Gerak,Fp2,-1.52,2.041,-3.397,2,P08,T5_dasar
TE,Agem Kanan,2,Gerak,O1,-0.809,4.161,0.101,2,P08,T5_dasar
TE,Agem Kanan,2,Gerak,T3,0.089,0.853,-0.313,2,P08,T5_dasar
TE,Agem Kanan,2,Gerak,T4,3.193,6.194,-0.294,2,P08,T5_dasar
TE,Agem Kanan,2,Naik,F8,11.717,5.001,3.369,2,P08,T5_dasar
TE,Agem Kanan,2,Naik,Fp1,3.602,-0.272,0.997,1,P08,T5_dasar
TE,Agem Kanan,2,Naik,Fp2,-2.593,2.568,-1.356,2,P08,T5_dasar
TE,Agem Kanan,2,Naik,O1,4.673,1.475,2.633,1,P08,T5_dasar
TE,Agem Kanan,2,Naik,T4,11.299,6.817,3.155,2,P08,T5_dasar
TE,Agem Kanan,2,Naik,T6,4.228,-2.476,-2.414,2,P08,T5_dasar
TE,Agem Kanan,2,Tahan,C3,-1.108,0.487,0.271,7,P08,T5_dasar
TE,Agem Kanan,2,Tahan,C4,3.211,3.748,2.811,12,P08,T5_dasar
TE,Agem Kanan,2,Tahan,F3,0.362,-0.118,2.328,5,P08,T5_dasar
TE,Agem Kanan,2,Tahan,F4,7.157,7.954,8.198,8,P08,T5_dasar
TE,Agem Kanan,2,Tahan,F7,0.72,-0.859,0.499,4,P08,T5_dasar
TE,Agem Kanan,2,Tahan,F8,12.088,10.281,5.895,12,P08,T5_dasar
TE,Agem Kanan,2,Tahan,Fp1,-0.16,-1.277,-1.505,5,P08,T5_dasar
TE,Agem Kanan,2,Tahan,Fp2,4.605,6.795,6.061,8,P08,T5_dasar
TE,Agem Kanan,2,Tahan,O1,-0.54,-1.762,-2.41,3,P08,T5_dasar
TE,Agem Kanan,2,Tahan,O2,-0.169,2.347,1.094,12,P08,T5_dasar
TE,Agem Kanan,2,Tahan,P3,-4.175,-2.4,-1.678,7,P08,T5_dasar
TE,Agem Kanan,2,Tahan,P4,11.783,9.304,10.266,12,P08,T5_dasar
TE,Agem Kanan,2,Tahan,T3,-2.467,0.183,0.514,4,P08,T5_dasar
TE,Agem Kanan,2,Tahan,T4,8.788,5.857,3.43,12,P08,T5_dasar
TE,Agem Kanan,2,Tahan,T5,-2.346,-1.84,-2.162,12,P08,T5_dasar
TE,Agem Kanan,2,Tahan,T6,5.152,0.171,-2.535,12,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,C3,-3.948,-9.165,-9.547,3,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,C4,0.272,2.272,0.832,10,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,F4,4.083,-1.249,-0.499,10,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,F8,7.884,4.56,0.441,9,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,Fp2,1.28,1.496,-0.613,10,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,O1,-11.158,-12.027,-10.914,2,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,O2,2.742,1.954,-0.978,10,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,P4,7.785,-0.467,0.588,10,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,T4,10.235,7.923,2.969,10,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,T5,-9.551,-13.463,-12.192,5,P08,T5_dasar
TE,Agem Kanan,3,Berdiri,T6,-1.511,-1.639,-4.12,10,P08,T5_dasar
TE,Agem Kanan,3,Gerak,C3,-3.152,-11.142,-13.655,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,C4,5.004,-0.784,2.069,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,F4,-3.44,-3.463,-0.196,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,F8,-1.829,-2.894,-2.12,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,Fp2,-0.881,3.371,-4.745,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,O1,-12.185,-12.042,-14.062,1,P08,T5_dasar
TE,Agem Kanan,3,Gerak,O2,8.522,3.217,0.18,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,P4,6.97,1.62,2.022,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,T4,2.08,-1.551,-2.14,2,P08,T5_dasar
TE,Agem Kanan,3,Gerak,T5,-9.139,-9.604,-11.782,1,P08,T5_dasar
TE,Agem Kanan,3,Gerak,T6,2.386,-2.565,-3.019,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,C3,-4.52,-2.014,-6.52,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,C4,7.618,5.718,6.046,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,F3,0.751,0.532,-2.642,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,F4,1.713,-1.59,-0.551,1,P08,T5_dasar
TE,Agem Kanan,3,Naik,F7,-5.03,-5.756,-3.847,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,F8,16.943,12.673,10.799,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,Fp1,-2.868,-2.078,-4.637,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,Fp2,4.169,-0.686,-0.735,1,P08,T5_dasar
TE,Agem Kanan,3,Naik,O1,1.453,-0.405,-1.236,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,O2,2.93,7.217,4.911,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,P3,-6.701,-5.764,-7.94,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,P4,15.196,6.562,11.055,1,P08,T5_dasar
TE,Agem Kanan,3,Naik,T3,3.443,-0.225,-3.141,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,T4,3.661,-0.159,2.427,1,P08,T5_dasar
TE,Agem Kanan,3,Naik,T5,1.001,-0.993,-0.312,2,P08,T5_dasar
TE,Agem Kanan,3,Naik,T6,1.3,1.069,-1.157,2,P08,T5_dasar
TE,Agem Kanan,3,Tahan,C3,-4.533,-5.711,-7.915,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,C4,0.728,1.19,1.551,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,F3,-4.677,-3.775,-4.675,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,F4,2.233,2.15,4.259,8,P08,T5_dasar
TE,Agem Kanan,3,Tahan,F7,-6.685,-7.775,-8.553,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,F8,12.995,12.715,5.97,4,P08,T5_dasar
TE,Agem Kanan,3,Tahan,Fp1,-3.302,-3.363,-4.876,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,Fp2,3.947,3.609,2.418,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,O1,-0.909,-1.243,-2.871,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,O2,-0.559,1.845,0.384,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,P3,-3.561,-6.452,-7.311,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,P4,13.113,7.986,7.057,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,T3,-1.358,-5.612,-4.551,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,T4,9.496,8.095,6.462,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,T5,-3.03,-2.639,-2.848,9,P08,T5_dasar
TE,Agem Kanan,3,Tahan,T6,2.957,-2.101,-3.421,8,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,C3,-2.828,-2.783,-4.653,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,C4,0.217,1.075,-0.018,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,F3,-3.548,-5.767,-7.339,4,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,F4,5.782,3.631,1.123,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,F7,-0.614,-1.076,-1.681,6,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,F8,7.808,4.124,3.691,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,Fp1,-6.117,-8.177,-8.356,4,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,Fp2,6.0,1.732,-0.819,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,O1,-6.609,-5.569,-7.301,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,O2,1.682,2.64,0.4,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,P3,-5.733,-4.756,-7.253,7,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,P4,4.213,2.287,1.308,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,T4,8.57,3.952,1.702,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,T5,-5.303,-5.841,-7.664,10,P08,T5_dasar
TE,Agem Kanan,4,Berdiri,T6,1.983,-2.083,-1.614,10,P08,T5_dasar
TE,Agem Kanan,4,Gerak,C3,-0.539,-5.203,-0.644,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,C4,5.56,4.506,-3.597,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,F3,-7.142,-6.671,-9.62,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,F4,4.719,-0.784,-1.824,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,F7,-2.558,-1.76,-7.907,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,F8,10.064,4.418,-0.453,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,Fp1,-3.477,-12.948,-7.252,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,Fp2,6.528,2.804,-0.445,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,O1,-0.933,-6.61,-10.381,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,O2,2.582,-1.909,-4.468,1,P08,T5_dasar
TE,Agem Kanan,4,Gerak,P3,-5.201,-4.945,-3.55,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,P4,3.5,-0.6,0.307,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,T3,-3.774,-4.702,-1.898,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,T4,6.454,6.304,4.013,2,P08,T5_dasar
TE,Agem Kanan,4,Gerak,T5,-12.936,-12.015,-10.225,1,P08,T5_dasar
TE,Agem Kanan,4,Gerak,T6,0.004,-3.779,-7.783,1,P08,T5_dasar
TE,Agem Kanan,4,Naik,C3,1.787,2.292,5.52,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,F3,-3.693,2.883,6.367,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,F4,9.724,9.532,7.67,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,F7,3.351,0.621,2.837,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,F8,16.464,14.737,13.692,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,Fp1,0.914,1.017,-0.598,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,Fp2,12.656,12.365,5.597,1,P08,T5_dasar
TE,Agem Kanan,4,Naik,O1,-3.504,2.749,7.261,1,P08,T5_dasar
TE,Agem Kanan,4,Naik,O2,10.305,7.486,5.512,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,P4,15.245,11.949,5.26,2,P08,T5_dasar
TE,Agem Kanan,4,Naik,T3,0.447,4.818,7.089,2,P08,T5_dasar
TE,Agem Kanan,4,Tahan,C3,2.845,3.037,3.027,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,C4,9.119,12.5,8.656,9,P08,T5_dasar
TE,Agem Kanan,4,Tahan,F3,-0.516,-0.347,0.328,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,F4,9.108,9.629,6.894,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,F7,-2.053,-1.537,-1.86,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,F8,12.955,13.243,8.081,7,P08,T5_dasar
TE,Agem Kanan,4,Tahan,Fp1,2.164,2.587,2.165,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,Fp2,6.867,4.966,3.358,7,P08,T5_dasar
TE,Agem Kanan,4,Tahan,O1,6.807,7.047,6.915,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,O2,5.6,9.394,6.851,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,P3,3.702,5.628,5.192,10,P08,T5_dasar
TE,Agem Kanan,4,Tahan,P4,11.724,16.478,11.58,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,T3,7.868,7.658,7.231,11,P08,T5_dasar
TE,Agem Kanan,4,Tahan,T4,18.652,16.01,10.744,7,P08,T5_dasar
TE,Agem Kanan,4,Tahan,T5,6.249,4.739,5.581,6,P08,T5_dasar
TE,Agem Kanan,4,Tahan,T6,9.96,4.857,1.058,11,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,C3,-6.491,-5.032,-5.808,4,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,C4,-1.141,-1.528,-1.06,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,F4,1.327,1.087,2.558,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,F7,-7.378,-9.041,-8.973,3,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,F8,9.221,6.307,6.119,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,Fp1,-1.165,1.855,-0.647,3,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,Fp2,1.308,3.147,3.193,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,O1,-10.596,-11.702,-12.632,4,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,O2,1.173,-0.067,1.8,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,P3,-7.367,-5.197,-5.263,4,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,P4,2.731,0.297,-0.021,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,T3,-9.45,-11.374,-10.536,4,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,T4,11.248,7.127,3.499,9,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,T5,-6.165,-3.942,-4.957,7,P08,T5_dasar
TE,Agem Kiri,1,Berdiri,T6,2.306,0.305,-1.811,9,P08,T5_dasar
TE,Agem Kiri,1,Gerak,C4,-3.486,9.005,2.12,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,F4,1.44,1.769,0.633,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,F8,12.962,14.882,2.404,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,Fp1,3.445,1.969,-2.344,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,Fp2,7.613,11.15,3.632,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,P4,7.676,4.652,2.532,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,T4,14.083,14.014,2.494,2,P08,T5_dasar
TE,Agem Kiri,1,Gerak,T5,2.658,2.257,-1.161,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,C3,2.992,-0.013,2.321,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,F3,8.794,6.319,4.541,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,F4,8.254,-0.389,2.757,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,F7,4.413,1.456,3.468,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,F8,7.467,8.724,3.955,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,Fp1,5.613,-1.004,0.937,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,O1,0.9,-3.035,3.375,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,O2,9.137,9.133,4.371,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,P3,-0.951,-1.277,2.302,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,T3,-0.918,1.579,3.101,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,T4,13.241,13.331,12.123,1,P08,T5_dasar
TE,Agem Kiri,1,Naik,T5,-2.446,-2.346,1.988,2,P08,T5_dasar
TE,Agem Kiri,1,Naik,T6,7.47,5.503,3.552,1,P08,T5_dasar
TE,Agem Kiri,1,Tahan,C3,5.921,6.465,3.6,10,P08,T5_dasar
TE,Agem Kiri,1,Tahan,F3,0.842,-1.589,0.685,8,P08,T5_dasar
TE,Agem Kiri,1,Tahan,F4,6.241,2.478,1.095,1,P08,T5_dasar
TE,Agem Kiri,1,Tahan,F7,2.525,0.623,0.262,10,P08,T5_dasar
TE,Agem Kiri,1,Tahan,F8,2.552,-1.753,2.522,1,P08,T5_dasar
TE,Agem Kiri,1,Tahan,Fp1,1.862,-0.123,0.801,8,P08,T5_dasar
TE,Agem Kiri,1,Tahan,Fp2,5.071,4.837,3.136,6,P08,T5_dasar
TE,Agem Kiri,1,Tahan,O1,3.713,2.199,0.592,10,P08,T5_dasar
TE,Agem Kiri,1,Tahan,O2,4.089,3.079,-2.502,2,P08,T5_dasar
TE,Agem Kiri,1,Tahan,P3,4.904,3.722,3.726,8,P08,T5_dasar
TE,Agem Kiri,1,Tahan,T3,1.074,0.339,0.546,10,P08,T5_dasar
TE,Agem Kiri,1,Tahan,T4,8.543,7.788,6.207,8,P08,T5_dasar
TE,Agem Kiri,1,Tahan,T6,7.022,1.193,-1.238,2,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,C3,1.718,2.107,3.909,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,F3,5.814,5.981,3.41,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,F4,3.133,3.075,1.544,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,F7,9.32,8.646,6.236,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,F8,7.802,6.483,3.606,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,Fp1,7.379,6.399,3.835,11,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,Fp2,8.556,7.456,5.205,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,O1,4.001,5.382,4.163,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,O2,5.181,2.061,2.039,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,P3,-0.161,2.214,2.913,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,T3,6.906,7.886,5.378,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,T4,13.118,11.537,6.825,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,T5,6.962,7.42,4.589,15,P08,T5_dasar
TE,Agem Kiri,2,Berdiri,T6,4.359,2.653,0.003,15,P08,T5_dasar
TE,Agem Kiri,2,Gerak,C4,2.462,2.198,0.117,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,F7,6.885,-2.651,-1.894,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,F8,10.621,6.331,4.196,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,Fp1,9.472,-2.868,-0.102,1,P08,T5_dasar
TE,Agem Kiri,2,Gerak,O1,-0.358,-6.062,-3.933,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,O2,5.738,6.013,-4.195,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,P4,7.689,4.729,1.133,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,T3,4.59,-3.549,-1.604,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,T4,10.605,7.607,4.019,2,P08,T5_dasar
TE,Agem Kiri,2,Gerak,T6,3.951,-5.142,-6.367,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,C3,7.883,9.492,4.9,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,F3,2.084,-1.202,1.151,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,F7,4.245,2.932,1.383,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,Fp1,-1.207,4.083,2.004,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,Fp2,-1.132,1.301,2.41,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,O1,4.708,5.546,3.278,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,P3,11.032,11.366,9.476,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,T3,4.667,3.083,3.944,2,P08,T5_dasar
TE,Agem Kiri,2,Naik,T4,3.475,6.215,7.53,2,P08,T5_dasar
TE,Agem Kiri,2,Tahan,C3,11.467,7.756,6.416,5,P08,T5_dasar
TE,Agem Kiri,2,Tahan,F3,8.119,5.537,7.698,11,P08,T5_dasar
TE,Agem Kiri,2,Tahan,F7,3.653,2.306,1.697,11,P08,T5_dasar
TE,Agem Kiri,2,Tahan,F8,6.891,10.13,13.461,2,P08,T5_dasar
TE,Agem Kiri,2,Tahan,Fp1,4.537,1.578,1.476,11,P08,T5_dasar
TE,Agem Kiri,2,Tahan,Fp2,9.924,8.188,6.427,11,P08,T5_dasar
TE,Agem Kiri,2,Tahan,O1,4.308,2.541,2.994,11,P08,T5_dasar
TE,Agem Kiri,2,Tahan,P3,15.322,10.798,7.34,1,P08,T5_dasar
TE,Agem Kiri,2,Tahan,T3,0.464,0.99,2.399,11,P08,T5_dasar
TE,Agem Kiri,2,Tahan,T4,14.477,13.121,11.52,9,P08,T5_dasar
TE,Agem Kiri,3,Berdiri,C3,3.041,-1.145,-1.346,10,P08,T5_dasar
TE,Agem Kiri,3,Berdiri,C4,8.043,7.576,5.599,10,P08,T5_dasar
TE,Agem Kiri,3,Berdiri,F3,1.737,2.356,-0.538,10,P08,T5_dasar
TE,Agem Kiri,3,Berdiri,F4,9.701,4.547,5.262,10,P08,T5_dasar
