frame,t,raw,task,subphase
0,0.0,,UNKNOWN,
1,0.057,"——
|
",UNKNOWN,
2,0.093,"BERSIAP
is)
ae
",BERSIAP,
3,0.134,"BERSIAP
a
ae,

ee
",BERSIAP,
7,0.265,"——
BERSIAP
(5)
",BERSIAP,
14,0.501,"=
BERSIAP
(s)
",BERSIAP,
29,1.001,"BERSIAP
(s)
",BERSIAP,
44,1.5,"BERSIAP
)
",BERSIAP,
59,2.001,"BERSIAP
)
",BERSIAP,
74,2.5,"BERSIAP
(3)
",BERSIAP,
89,3.001,"BERSIAP
(3)
",BERSIAP,
104,3.5,"==""
BERSIAP
(2)
",BERSIAP,
119,4.015,"=z""
BERSIAP
2)
",BERSIAP,
134,4.5,"BERSIAP
(1)
OY
",BERSIAP,
149,5.001,"BERSIAP
(1)
OY
",BERSIAP,
150,5.042,"BERSIAP
(1)
OY
",BERSIAP,
151,5.069,"BERSIAP
(1)
OY
",BERSIAP,
152,5.111,"NGEED
~
1
TURUN
",NGEED,TURUN
156,5.236,"NGEED
~N
1
TURUN
",NGEED,TURUN
164,5.5,"NGEED
~
1
TURUN
",NGEED,TURUN
179,6.001,"NGEED
~
1
TURUN
",NGEED,TURUN
194,6.5,"NGEED
2
TURUN
",NGEED,TURUN
209,7.0,"NGEED
2
TURUN
",NGEED,TURUN
211,7.069,"NGEED
2
TURUN
",NGEED,TURUN
212,7.111,"NGEED
TURUN
",NGEED,TURUN
213,7.138,"NGEED
3)
",NGEED,
217,7.277,"NGEED
3)
",NGEED,
225,7.541,"NGEED
3)
",NGEED,
239,8.0,"NGEED
3)
",NGEED,
241,8.069,"NGEED
3)
",NGEED,
242,8.111,"NGEED
+)
TAHAN
",NGEED,TAHAN
243,8.139,"NGEED
)
TAHAN
",NGEED,TAHAN
247,8.277,"NGEED
>
TAHAN
",NGEED,TAHAN
255,8.541,"NGEED
>
TAHAN
",NGEED,TAHAN
269,9.001,"NGEED
>
TAHAN
",NGEED,TAHAN
285,9.541,"NGEED
TAHAN )
",NGEED,TAHAN
299,10.0,"NGEED
TAHAN )
",NGEED,TAHAN
301,10.069,"NGEED
TAHAN )
",NGEED,TAHAN
302,10.11,"NGEED
NAIK )
",NGEED,NAIK
303,10.138,"NGEED
",NGEED,
307,10.277,"NGEED
3
",NGEED,
315,10.541,"NGEED
Y
",NGEED,
329,11.0,"NGEED
Y
",NGEED,
331,11.068,"NGEED
Y
",NGEED,
332,11.11,"NGEED
QD
NAIK
",NGEED,NAIK
333,11.138,"NGEED
)
NAIK
",NGEED,NAIK
337,11.277,"NGEED
(2)
NAIK
",NGEED,NAIK
345,11.54,"NGEED
(z)
NAIK
",NGEED,NAIK
360,12.04,"NGEED
(z)
NAIK
",NGEED,NAIK
361,12.068,"NGEED
(z)
NAIK
",NGEED,NAIK
362,12.11,"NGEED
(2)
",NGEED,
363,12.138,"NGEED
(2)
",NGEED,
367,12.276,"NGEED
",NGEED,
375,12.54,"NGEED
",NGEED,
390,13.04,"NGEED
",NGEED,
391,13.068,"NGEED
",NGEED,
392,13.11,"BERDIRI RILEKS
Og
ey,
",BERDIRI RILEKS,
393,13.138,"BERDIRI RILEKS
(g
ew,
",BERDIRI RILEKS,
397,13.276,"BERDIRI RILEKS
(g
ew,
",BERDIRI RILEKS,
405,13.54,"BERDIRI RILEKS
fg
eS)
",BERDIRI RILEKS,
420,14.04,"BERDIRI RILEKS
(g
eS)
",BERDIRI RILEKS,
435,14.54,"BERDIRI RILEKS
(7)
AE
",BERDIRI RILEKS,
450,15.04,"BERDIRI RILEKS
(7)
Ae
",BERDIRI RILEKS,
465,15.54,"BERDIRI RILEKS
(6
ey
",BERDIRI RILEKS,
480,16.04,"BERDIRI RILEKS
(6
27
",BERDIRI RILEKS,
495,16.54,"BERDIRI RILEKS
_
( 5
",BERDIRI RILEKS,
510,17.04,"BERDIRI RILEKS
(5 \
Ye
",BERDIRI RILEKS,
525,17.54,"BERDIRI RILEKS
f,»
4 |
V2 7
",BERDIRI RILEKS,
540,18.04,"BERDIRI RILEKS
f,»
4 |
V2 7
",BERDIRI RILEKS,
555,18.54,"BERDIRI RILEKS
(3
\E/
",BERDIRI RILEKS,
569,19.012,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
585,19.539,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
599,20.012,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
614,20.511,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
629,21.012,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
631,21.067,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
632,21.109,"BERDIRI RILEKS
( 1»
4 /
",BERDIRI RILEKS,
633,21.136,"NGEED
~
1
TURUN
",NGEED,TURUN
637,21.275,"NGEED
~
1
TURUN
",NGEED,TURUN
645,21.539,"NGEED
~
1
TURUN
",NGEED,TURUN
660,22.039,"NGEED
~
1
TURUN
",NGEED,TURUN
674,22.511,"NGEED
2
TURUN
",NGEED,TURUN
690,23.039,"NGEED
2 \
TURUN
",NGEED,TURUN
691,23.067,"NGEED
2 \
TURUN
",NGEED,TURUN
692,23.108,"NGEED
2 \
TURUN
",NGEED,TURUN
693,23.136,"NGEED
3)
",NGEED,
697,23.275,"NGEED
3)
",NGEED,
705,23.539,"NGEED
3)
",NGEED,
719,24.011,"NGEED
3)
",NGEED,
722,24.108,"NGEED
3)
",NGEED,
723,24.136,"NGEED
+)
TAHAN
",NGEED,TAHAN
724,24.178,"NGEED
)
TAHAN
",NGEED,TAHAN
726,24.233,"NGEED
>
TAHAN
",NGEED,TAHAN
734,24.511,"NGEED
>
TAHAN
",NGEED,TAHAN
749,25.011,"NGEED
>
TAHAN
",NGEED,TAHAN
764,25.511,"NGEED
TAHAN
",NGEED,TAHAN
779,26.012,"NGEED
TAHAN
",NGEED,TAHAN
780,26.038,"NGEED
TAHAN
",NGEED,TAHAN
781,26.066,"NGEED
TAHAN
",NGEED,TAHAN
782,26.108,"NGEED
NAIK )
",NGEED,NAIK
783,26.136,"| NGEED
NAIK
",NGEED,NAIK
784,26.177,"NGEED
",NGEED,
786,26.233,"NGEED
",NGEED,
794,26.511,"NGEED
3
",NGEED,
809,27.011,"NGEED
Y)
",NGEED,
812,27.108,"NGEED
Y)
",NGEED,
813,27.135,"NGEED
2D
NAIK
",NGEED,NAIK
814,27.177,"NGEED
)
NAIK
",NGEED,NAIK
816,27.233,"NGEED
(z)
NAIK
",NGEED,NAIK
824,27.511,"NGEED
(2)
NAIK
",NGEED,NAIK
839,28.011,"NGEED
(2)
NAIK
",NGEED,NAIK
842,28.107,"NGEED
(2)
NAIK
",NGEED,NAIK
843,28.135,"NGEED
(2)
",NGEED,
844,28.177,"NGEED
(2)
",NGEED,
846,28.232,"NGEED
",NGEED,
