frame,t,raw,task,subphase
755,25.538,"NGEED
TAHAN
",NGEED,TAHAN
769,26.011,"NGEED
TAHAN
",NGEED,TAHAN
772,26.107,"NGEED
TAHAN
",NGEED,TAHAN
773,26.135,"NGEED
NAIK )
",NGEED,NAIK
774,26.177,"NGEED
NAIK )
",NGEED,NAIK
775,26.205,"NGEED
",NGEED,
776,26.233,"NGEED
",NGEED,
784,26.51,"NGEED
Y)
",NGEED,
799,27.011,"NGEED
Y
",NGEED,
802,27.107,"NGEED
Y
",NGEED,
803,27.135,"NGEED
Y
",NGEED,
804,27.163,"NGEED
2
NAIK
",NGEED,NAIK
806,27.233,"NGEED
(Z)
NAIK
",NGEED,NAIK
814,27.51,"NGEED
(2)
NAIK
",NGEED,NAIK
829,28.011,"NGEED
(2)
NAIK
",NGEED,NAIK
833,28.135,"NGEED
(2)
NAIK
",NGEED,NAIK
834,28.163,"NGEED
(2)
",NGEED,
835,28.204,"NGEED
(2)
",NGEED,
837,28.274,"NGEED
",NGEED,
845,28.537,"NGEED
",NGEED,
859,29.01,"NGEED
",NGEED,
862,29.107,"NGEED
",NGEED,
863,29.136,"NGEED
",NGEED,
864,29.177,"BERDIRI RILEKS
fo»
| 8 |
Ve
",BERDIRI RILEKS,
866,29.233,"BERDIRI RILEKS
fo»
| 8 |
Ye
",BERDIRI RILEKS,
874,29.51,"BERDIRI RILEKS
fo»
| 8 |
7
",BERDIRI RILEKS,
889,30.01,"BERDIRI RILEKS
fo»
| 8 |
(7
",BERDIRI RILEKS,
904,30.51,"BERDIRI RILEKS
{om \
| 7 |
V7
",BERDIRI RILEKS,
919,31.01,"BERDIRI RILEKS
(om
| 7 |
Vey
",BERDIRI RILEKS,
934,31.509,"BERDIRI RILEKS
(6
Yey
",BERDIRI RILEKS,
949,32.01,"BERDIRI RILEKS
(6
Yey
",BERDIRI RILEKS,
964,32.509,"BERDIRI RILEKS
(5
Yey
",BERDIRI RILEKS,
979,33.01,"BERDIRI RILEKS
(5
Ye
",BERDIRI RILEKS,
994,33.509,"BERDIRI RILEKS
a
| 4 |
Vey
",BERDIRI RILEKS,
1009,34.01,"BERDIRI RILEKS
a
| 4 |
Vey
",BERDIRI RILEKS,
1024,34.509,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
1039,35.01,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
1054,35.509,"BERDIRI RILEKS
(2
Yer
",BERDIRI RILEKS,
1069,36.01,"BERDIRI RILEKS
(2
Yer
",BERDIRI RILEKS,
1084,36.509,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1099,37.009,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1102,37.106,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1103,37.134,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1104,37.175,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1106,37.245,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1114,37.508,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1129,38.009,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1144,38.508,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1159,39.009,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1162,39.105,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1164,39.176,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1165,39.203,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1166,39.231,"AGEM KANAN
3)
",AGEM KANAN,
1174,39.508,"AGEM KANAN
3)
",AGEM KANAN,
1189,40.009,"AGEM KANAN
3)
",AGEM KANAN,
1192,40.105,"AGEM KANAN
3)
",AGEM KANAN,
1193,40.134,"AGEM KANAN
3)
",AGEM KANAN,
1194,40.175,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1196,40.244,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1204,40.508,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1219,41.009,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1234,41.508,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1249,42.009,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1252,42.106,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1253,42.133,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1254,42.175,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1255,42.202,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1256,42.244,"AGEM KANAN
",AGEM KANAN,
1264,42.508,"AGEM KANAN
Y
",AGEM KANAN,
1279,43.008,"AGEM KANAN
Y
",AGEM KANAN,
1282,43.105,"AGEM KANAN
Y
",AGEM KANAN,
1284,43.174,"AGEM KANAN
Y
",AGEM KANAN,
1285,43.202,"AGEM KANAN
2D
NAIK
",AGEM KANAN,NAIK
1286,43.231,"AGEM KANAN
2)
NAIK
",AGEM KANAN,NAIK
1294,43.507,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1309,44.008,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1312,44.105,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1313,44.133,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1314,44.174,"AGEM KANAN
(2)
",AGEM KANAN,
1316,44.23,"AGEM KANAN
(8)
",AGEM KANAN,
1324,44.507,"AGEM KANAN
",AGEM KANAN,
1339,45.008,"AGEM KANAN
",AGEM KANAN,
1342,45.105,"AGEM KANAN
",AGEM KANAN,
1343,45.133,"AGEM KANAN
",AGEM KANAN,
1344,45.174,"BERDIRI RILEKS
(g
a)
",BERDIRI RILEKS,
1346,45.244,"BERDIRI RILEKS
_,
| 8 |
ee
",BERDIRI RILEKS,
1354,45.507,"BERDIRI RILEKS
_,
| 8 |
ee 4
",BERDIRI RILEKS,
1369,46.008,"BERDIRI RILEKS
- %
| 8 |
ee 4
",BERDIRI RILEKS,
1384,46.507,"BERDIRI RILEKS
(om
| 7 |
",BERDIRI RILEKS,
1399,47.007,"BERDIRI RILEKS
(om
| 7 |
",BERDIRI RILEKS,
1414,47.507,"BERDIRI RILEKS
(6)
Ne
",BERDIRI RILEKS,
1429,48.007,"BERDIRI RILEKS
(6)
Ne
",BERDIRI RILEKS,
1444,48.507,"BERDIRI RILEKS
(5 \
Ne
",BERDIRI RILEKS,
1459,49.007,"BERDIRI RILEKS
(5 \
Ne
",BERDIRI RILEKS,
1474,49.507,"BERDIRI RILEKS
{,
4 |
V7
",BERDIRI RILEKS,
1489,50.007,"BERDIRI RILEKS
f,
4 |
ae
",BERDIRI RILEKS,
1504,50.506,"BERDIRI RILEKS
(3
Ne
",BERDIRI RILEKS,
1519,51.007,"BERDIRI RILEKS
(3
ey,
",BERDIRI RILEKS,
1534,51.506,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
1549,52.007,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
1564,52.506,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1579,53.007,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1582,53.103,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1583,53.132,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1584,53.173,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1586,53.242,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1594,53.506,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1609,54.007,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1624,54.506,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1639,55.006,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1642,55.103,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1644,55.172,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1645,55.201,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1646,55.242,"AGEM KANAN
3)
",AGEM KANAN,
1654,55.506,"AGEM KANAN
3)
",AGEM KANAN,
1669,56.006,"AGEM KANAN
3)
",AGEM KANAN,
1672,56.103,"AGEM KANAN
3)
",AGEM KANAN,
1674,56.172,"AGEM KANAN
3)
",AGEM KANAN,
1675,56.201,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1676,56.242,"AGEM KANAN
4)
TAHAN
",AGEM KANAN,TAHAN
1684,56.505,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1699,57.006,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1714,57.505,"AGEM KANAN
TAHAN
",AGEM KANAN,TAHAN
1729,58.006,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1732,58.103,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1733,58.131,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1734,58.172,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1735,58.2,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1736,58.241,"AGEM KANAN
",AGEM KANAN,
1744,58.505,"AGEM KANAN
Y
",AGEM KANAN,
1759,59.006,"AGEM KANAN
Y
",AGEM KANAN,
1762,59.103,"AGEM KANAN
3
",AGEM KANAN,
1764,59.172,"AGEM KANAN
Y
",AGEM KANAN,
1765,59.2,"AGEM KANAN
QD
NAIK
",AGEM KANAN,NAIK
1766,59.241,"AGEM KANAN
Z)
NAIK
",AGEM KANAN,NAIK
1774,59.505,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1789,60.006,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1792,60.103,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1794,60.172,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1795,60.2,"AGEM KANAN
(8)
",AGEM KANAN,
1796,60.241,"AGEM KANAN
(8)
",AGEM KANAN,
1804,60.505,"AGEM KANAN
",AGEM KANAN,
1819,61.006,"AGEM KANAN
",AGEM KANAN,
1822,61.102,"AGEM KANAN
",AGEM KANAN,
1824,61.172,"AGEM KANAN
",AGEM KANAN,
1825,61.2,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
1826,61.241,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
1834,61.505,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
1849,62.006,"BERDIRI RILEKS
(sg
7
",BERDIRI RILEKS,
1864,62.505,"BERDIRI RILEKS
_~
| 7 |
Yo
",BERDIRI RILEKS,
1879,63.005,"BERDIRI RILEKS
fm
| 7 |
Yo
",BERDIRI RILEKS,
1894,63.505,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1909,64.005,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1924,64.504,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
1939,65.005,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
1954,65.505,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1969,66.005,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1984,66.504,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
1999,67.005,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
2014,67.504,"BERDIRI RILEKS
(2
Nea,
",BERDIRI RILEKS,
2029,68.004,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
2044,68.504,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
2059,69.004,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2062,69.101,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2064,69.17,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2065,69.198,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2066,69.24,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2074,69.504,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2089,70.005,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2104,70.504,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2119,71.004,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2122,71.101,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2124,71.17,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2125,71.198,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2126,71.239,"AGEM KIRI
3)
",AGEM KIRI,
2134,71.503,"AGEM KIRI
3)
",AGEM KIRI,
2149,72.004,"AGEM KIRI
3)
",AGEM KIRI,
2152,72.101,"AGEM KIRI
3)
",AGEM KIRI,
2154,72.17,"AGEM KIRI
3)
",AGEM KIRI,
2155,72.198,"AGEM KIRI
3)
",AGEM KIRI,
2156,72.239,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2164,72.503,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2179,73.004,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2194,73.503,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2209,74.004,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2212,74.1,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2214,74.17,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2215,74.198,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2216,74.239,"AGEM KIRI
",AGEM KIRI,
2224,74.504,"AGEM KIRI
Y
",AGEM KIRI,
2239,75.003,"AGEM KIRI
Y
",AGEM KIRI,
2242,75.1,"AGEM KIRI
Y
",AGEM KIRI,
2244,75.17,"AGEM KIRI
Y
",AGEM KIRI,
2245,75.211,"AGEM KIRI
Y
",AGEM KIRI,
2246,75.239,"AGEM KIRI
YD)
NAIK
",AGEM KIRI,NAIK
2254,75.503,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2269,76.003,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2272,76.1,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2274,76.169,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2275,76.198,"AGEM KIRI
(8)
",AGEM KIRI,
2276,76.238,"AGEM KIRI
(2)
",AGEM KIRI,
2284,76.503,"AGEM KIRI
",AGEM KIRI,
2299,77.003,"AGEM KIRI
",AGEM KIRI,
2302,77.1,"AGEM KIRI
",AGEM KIRI,
2304,77.17,"AGEM KIRI
",AGEM KIRI,
2305,77.198,"BERDIRI RILEKS
( 8 )
Ye
",BERDIRI RILEKS,
2306,77.238,"BERDIRI RILEKS
( 8 )
Ye
",BERDIRI RILEKS,
2314,77.503,"BERDIRI RILEKS
( 8 )
Ye
",BERDIRI RILEKS,
2329,78.003,"BERDIRI RILEKS
fo»
| 8 |
Ne,
",BERDIRI RILEKS,
2344,78.503,"BERDIRI RILEKS
(om
| 7 |
Vey
",BERDIRI RILEKS,
2359,79.003,"BERDIRI RILEKS
(om
| 7 |
Vey
",BERDIRI RILEKS,
2374,79.502,"BERDIRI RILEKS
(6
Nee,
",BERDIRI RILEKS,
2389,80.003,"BERDIRI RILEKS
(6)
Nee
",BERDIRI RILEKS,
2404,80.502,"BERDIRI RILEKS
(5
Ye
",BERDIRI RILEKS,
2419,81.003,"BERDIRI RILEKS
(5 \
Nee,
",BERDIRI RILEKS,
2434,81.502,"BERDIRI RILEKS
(4)
Xe
",BERDIRI RILEKS,
2449,82.003,"BERDIRI RILEKS
(4)
Xe
",BERDIRI RILEKS,
2464,82.502,"BERDIRI RILEKS
(3
ey,
",BERDIRI RILEKS,
2479,83.003,"BERDIRI RILEKS
(3
ee,
",BERDIRI RILEKS,
2494,83.502,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
2509,84.002,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
2524,84.503,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
2539,85.002,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2542,85.099,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2544,85.168,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2545,85.196,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2546,85.237,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2554,85.502,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2569,86.002,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2584,86.501,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2599,87.002,"AGEM KIRI
2 \
TURUN
",AGEM KIRI,TURUN
2606,87.237,"AGEM KIRI
TURUN
",AGEM KIRI,TURUN
2607,87.265,"AGEM KIRI
3)
",AGEM KIRI,
2608,87.306,"AGEM KIRI
3)
",AGEM KIRI,
2610,87.376,"AGEM KIRI
3)
",AGEM KIRI,
2614,87.502,"AGEM KIRI
3)
",AGEM KIRI,
2629,88.002,"AGEM KIRI
3)
",AGEM KIRI,
2632,88.099,"AGEM KIRI
3)
",AGEM KIRI,
2634,88.168,"AGEM KIRI
3)
",AGEM KIRI,
2635,88.196,"AGEM KIRI
3)
",AGEM KIRI,
2636,88.237,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2644,88.501,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2659,89.002,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2674,89.501,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2688,90.034,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2698,90.511,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2704,90.772,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2707,90.876,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2709,90.932,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2710,90.964,"AGEM KIRI
8)
",AGEM KIRI,
2711,91.019,"AGEM KIRI
2
",AGEM KIRI,
2718,91.237,"AGEM KIRI
Y)
",AGEM KIRI,
2721,91.338,"AGEM KIRI
Y
",AGEM KIRI,
2722,91.405,"AGEM KIRI
2D
NAIK
",AGEM KIRI,NAIK
2723,91.432,"AGEM KIRI
(z)
NAIK
",AGEM KIRI,NAIK
2725,91.501,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2740,92.002,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2743,92.098,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2745,92.167,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2746,92.2,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2747,92.251,"AGEM KIRI
(8)
",AGEM KIRI,
2755,92.501,"AGEM KIRI
",AGEM KIRI,
2769,93.001,"AGEM KIRI
",AGEM KIRI,
2772,93.11,"AGEM KIRI
",AGEM KIRI,
2774,93.167,"AGEM KIRI
",AGEM KIRI,
2775,93.201,"AGEM KIRI
",AGEM KIRI,
2776,93.236,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2784,93.5,"ISTIRAHAT UTAMA
[-an lf on | EE
",ISTIRAHAT UTAMA,
2799,94.001,"ISTIRAHAT UTAMA
[-an lf on | EE
",ISTIRAHAT UTAMA,
2814,94.5,"ISTIRAHAT UTAMA
[-on |[ oo | ED
",ISTIRAHAT UTAMA,
2829,95.002,"ISTIRAHAT UTAMA
[-on |f oo | EE
",ISTIRAHAT UTAMA,
2844,95.5,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2859,96.001,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2874,96.5,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2889,97.001,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2904,97.5,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2919,98.0,"ISTIRAHAT UTAMA
[-on lf oo | ED
",ISTIRAHAT UTAMA,
2934,98.5,"ISTIRAHAT UTAMA
[-an lf oo | EEE
",ISTIRAHAT UTAMA,
2949,99.0,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2964,99.5,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2979,100.0,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2995,100.54,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
3009,101.001,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
3025,101.541,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
3039,102.0,"ISTIRAHAT UTAMA
[-on lf oo | EEE
",ISTIRAHAT UTAMA,
