participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P18,AGEM KIRI,4,NAIK,beta,-0.6147070971114681,-90.74625737831113,-90.74625737831113,-0.6147070971114681,0.9865433317031843
P18,AGEM KIRI,4,NAIK,mu,128.96295337896646,-95.4119470883057,-95.4119470883057,128.96295337896646,
P18,AGEM KIRI,4,NAIK,theta,-15.378598542900225,-80.174404639654,-80.174404639654,-15.378598542900225,0.6781137582139752
P18,AGEM KIRI,4,POST,beta,5578.181806173297,1997.639792525952,1997.639792525952,5578.181806173297,
P18,AGEM KIRI,4,POST,mu,5945.316095425748,2003.6735164966055,2003.6735164966055,5945.316095425748,
P18,AGEM KIRI,4,POST,theta,5025.713359860483,2570.6045895360926,2570.6045895360926,5025.713359860483,
P18,AGEM KIRI,4,PRA,beta,4000.9586709885943,921.1340823213653,921.1340823213653,4000.9586709885943,
P18,AGEM KIRI,4,PRA,mu,1788.9686383541698,605.2224870169017,605.2224870169017,1788.9686383541698,
P18,AGEM KIRI,4,PRA,theta,3409.665119001058,2204.953288677253,2204.953288677253,3409.665119001058,
P18,AGEM KIRI,4,TAHAN,beta,613.1781941419896,-64.00183428310638,-64.00183428310638,613.1781941419896,
P18,AGEM KIRI,4,TAHAN,mu,1038.5317264246187,-76.18371518004555,-76.18371518004555,1038.5317264246187,
P18,AGEM KIRI,4,TAHAN,theta,424.7156188159137,-89.58321955511992,-89.58321955511992,424.7156188159137,
P18,AGEM KIRI,4,TURUN,beta,158.37525622240128,-75.2601547236273,-75.2601547236273,158.37525622240128,
P18,AGEM KIRI,4,TURUN,mu,78.21158739321993,-86.18522068891063,-86.18522068891063,78.21158739321993,
P18,AGEM KIRI,4,TURUN,theta,102.556339629698,-83.98998509736107,-83.98998509736107,102.556339629698,
