participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,C3,168.48485925794975,2.0,181.5,1.54,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,C4,155.16835848027463,2.0,184.2,1.62,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,P3,-38.38744865912208,2.0,67.8,0.6,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,P4,154.24118930269404,2.0,191.5,1.75,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,O1,33.08931378211996,2.0,115.2,0.75,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,O2,313.7989961943649,2.0,263.6,2.43,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,F3,122.84620157004942,2.0,160.5,1.28,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,theta,F4,97.57049384976563,2.0,140.1,1.33,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,C3,101.06884245475784,2.0,181.5,1.54,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,C4,54.62995799548134,2.0,184.2,1.62,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,P3,-55.49619353856927,2.0,67.8,0.6,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,P4,65.94779011436391,2.0,191.5,1.75,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,O1,0.6130582851680954,2.0,115.2,0.75,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,O2,169.58791984887316,2.0,263.6,2.43,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,F3,69.21214003760315,2.0,160.5,1.28,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,mu,F4,28.918715051644362,2.0,140.1,1.33,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,beta,C3,415.4390484236988,2.0,181.5,1.54,False,False
P35,AGEM KANAN,2,PRA,ok,1.4879999999999924,video,beta,C4,343.43108238265336,2.0,184.2,1.62,False,False
