participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,C3,427.0153377924016,2.0,207.9,2.05,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,C4,41.672286743004896,2.0,201.8,1.11,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,P3,167.6305465365339,2.0,124.6,1.25,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,P4,234.1707873318246,2.0,256.7,2.33,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,O1,138.17157265207115,2.0,188.3,1.22,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,O2,500.02437464097267,2.0,284.4,2.08,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,F3,215.31042550684845,2.0,101.3,1.63,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,theta,F4,530.6561128795294,2.0,304.0,2.68,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,C3,480.5769294701258,2.0,207.9,2.05,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,C4,-6.872751560820374,2.0,201.8,1.11,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,P3,132.89610435986316,2.0,124.6,1.25,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,P4,153.64010420020966,2.0,256.7,2.33,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,O1,120.25189053374086,2.0,188.3,1.22,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,O2,434.7132599512686,2.0,284.4,2.08,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,F3,277.9274955940852,2.0,101.3,1.63,False,False
P21,NGEED,2,PRA,ok,1.3535000000000004,video,mu,F4,339.21837390254444,2.0,304.0,2.68,False,False
