participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,C3,-41.22208629365123,2.0,92.0,0.73,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,C4,1503162.609585974,2.0,67.4,165.39,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,P3,-52.45540700164104,2.0,35.8,0.54,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,P4,-88.3085610761724,2.0,30.0,0.61,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,O1,-55.402358696430696,2.0,90.2,0.66,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,O2,-98.9492983146922,2.0,7.2,0.1,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,F3,-44.35093968001791,2.0,85.8,0.71,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,theta,F4,20.625501749151457,2.0,80.1,1.03,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,C3,3.9674094498813384,2.0,92.0,0.73,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,C4,7315756.285686822,2.0,67.4,165.39,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,P3,-71.38846617793385,2.0,35.8,0.54,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,P4,-78.94296031759137,2.0,30.0,0.61,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,O1,-24.762334959833293,2.0,90.2,0.66,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,O2,-99.24556750590195,2.0,7.2,0.1,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,F3,-12.300486242551695,2.0,85.8,0.71,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,mu,F4,-5.854057887844334,2.0,80.1,1.03,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,C3,-41.45958682830729,2.0,92.0,0.73,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,C4,5244286.255478128,2.0,67.4,165.39,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,P3,-39.6711675210175,2.0,35.8,0.54,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,P4,-73.82820482569335,2.0,30.0,0.61,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,O1,-47.12956984375073,2.0,90.2,0.66,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,O2,-96.6750186992369,2.0,7.2,0.1,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,F3,-36.37933663532398,2.0,85.8,0.71,False,False
P29,NGEED,2,PRA,ok,1.2769999999999975,video,beta,F4,8.685051849552604,2.0,80.1,1.03,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,C3,-79.75694198697694,3.333000000000002,77.1,0.61,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,C4,11088496.144866774,3.333000000000002,103.9,254.8,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,P3,-73.23568764395355,3.333000000000002,38.9,0.59,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,P4,-94.43500939783331,3.333000000000002,18.4,0.38,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,O1,-93.78392687030544,3.333000000000002,48.3,0.35,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,O2,-96.8591448554095,3.333000000000002,13.0,0.18,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,F3,-84.00428674757737,3.333000000000002,75.3,0.62,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,theta,F4,17.59450248779085,3.333000000000002,79.3,1.02,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,C3,-73.09118018479705,3.333000000000002,77.1,0.61,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,C4,17892911.49348224,3.333000000000002,103.9,254.8,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,P3,-81.82800681369763,3.333000000000002,38.9,0.59,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,P4,-96.0753100570171,3.333000000000002,18.4,0.38,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,O1,-91.94853781030803,3.333000000000002,48.3,0.35,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,O2,-97.31724412703996,3.333000000000002,13.0,0.18,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,F3,-76.23378692839722,3.333000000000002,75.3,0.62,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,mu,F4,-48.89842703985978,3.333000000000002,79.3,1.02,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,C3,-79.05127326416708,3.333000000000002,77.1,0.61,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,C4,13551741.494210705,3.333000000000002,103.9,254.8,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,P3,-57.2822002607087,3.333000000000002,38.9,0.59,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,P4,-87.98097085523597,3.333000000000002,18.4,0.38,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,O1,-92.95815226813255,3.333000000000002,48.3,0.35,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,O2,-94.63355600431332,3.333000000000002,13.0,0.18,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,F3,-78.31290645599209,3.333000000000002,75.3,0.62,False,False
P29,NGEED,2,TURUN,ok,1.2769999999999975,video,beta,F4,-50.361205992551724,3.333000000000002,79.3,1.02,False,False
P29,NGEED,2,TAHAN,ok,1.2769999999999975,video,theta,C3,-99.57293733947638,4.068999999999999,12.6,0.1,False,False
P29,NGEED,2,TAHAN,ok,1.2769999999999975,video,theta,C4,6141929.973494167,4.068999999999999,91.7,225.01,False,False
P29,NGEED,2,TAHAN,ok,1.2769999999999975,video,theta,P3,118.55411263786046,4.068999999999999,85.0,1.29,False,False
P29,NGEED,2,TAHAN,ok,1.2769999999999975,video,theta,P4,-98.08296784299017,4.068999999999999,13.8,0.28,False,False
P29,NGEED,2,TAHAN,ok,1.2769999999999975,video,theta,O1,-99.92411198260159,4.068999999999999,3.5,0.03,False,False
