participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,C3,759.0390832362424,2.0,437.4,2.17,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,C4,8.279832618736144,2.0,58.6,0.7,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,P3,-49.54049019994941,2.0,103.1,0.68,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,P4,-46.70964444145407,2.0,65.7,0.73,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,O1,40.090707291920346,2.0,126.3,0.76,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,O2,247.4553383136155,2.0,296.2,2.38,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,F3,1108.0486375968792,2.0,131.3,2.99,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,theta,F4,494.5605229736425,2.0,381.9,4.17,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,C3,144.33005964555986,2.0,437.4,2.17,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,C4,-43.722208226232055,2.0,58.6,0.7,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,P3,-42.986410402400736,2.0,103.1,0.68,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,P4,-71.01932098764493,2.0,65.7,0.73,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,O1,-33.890248449811224,2.0,126.3,0.76,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,O2,70.23204381419556,2.0,296.2,2.38,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,F3,775.9119399184116,2.0,131.3,2.99,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,mu,F4,94.85079059137362,2.0,381.9,4.17,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,C3,74.06704298421992,2.0,437.4,2.17,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,C4,-13.923027086338285,2.0,58.6,0.7,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,P3,-73.68569454573827,2.0,103.1,0.68,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,P4,-6.596275861141627,2.0,65.7,0.73,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,O1,-61.56672904322929,2.0,126.3,0.76,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,O2,-18.902417287374544,2.0,296.2,2.38,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,F3,547.1768684907256,2.0,131.3,2.99,False,False
P36,NGEED,2,PRA,ok,1.4860000000000007,video,beta,F4,506.47552547205356,2.0,381.9,4.17,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,C3,-52.055192915649755,1.7920000000000016,173.2,0.86,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,C4,-92.6280164664333,1.7920000000000016,15.5,0.19,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,P3,-98.65806193802435,1.7920000000000016,10.8,0.07,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,P4,-95.78343386552211,1.7920000000000016,14.7,0.16,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,O1,-95.64651991324315,1.7920000000000016,16.7,0.1,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,O2,-12.037312824759091,1.7920000000000016,34.0,0.27,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,F3,-23.039726854408507,1.7920000000000016,26.8,0.61,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,theta,F4,-5.24610610270631,1.7920000000000016,33.5,0.37,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,C3,-17.711598564957548,1.7920000000000016,173.2,0.86,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,C4,-92.03518591587356,1.7920000000000016,15.5,0.19,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,P3,-98.21144214225515,1.7920000000000016,10.8,0.07,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,P4,-95.48877748959096,1.7920000000000016,14.7,0.16,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,O1,-95.26829865724812,1.7920000000000016,16.7,0.1,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,O2,-46.62481103795554,1.7920000000000016,34.0,0.27,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,F3,48.495965095289776,1.7920000000000016,26.8,0.61,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,mu,F4,-58.97622102173123,1.7920000000000016,33.5,0.37,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,C3,24.864503894599125,1.7920000000000016,173.2,0.86,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,C4,-96.06108840278502,1.7920000000000016,15.5,0.19,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,P3,-99.42362299977802,1.7920000000000016,10.8,0.07,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,P4,-96.69558229709544,1.7920000000000016,14.7,0.16,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,O1,-98.82922452089792,1.7920000000000016,16.7,0.1,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,O2,-92.38693516432402,1.7920000000000016,34.0,0.27,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,F3,-41.73559911754878,1.7920000000000016,26.8,0.61,False,False
P36,NGEED,2,TURUN,ok,1.4860000000000007,video,beta,F4,-68.99823368889544,1.7920000000000016,33.5,0.37,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,C3,-86.00979022582204,1.068999999999999,36.0,0.18,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,C4,-98.49618492200526,1.068999999999999,6.8,0.08,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,P3,-99.71942864262341,1.068999999999999,4.9,0.03,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,P4,-99.25132506109824,1.068999999999999,6.3,0.07,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,O1,-99.11659906263273,1.068999999999999,7.2,0.04,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,O2,-52.972046516698086,1.068999999999999,89.2,0.72,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,F3,-86.28177852001421,1.068999999999999,9.9,0.23,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,theta,F4,-7.8893672360920615,1.068999999999999,121.1,1.32,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,C3,-93.76325984321477,1.068999999999999,36.0,0.18,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,C4,-99.26969123430804,1.068999999999999,6.8,0.08,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,P3,-99.83755725521617,1.068999999999999,4.9,0.03,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,P4,-99.56659590201774,1.068999999999999,6.3,0.07,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,O1,-99.57485583688346,1.068999999999999,7.2,0.04,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,O2,-64.49289461276778,1.068999999999999,89.2,0.72,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,F3,-86.83890749573929,1.068999999999999,9.9,0.23,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,mu,F4,-27.42716012275333,1.068999999999999,121.1,1.32,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,C3,-97.41476671919949,1.068999999999999,36.0,0.18,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,C4,-99.56735142510472,1.068999999999999,6.8,0.08,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,P3,-99.93751150323601,1.068999999999999,4.9,0.03,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,P4,-99.7040242210106,1.068999999999999,6.3,0.07,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,O1,-99.86996606553649,1.068999999999999,7.2,0.04,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,O2,-94.17580764567903,1.068999999999999,89.2,0.72,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,F3,-94.29328783400919,1.068999999999999,9.9,0.23,False,False
P36,NGEED,2,TAHAN,ok,1.4860000000000007,video,beta,F4,-55.717099944250286,1.068999999999999,121.1,1.32,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,C3,81.34487108654906,4.332000000000001,197.0,0.98,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,C4,-47.65826519442368,4.332000000000001,46.6,0.56,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,P3,-49.90946484270682,4.332000000000001,100.5,0.66,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,P4,-66.39516976651876,4.332000000000001,58.0,0.64,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,O1,-51.40599173208241,4.332000000000001,80.2,0.48,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,O2,56.43855563465785,4.332000000000001,205.7,1.65,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,F3,-33.78186844557777,4.332000000000001,25.5,0.58,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,theta,F4,-45.941891016105785,4.332000000000001,61.1,0.67,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,C3,-12.657913940408413,4.332000000000001,197.0,0.98,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,C4,-77.47893589891459,4.332000000000001,46.6,0.56,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,P3,-69.67121332293915,4.332000000000001,100.5,0.66,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,P4,-78.77611611531768,4.332000000000001,58.0,0.64,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,O1,-76.7953703453747,4.332000000000001,80.2,0.48,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,O2,-37.887280316158076,4.332000000000001,205.7,1.65,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,F3,-51.814621629938955,4.332000000000001,25.5,0.58,False,False
P36,NGEED,2,NAIK,ok,1.4860000000000007,video,mu,F4,-62.659616995530094,4.332000000000001,61.1,0.67,False,False
