participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,C3,-66.22615493902669,2.0,36.5,0.3,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,C4,38.112365468110085,2.0,87.1,1.26,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,P3,-84.2006858638454,2.0,35.2,0.41,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,P4,-49.36825920102512,2.0,85.6,0.73,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,O1,-45.94753489805105,2.0,45.2,0.38,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,O2,300.6441201330697,2.0,155.3,1.71,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,F3,-61.3275936095608,2.0,50.4,0.42,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,theta,F4,245.41597951985395,2.0,49.9,0.78,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,C3,9.042227720175834,2.0,36.5,0.3,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,C4,149.67801639011503,2.0,87.1,1.26,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,P3,-8.42509858140501,2.0,35.2,0.41,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,P4,29.95863806767922,2.0,85.6,0.73,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,O1,75.25350580893326,2.0,45.2,0.38,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,O2,250.8321594810611,2.0,155.3,1.71,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,F3,48.72760951776231,2.0,50.4,0.42,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,mu,F4,680.434412764113,2.0,49.9,0.78,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,C3,104.97486394508532,2.0,36.5,0.3,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,C4,127.22974336000055,2.0,87.1,1.26,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,P3,-12.08054450537047,2.0,35.2,0.41,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,P4,14.423019689011808,2.0,85.6,0.73,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,O1,191.07733193132793,2.0,45.2,0.38,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,O2,185.53062048702213,2.0,155.3,1.71,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,F3,-9.947544655175756,2.0,50.4,0.42,False,False
P14,NGEED,2,PRA,ok,1.1524999999999999,video,beta,F4,670.905362504978,2.0,49.9,0.78,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,C3,-58.730196525784855,1.1379999999999981,33.9,0.28,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,C4,-24.20378323726034,1.1379999999999981,75.5,1.1,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,P3,-68.12101984143014,1.1379999999999981,41.0,0.47,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,P4,-78.14361992970517,1.1379999999999981,84.9,0.72,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,O1,1.858040979906307,1.1379999999999981,56.4,0.47,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,O2,-54.51939080040836,1.1379999999999981,44.3,0.49,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,F3,-59.66848594423742,1.1379999999999981,44.4,0.37,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,theta,F4,116.75698662244567,1.1379999999999981,38.9,0.61,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,C3,132.74896378473335,1.1379999999999981,33.9,0.28,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,C4,124.50773024263947,1.1379999999999981,75.5,1.1,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,P3,19.61287167835602,1.1379999999999981,41.0,0.47,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,P4,77.318908433662,1.1379999999999981,84.9,0.72,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,O1,294.98546405010455,1.1379999999999981,56.4,0.47,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,O2,53.43800649618786,1.1379999999999981,44.3,0.49,False,False
P14,NGEED,2,TURUN,ok,1.1524999999999999,video,mu,F3,66.24455902985734,1.1379999999999981,44.4,0.37,False,False
