participant_id,task,rep,phase,band,C3,C4,contra,ipsi,li_erd
P21,AGEM KANAN,1,NAIK,beta,1240.638455199422,-0.5827463056873825,1240.638455199422,-0.5827463056873825,
P21,AGEM KANAN,1,NAIK,mu,995.9853909632754,7.366523727349004,995.9853909632754,7.366523727349004,
P21,AGEM KANAN,1,NAIK,theta,4623.358523862333,-49.760586551666606,4623.358523862333,-49.760586551666606,
P21,AGEM KANAN,1,POST,beta,6749.712860178251,-41.47646062843106,6749.712860178251,-41.47646062843106,
P21,AGEM KANAN,1,POST,mu,6259.396916313055,-0.033017995466973975,6259.396916313055,-0.033017995466973975,
P21,AGEM KANAN,1,POST,theta,15737.313786324958,-35.81106127477797,15737.313786324958,-35.81106127477797,
P21,AGEM KANAN,1,PRA,beta,2785.639841607656,181.4147193361314,2785.639841607656,181.4147193361314,
P21,AGEM KANAN,1,PRA,mu,4851.288286832084,162.43445832190915,4851.288286832084,162.43445832190915,
P21,AGEM KANAN,1,PRA,theta,10700.18647390215,97.35177251815522,10700.18647390215,97.35177251815522,
P21,AGEM KANAN,1,TAHAN,beta,536.1828679784832,-3.698445497686209,536.1828679784832,-3.698445497686209,
P21,AGEM KANAN,1,TAHAN,mu,610.1469593369461,-26.411070613848345,610.1469593369461,-26.411070613848345,
P21,AGEM KANAN,1,TAHAN,theta,1012.7714422453363,-74.6780948396523,1012.7714422453363,-74.6780948396523,
P21,AGEM KANAN,1,TURUN,beta,20624.251214061085,1128.833267797368,20624.251214061085,1128.833267797368,
P21,AGEM KANAN,1,TURUN,mu,28381.73220271718,1642.3248736340474,28381.73220271718,1642.3248736340474,
P21,AGEM KANAN,1,TURUN,theta,15615.694187743067,483.1111643218418,15615.694187743067,483.1111643218418,
P21,AGEM KANAN,2,NAIK,beta,3871.8080842408494,1853.2896402683414,3871.8080842408494,1853.2896402683414,
P21,AGEM KANAN,2,NAIK,mu,3834.6168800975015,4988.621515728071,3834.6168800975015,4988.621515728071,
P21,AGEM KANAN,2,NAIK,theta,288.03776722722336,4348.423473320272,288.03776722722336,4348.423473320272,
P21,AGEM KANAN,2,POST,beta,381.413103953,204.72792078874122,381.413103953,204.72792078874122,
P21,AGEM KANAN,2,POST,mu,1530.4676449937122,709.5160004133822,1530.4676449937122,709.5160004133822,
P21,AGEM KANAN,2,POST,theta,189.8813028160112,240.41992523345525,189.8813028160112,240.41992523345525,
P21,AGEM KANAN,2,PRA,beta,-8.834893011200503,213.7158699350175,-8.834893011200503,213.7158699350175,
P21,AGEM KANAN,2,PRA,mu,-39.69366602173707,1091.1762066039823,-39.69366602173707,1091.1762066039823,
P21,AGEM KANAN,2,PRA,theta,-74.7061446366851,630.6387268258612,-74.7061446366851,630.6387268258612,
P21,AGEM KANAN,2,TAHAN,beta,-78.12145308966304,720.6976723412239,-78.12145308966304,720.6976723412239,
P21,AGEM KANAN,2,TAHAN,mu,-68.47630694173846,2296.495585821071,-68.47630694173846,2296.495585821071,
P21,AGEM KANAN,2,TAHAN,theta,-87.57597852863515,1012.1164144925962,-87.57597852863515,1012.1164144925962,
P21,AGEM KANAN,2,TURUN,beta,1784.287849632153,1477.9362030645236,1784.287849632153,1477.9362030645236,
P21,AGEM KANAN,2,TURUN,mu,2919.103209502554,3153.60404027769,2919.103209502554,3153.60404027769,
P21,AGEM KANAN,2,TURUN,theta,902.8249988746622,2676.730947740899,902.8249988746622,2676.730947740899,
P21,AGEM KANAN,3,NAIK,beta,1750.2297997073404,18209.855551229757,1750.2297997073404,18209.855551229757,
P21,AGEM KANAN,3,NAIK,mu,1650.4744999649406,27743.929186261154,1650.4744999649406,27743.929186261154,
P21,AGEM KANAN,3,NAIK,theta,880.1490465161722,3388.070938297749,880.1490465161722,3388.070938297749,
P21,AGEM KANAN,3,POST,beta,5933.5003934150645,42073.55586750743,5933.5003934150645,42073.55586750743,
P21,AGEM KANAN,3,POST,mu,15418.15652442701,40362.46220266727,15418.15652442701,40362.46220266727,
P21,AGEM KANAN,3,POST,theta,11821.259646602042,26458.414243409497,11821.259646602042,26458.414243409497,
P21,AGEM KANAN,3,PRA,beta,1409.7395641695252,4987.339381179948,1409.7395641695252,4987.339381179948,
P21,AGEM KANAN,3,PRA,mu,6244.178914996087,3791.07704286042,6244.178914996087,3791.07704286042,
P21,AGEM KANAN,3,PRA,theta,12985.135887813296,4066.813667251289,12985.135887813296,4066.813667251289,
