participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,C3,193.92256910407545,2.0,160.1,2.74,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,C4,705.0271182482314,2.0,476.4,4.74,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,P3,2.186146129136405,2.0,42.1,0.89,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,P4,492.8179727101323,2.0,582.1,4.68,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,O1,333.580802088255,2.0,229.2,3.0,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,O2,823.3143205566864,2.0,619.0,4.07,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,F3,32.44320809438475,2.0,112.3,1.78,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,theta,F4,499.08148929622956,2.0,476.6,3.2,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,C3,266.05982841351306,2.0,160.1,2.74,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,C4,601.3751459635588,2.0,476.4,4.74,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,P3,15.98104337555926,2.0,42.1,0.89,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,P4,1401.2142380944094,2.0,582.1,4.68,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,O1,324.6584781555891,2.0,229.2,3.0,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,O2,607.8370765713659,2.0,619.0,4.07,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,F3,59.33648530872662,2.0,112.3,1.78,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,mu,F4,365.1459050371432,2.0,476.6,3.2,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,C3,236.37890171276536,2.0,160.1,2.74,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,C4,803.3811118541182,2.0,476.4,4.74,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,P3,530.294476795234,2.0,42.1,0.89,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,P4,746.2143571733562,2.0,582.1,4.68,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,O1,381.579589364517,2.0,229.2,3.0,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,O2,1132.8215991621928,2.0,619.0,4.07,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,F3,167.18672456865963,2.0,112.3,1.78,False,False
P23,AGEM KANAN,2,PRA,ok,2.4510000000000005,video,beta,F4,911.2551574663463,2.0,476.6,3.2,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,C3,2655.166447215521,1.541000000000004,278.0,4.75,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,C4,781.4415862602784,1.541000000000004,317.6,3.16,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,P3,1122.549135241819,1.541000000000004,152.9,3.24,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,P4,158.93475202248243,1.541000000000004,253.4,2.04,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,O1,4922.855885197793,1.541000000000004,515.7,6.74,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,O2,767.8388491253818,1.541000000000004,350.4,2.3,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,F3,1820.7965747428414,1.541000000000004,343.3,5.44,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,theta,F4,454.310470769914,1.541000000000004,387.2,2.6,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,C3,1820.3411693236344,1.541000000000004,278.0,4.75,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,C4,528.8615794793766,1.541000000000004,317.6,3.16,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,P3,1420.338503685364,1.541000000000004,152.9,3.24,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,P4,214.0738943132488,1.541000000000004,253.4,2.04,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,O1,3789.473600337209,1.541000000000004,515.7,6.74,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,O2,651.8977535332843,1.541000000000004,350.4,2.3,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,F3,1073.2784930433147,1.541000000000004,343.3,5.44,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,mu,F4,347.06336530543865,1.541000000000004,387.2,2.6,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,C3,2117.1668602092027,1.541000000000004,278.0,4.75,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,C4,383.18659887080764,1.541000000000004,317.6,3.16,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,P3,3398.025602633314,1.541000000000004,152.9,3.24,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,P4,82.5876169745473,1.541000000000004,253.4,2.04,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,O1,3413.461816792108,1.541000000000004,515.7,6.74,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,O2,844.8226235411029,1.541000000000004,350.4,2.3,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,F3,1809.5442319802294,1.541000000000004,343.3,5.44,False,False
P23,AGEM KANAN,2,TURUN,ok,2.4510000000000005,video,beta,F4,650.3201033014736,1.541000000000004,387.2,2.6,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,C3,-51.649302655926164,1.7909999999999968,60.0,1.03,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,C4,-58.80297542984871,1.7909999999999968,93.2,0.93,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,P3,-37.248004073246385,1.7909999999999968,33.6,0.71,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,P4,-76.70482713036385,1.7909999999999968,78.5,0.63,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,O1,131.88776419825797,1.7909999999999968,125.8,1.64,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,O2,-48.560450579442076,1.7909999999999968,107.0,0.7,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,F3,56.5703572420214,1.7909999999999968,102.0,1.62,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,theta,F4,-51.561321816700136,1.7909999999999968,111.6,0.75,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,C3,-36.07467349132207,1.7909999999999968,60.0,1.03,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,C4,-44.14712664820088,1.7909999999999968,93.2,0.93,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,P3,-24.315950175033496,1.7909999999999968,33.6,0.71,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,P4,-81.88701159668999,1.7909999999999968,78.5,0.63,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,O1,155.78914268514987,1.7909999999999968,125.8,1.64,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,O2,-71.39969382369601,1.7909999999999968,107.0,0.7,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,F3,55.49523848939232,1.7909999999999968,102.0,1.62,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,mu,F4,-50.90253846157336,1.7909999999999968,111.6,0.75,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,beta,C3,46.09752034318633,1.7909999999999968,60.0,1.03,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,beta,C4,-14.673870282437397,1.7909999999999968,93.2,0.93,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,beta,P3,104.17400546436309,1.7909999999999968,33.6,0.71,False,False
P23,AGEM KANAN,2,TAHAN,ok,2.4510000000000005,video,beta,P4,-69.79712715948804,1.7909999999999968,78.5,0.63,False,False
