metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,varian
TE,Agem Kanan,1,Berdiri,C3,-2.449,-1.486,-3.466,5,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,C4,-2.356,-2.404,-1.592,11,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,F3,3.065,0.978,1.313,2,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,F4,4.742,3.497,2.574,9,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,F7,-1.828,-7.063,-1.948,1,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,F8,6.048,5.373,4.079,11,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,Fp1,-1.602,0.849,-3.969,4,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,Fp2,1.795,1.605,1.14,11,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,O1,-8.078,-4.155,-6.791,1,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,O2,3.076,1.144,1.969,10,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,P3,-5.618,-4.747,-5.413,5,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,P4,1.819,-0.953,-0.874,11,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,T3,-0.259,-0.471,-2.21,1,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,T4,8.417,6.584,2.824,11,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,T5,-4.203,-1.66,-4.07,9,P08,T4_tandai
TE,Agem Kanan,1,Berdiri,T6,-2.44,-2.041,-2.39,10,P08,T4_tandai
TE,Agem Kanan,1,Gerak,F3,10.969,9.454,13.517,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,F7,-1.216,-8.248,-0.617,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,F8,-5.158,-4.174,0.63,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,Fp1,-1.684,2.025,1.157,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,Fp2,0.129,-0.434,2.809,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,O1,2.999,2.925,0.928,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,T3,3.246,-0.244,5.668,2,P08,T4_tandai
TE,Agem Kanan,1,Gerak,T4,2.033,1.3,4.126,2,P08,T4_tandai
TE,Agem Kanan,1,Naik,F7,2.113,5.003,2.38,2,P08,T4_tandai
TE,Agem Kanan,1,Naik,F8,4.067,5.493,4.558,2,P08,T4_tandai
TE,Agem Kanan,1,Naik,Fp1,-1.287,5.0,4.565,1,P08,T4_tandai
TE,Agem Kanan,1,Naik,Fp2,1.648,5.875,5.715,1,P08,T4_tandai
TE,Agem Kanan,1,Naik,O1,-1.43,0.192,-1.841,2,P08,T4_tandai
TE,Agem Kanan,1,Naik,T3,-2.834,6.109,3.253,2,P08,T4_tandai
TE,Agem Kanan,1,Naik,T4,4.0,10.999,6.591,2,P08,T4_tandai
TE,Agem Kanan,1,Tahan,C3,-0.299,4.775,1.822,6,P08,T4_tandai
TE,Agem Kanan,1,Tahan,C4,5.474,5.394,4.426,10,P08,T4_tandai
TE,Agem Kanan,1,Tahan,F3,-4.297,1.006,0.454,3,P08,T4_tandai
TE,Agem Kanan,1,Tahan,F4,7.595,9.531,10.18,6,P08,T4_tandai
TE,Agem Kanan,1,Tahan,F7,2.246,4.512,1.258,10,P08,T4_tandai
TE,Agem Kanan,1,Tahan,F8,8.096,10.661,8.184,8,P08,T4_tandai
TE,Agem Kanan,1,Tahan,Fp1,4.529,5.407,0.081,8,P08,T4_tandai
TE,Agem Kanan,1,Tahan,Fp2,6.393,7.221,4.185,4,P08,T4_tandai
TE,Agem Kanan,1,Tahan,O1,-4.601,-2.325,-3.308,6,P08,T4_tandai
TE,Agem Kanan,1,Tahan,O2,3.682,3.596,4.478,9,P08,T4_tandai
TE,Agem Kanan,1,Tahan,P3,-0.763,1.846,1.263,3,P08,T4_tandai
TE,Agem Kanan,1,Tahan,P4,9.579,9.276,5.619,10,P08,T4_tandai
TE,Agem Kanan,1,Tahan,T3,-6.517,-0.928,0.223,5,P08,T4_tandai
TE,Agem Kanan,1,Tahan,T4,12.883,10.672,10.917,8,P08,T4_tandai
TE,Agem Kanan,1,Tahan,T5,0.34,-1.031,-1.304,7,P08,T4_tandai
TE,Agem Kanan,1,Tahan,T6,1.399,4.324,0.651,6,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,C3,1.664,0.095,-0.758,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,C4,-4.566,-2.253,-2.94,9,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,F3,-1.698,1.467,0.533,12,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,F4,1.027,0.89,-1.025,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,F7,0.06,2.89,1.014,11,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,F8,4.562,4.053,1.194,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,Fp2,3.1,1.527,1.078,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,O1,0.143,-0.592,-0.327,9,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,O2,3.239,2.246,0.29,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,P3,-1.98,-3.389,-1.524,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,P4,0.214,0.871,-1.316,10,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,T3,-0.306,-0.42,-1.238,9,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,T4,8.734,6.576,1.926,13,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,T5,-0.661,-0.366,-2.939,11,P08,T4_tandai
TE,Agem Kanan,2,Berdiri,T6,-0.971,-0.866,-2.863,13,P08,T4_tandai
TE,Agem Kanan,2,Gerak,F3,3.692,6.276,7.251,1,P08,T4_tandai
TE,Agem Kanan,2,Gerak,F7,0.768,-1.034,-3.068,2,P08,T4_tandai
TE,Agem Kanan,2,Gerak,F8,-3.622,-1.352,-4.572,2,P08,T4_tandai
TE,Agem Kanan,2,Gerak,Fp1,1.301,5.337,-0.053,2,P08,T4_tandai
TE,Agem Kanan,2,Gerak,Fp2,-2.608,2.187,-3.262,2,P08,T4_tandai
TE,Agem Kanan,2,Gerak,O1,-0.747,4.173,0.142,2,P08,T4_tandai
TE,Agem Kanan,2,Gerak,T3,0.057,0.845,-0.315,2,P08,T4_tandai
TE,Agem Kanan,2,Gerak,T4,2.509,6.366,-0.137,2,P08,T4_tandai
TE,Agem Kanan,2,Naik,F8,14.217,7.57,7.335,1,P08,T4_tandai
TE,Agem Kanan,2,Naik,Fp1,3.602,-0.272,0.997,1,P08,T4_tandai
TE,Agem Kanan,2,Naik,Fp2,-1.447,2.645,-1.068,2,P08,T4_tandai
TE,Agem Kanan,2,Naik,O1,4.673,1.475,2.633,1,P08,T4_tandai
TE,Agem Kanan,2,Naik,T4,6.998,2.422,2.424,1,P08,T4_tandai
TE,Agem Kanan,2,Naik,T6,0.354,-3.729,-4.826,1,P08,T4_tandai
TE,Agem Kanan,2,Tahan,C3,-1.108,0.487,0.271,7,P08,T4_tandai
TE,Agem Kanan,2,Tahan,C4,3.312,3.708,2.812,12,P08,T4_tandai
TE,Agem Kanan,2,Tahan,F3,0.362,-0.118,2.328,5,P08,T4_tandai
TE,Agem Kanan,2,Tahan,F4,7.533,8.252,8.412,7,P08,T4_tandai
TE,Agem Kanan,2,Tahan,F7,0.72,-0.859,0.499,4,P08,T4_tandai
TE,Agem Kanan,2,Tahan,F8,11.771,9.949,5.592,10,P08,T4_tandai
TE,Agem Kanan,2,Tahan,Fp1,-0.16,-1.277,-1.505,5,P08,T4_tandai
TE,Agem Kanan,2,Tahan,Fp2,4.72,6.786,6.033,8,P08,T4_tandai
TE,Agem Kanan,2,Tahan,O1,-0.54,-1.762,-2.41,3,P08,T4_tandai
TE,Agem Kanan,2,Tahan,O2,-0.234,2.307,1.08,12,P08,T4_tandai
TE,Agem Kanan,2,Tahan,P3,-4.175,-2.4,-1.678,7,P08,T4_tandai
TE,Agem Kanan,2,Tahan,P4,11.785,9.279,10.267,12,P08,T4_tandai
TE,Agem Kanan,2,Tahan,T3,-2.467,0.183,0.514,4,P08,T4_tandai
TE,Agem Kanan,2,Tahan,T4,9.625,5.997,3.321,12,P08,T4_tandai
TE,Agem Kanan,2,Tahan,T5,-2.346,-1.84,-2.162,12,P08,T4_tandai
TE,Agem Kanan,2,Tahan,T6,5.145,0.195,-2.563,12,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,C3,-3.948,-9.165,-9.547,3,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,C4,0.272,2.272,0.832,10,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,F4,4.083,-1.249,-0.499,10,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,F8,7.884,4.56,0.441,9,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,Fp2,1.28,1.496,-0.613,10,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,O1,-11.158,-12.027,-10.914,2,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,O2,2.742,1.954,-0.978,10,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,P4,7.785,-0.467,0.588,10,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,T4,10.235,7.923,2.969,10,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,T5,-9.551,-13.463,-12.192,5,P08,T4_tandai
TE,Agem Kanan,3,Berdiri,T6,-1.511,-1.639,-4.12,10,P08,T4_tandai
TE,Agem Kanan,3,Gerak,C3,-3.152,-11.142,-13.655,2,P08,T4_tandai
TE,Agem Kanan,3,Gerak,C4,-5.342,-1.235,1.143,1,P08,T4_tandai
TE,Agem Kanan,3,Gerak,F4,-1.956,-3.228,-0.227,2,P08,T4_tandai
TE,Agem Kanan,3,Gerak,F8,-0.965,-2.252,-2.054,2,P08,T4_tandai
TE,Agem Kanan,3,Gerak,Fp2,-0.79,3.204,-4.891,2,P08,T4_tandai
TE,Agem Kanan,3,Gerak,O1,-12.185,-12.042,-14.062,1,P08,T4_tandai
TE,Agem Kanan,3,Gerak,O2,0.368,-4.402,-1.692,1,P08,T4_tandai
TE,Agem Kanan,3,Gerak,P4,6.537,1.603,1.991,2,P08,T4_tandai
TE,Agem Kanan,3,Gerak,T4,-0.907,-2.288,-1.549,1,P08,T4_tandai
TE,Agem Kanan,3,Gerak,T5,-9.139,-9.604,-11.782,1,P08,T4_tandai
TE,Agem Kanan,3,Gerak,T6,-1.548,-2.562,-3.446,1,P08,T4_tandai
TE,Agem Kanan,3,Naik,C3,-4.52,-2.014,-6.52,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,C4,2.167,-0.951,1.501,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,F3,0.751,0.532,-2.642,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,F4,1.814,-0.993,-2.311,1,P08,T4_tandai
TE,Agem Kanan,3,Naik,F7,-5.03,-5.756,-3.847,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,Fp1,-2.868,-2.078,-4.637,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,Fp2,4.179,0.807,-0.973,1,P08,T4_tandai
TE,Agem Kanan,3,Naik,O1,1.453,-0.405,-1.236,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,O2,-6.024,0.45,-4.658,1,P08,T4_tandai
TE,Agem Kanan,3,Naik,P3,-6.701,-5.764,-7.94,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,P4,13.175,11.905,9.372,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,T3,3.443,-0.225,-3.141,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,T4,2.782,-0.147,2.334,1,P08,T4_tandai
TE,Agem Kanan,3,Naik,T5,1.001,-0.993,-0.312,2,P08,T4_tandai
TE,Agem Kanan,3,Naik,T6,1.406,-8.046,-8.186,1,P08,T4_tandai
TE,Agem Kanan,3,Tahan,C3,-4.533,-5.711,-7.915,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,C4,1.48,2.25,2.25,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,F3,-4.677,-3.775,-4.675,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,F4,1.273,1.899,0.775,7,P08,T4_tandai
TE,Agem Kanan,3,Tahan,F7,-6.685,-7.775,-8.553,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,F8,12.745,13.663,9.222,3,P08,T4_tandai
TE,Agem Kanan,3,Tahan,Fp1,-3.302,-3.363,-4.876,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,Fp2,3.38,3.972,1.369,7,P08,T4_tandai
TE,Agem Kanan,3,Tahan,O1,-0.909,-1.243,-2.871,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,O2,-1.532,1.426,-1.637,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,P3,-3.561,-6.452,-7.311,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,P4,15.547,9.581,8.445,8,P08,T4_tandai
TE,Agem Kanan,3,Tahan,T3,-1.358,-5.612,-4.551,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,T4,9.513,9.061,7.376,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,T5,-3.03,-2.639,-2.848,9,P08,T4_tandai
TE,Agem Kanan,3,Tahan,T6,2.015,-1.819,-6.401,8,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,C3,-2.828,-2.783,-4.653,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,C4,2.17,1.256,0.081,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,F3,-3.548,-5.767,-7.339,4,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,F4,5.347,3.476,0.845,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,F7,-0.614,-1.076,-1.681,6,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,F8,8.549,4.625,3.618,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,Fp1,-6.117,-8.177,-8.356,4,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,Fp2,5.516,1.612,-0.942,9,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,O1,-6.609,-5.569,-7.301,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,O2,4.213,3.092,0.284,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,P3,-5.733,-4.756,-7.253,7,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,P4,3.992,2.563,1.853,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,T4,9.771,4.981,2.527,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,T5,-5.303,-5.841,-7.664,10,P08,T4_tandai
TE,Agem Kanan,4,Berdiri,T6,2.452,-1.019,-2.305,10,P08,T4_tandai
TE,Agem Kanan,4,Gerak,C3,-0.566,-4.917,-0.943,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,C4,0.378,1.511,-6.316,1,P08,T4_tandai
TE,Agem Kanan,4,Gerak,F3,-6.785,-7.125,-9.019,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,F4,4.288,-1.127,-1.904,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,F7,-4.72,-1.965,-8.535,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,F8,10.491,4.464,0.116,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,Fp1,-3.884,-12.804,-7.114,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,Fp2,0.843,-3.886,-3.679,1,P08,T4_tandai
TE,Agem Kanan,4,Gerak,O1,-11.257,-13.88,-13.084,1,P08,T4_tandai
TE,Agem Kanan,4,Gerak,O2,2.582,-1.909,-4.468,1,P08,T4_tandai
TE,Agem Kanan,4,Gerak,P3,-3.742,-4.699,-3.903,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,P4,4.243,-0.459,0.517,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,T3,-5.738,-5.672,-1.608,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,T4,6.941,6.472,4.204,2,P08,T4_tandai
TE,Agem Kanan,4,Gerak,T5,-12.936,-12.015,-10.225,1,P08,T4_tandai
TE,Agem Kanan,4,Gerak,T6,0.004,-3.779,-7.783,1,P08,T4_tandai
TE,Agem Kanan,4,Naik,C3,1.833,2.279,5.522,2,P08,T4_tandai
TE,Agem Kanan,4,Naik,F3,-3.676,2.882,6.367,2,P08,T4_tandai
TE,Agem Kanan,4,Naik,F4,11.387,9.972,7.4,1,P08,T4_tandai
TE,Agem Kanan,4,Naik,F7,3.255,0.664,2.846,2,P08,T4_tandai
TE,Agem Kanan,4,Naik,Fp1,0.887,1.005,-0.601,2,P08,T4_tandai
TE,Agem Kanan,4,Naik,O1,-3.504,2.749,7.261,1,P08,T4_tandai
TE,Agem Kanan,4,Naik,P4,13.358,12.138,5.622,1,P08,T4_tandai
TE,Agem Kanan,4,Naik,T3,0.445,4.818,7.09,2,P08,T4_tandai
TE,Agem Kanan,4,Tahan,C3,2.845,3.037,3.027,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,C4,7.421,5.134,3.508,6,P08,T4_tandai
TE,Agem Kanan,4,Tahan,F3,-0.516,-0.347,0.328,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,F4,9.869,10.214,7.494,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,F7,-2.053,-1.537,-1.86,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,F8,14.993,14.227,9.149,6,P08,T4_tandai
TE,Agem Kanan,4,Tahan,Fp1,2.164,2.587,2.165,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,Fp2,10.133,11.165,5.982,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,O1,6.807,7.047,6.915,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,O2,6.727,9.259,6.708,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,P3,3.702,5.628,5.192,10,P08,T4_tandai
TE,Agem Kanan,4,Tahan,P4,10.215,10.202,5.489,8,P08,T4_tandai
TE,Agem Kanan,4,Tahan,T3,7.868,7.658,7.231,11,P08,T4_tandai
TE,Agem Kanan,4,Tahan,T4,18.935,16.315,13.049,6,P08,T4_tandai
TE,Agem Kanan,4,Tahan,T5,6.249,4.739,5.581,6,P08,T4_tandai
TE,Agem Kanan,4,Tahan,T6,8.599,3.833,0.732,8,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,C3,-6.491,-5.032,-5.808,4,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,C4,-1.141,-1.528,-1.06,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,F4,1.327,1.087,2.558,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,F7,-7.378,-9.041,-8.973,3,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,F8,9.221,6.307,6.119,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,Fp1,-1.165,1.855,-0.647,3,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,Fp2,1.308,3.147,3.193,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,O1,-10.596,-11.702,-12.632,4,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,O2,1.173,-0.067,1.8,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,P3,-7.367,-5.197,-5.263,4,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,P4,2.731,0.297,-0.021,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,T3,-9.45,-11.374,-10.536,4,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,T4,11.248,7.127,3.499,9,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,T5,-6.165,-3.942,-4.957,7,P08,T4_tandai
TE,Agem Kiri,1,Berdiri,T6,2.306,0.305,-1.811,9,P08,T4_tandai
TE,Agem Kiri,1,Gerak,C4,-5.298,5.87,0.212,2,P08,T4_tandai
TE,Agem Kiri,1,Gerak,F4,1.385,-0.449,0.384,2,P08,T4_tandai
TE,Agem Kiri,1,Gerak,F8,13.606,13.161,3.089,2,P08,T4_tandai
TE,Agem Kiri,1,Gerak,Fp1,-0.969,-1.818,-2.669,1,P08,T4_tandai
TE,Agem Kiri,1,Gerak,Fp2,6.234,8.828,3.062,2,P08,T4_tandai
TE,Agem Kiri,1,Gerak,P4,6.745,7.98,0.729,2,P08,T4_tandai
TE,Agem Kiri,1,Gerak,T4,15.087,11.358,2.363,2,P08,T4_tandai
TE,Agem Kiri,1,Gerak,T5,-1.756,-1.53,-1.486,1,P08,T4_tandai
TE,Agem Kiri,1,Naik,C3,2.992,-0.013,2.321,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,F3,8.794,6.319,4.541,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,F4,8.209,0.066,2.919,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,F7,4.413,1.456,3.468,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,F8,7.708,8.812,3.946,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,Fp1,5.613,-1.004,0.937,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,O1,0.9,-3.035,3.375,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,O2,9.066,9.247,4.35,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,P3,-0.951,-1.277,2.302,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,T3,-0.918,1.579,3.101,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,T4,13.241,13.331,12.123,1,P08,T4_tandai
TE,Agem Kiri,1,Naik,T5,-2.446,-2.346,1.988,2,P08,T4_tandai
TE,Agem Kiri,1,Naik,T6,7.47,5.503,3.552,1,P08,T4_tandai
TE,Agem Kiri,1,Tahan,C3,5.921,6.465,3.6,10,P08,T4_tandai
TE,Agem Kiri,1,Tahan,F3,0.842,-1.589,0.685,8,P08,T4_tandai
TE,Agem Kiri,1,Tahan,F4,6.236,2.478,1.095,1,P08,T4_tandai
TE,Agem Kiri,1,Tahan,F7,2.525,0.623,0.262,10,P08,T4_tandai
TE,Agem Kiri,1,Tahan,F8,2.547,-1.759,2.523,1,P08,T4_tandai
TE,Agem Kiri,1,Tahan,Fp1,1.862,-0.123,0.801,8,P08,T4_tandai
TE,Agem Kiri,1,Tahan,Fp2,5.316,4.842,3.3,6,P08,T4_tandai
TE,Agem Kiri,1,Tahan,O1,3.713,2.199,0.592,10,P08,T4_tandai
TE,Agem Kiri,1,Tahan,O2,4.047,3.101,-2.674,2,P08,T4_tandai
TE,Agem Kiri,1,Tahan,P3,4.904,3.722,3.726,8,P08,T4_tandai
TE,Agem Kiri,1,Tahan,T3,1.074,0.339,0.546,10,P08,T4_tandai
TE,Agem Kiri,1,Tahan,T4,11.075,7.562,6.79,8,P08,T4_tandai
TE,Agem Kiri,1,Tahan,T6,7.043,1.203,-1.208,2,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,C3,1.761,2.106,3.909,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,F3,5.813,5.981,3.41,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,F4,3.135,3.076,1.543,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,F7,9.321,8.646,6.236,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,F8,7.802,6.483,3.607,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,Fp1,7.38,6.398,3.835,11,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,Fp2,8.556,7.453,5.21,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,O1,4.041,5.376,4.164,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,O2,5.178,2.055,2.046,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,P3,-0.149,2.213,2.913,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,T3,6.905,7.887,5.379,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,T4,13.114,11.535,6.833,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,T5,6.962,7.42,4.589,15,P08,T4_tandai
TE,Agem Kiri,2,Berdiri,T6,4.352,2.65,0.01,15,P08,T4_tandai
TE,Agem Kiri,2,Gerak,C4,2.461,2.196,0.117,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,F7,6.885,-2.651,-1.894,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,F8,10.653,6.327,4.199,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,Fp1,9.472,-2.868,-0.102,1,P08,T4_tandai
TE,Agem Kiri,2,Gerak,O1,-0.358,-6.062,-3.933,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,O2,5.766,5.852,-4.261,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,P4,7.874,4.697,1.12,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,T3,4.59,-3.549,-1.604,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,T4,10.832,7.707,4.136,2,P08,T4_tandai
TE,Agem Kiri,2,Gerak,T6,4.077,-5.594,-6.417,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,C3,7.883,9.492,4.9,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,F3,2.084,-1.202,1.151,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,F7,4.245,2.932,1.383,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,Fp1,-1.207,4.083,2.004,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,Fp2,-1.132,1.301,2.41,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,O1,4.708,5.546,3.278,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,P3,11.032,11.366,9.476,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,T3,4.667,3.083,3.944,2,P08,T4_tandai
TE,Agem Kiri,2,Naik,T4,3.475,6.215,7.53,2,P08,T4_tandai
TE,Agem Kiri,2,Tahan,C3,11.467,7.756,6.416,5,P08,T4_tandai
TE,Agem Kiri,2,Tahan,F3,8.119,5.537,7.698,11,P08,T4_tandai
TE,Agem Kiri,2,Tahan,F7,3.653,2.306,1.697,11,P08,T4_tandai
TE,Agem Kiri,2,Tahan,Fp1,4.537,1.578,1.476,11,P08,T4_tandai
TE,Agem Kiri,2,Tahan,Fp2,9.289,8.071,4.706,9,P08,T4_tandai
TE,Agem Kiri,2,Tahan,O1,4.308,2.541,2.994,11,P08,T4_tandai
TE,Agem Kiri,2,Tahan,P3,15.322,10.798,7.34,1,P08,T4_tandai
TE,Agem Kiri,2,Tahan,T3,0.464,0.99,2.399,11,P08,T4_tandai
TE,Agem Kiri,2,Tahan,T4,13.48,12.624,9.08,7,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,C3,3.041,-1.145,-1.346,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,C4,8.067,7.571,5.561,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,F3,1.737,2.356,-0.538,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,F4,9.723,4.399,5.414,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,F7,1.696,2.728,1.067,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,F8,11.618,8.601,6.172,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,Fp1,-0.843,1.329,1.628,10,P08,T4_tandai
TE,Agem Kiri,3,Berdiri,Fp2,6.171,0.746,3.684,6,P08,T4_tandai
