frame,t,raw,task,subphase
0,0.0,,UNKNOWN,
15,0.503,"ic
(3)
",UNKNOWN,
30,1.004,"oo
2 J
",UNKNOWN,
31,1.031,"oo
2 J
",UNKNOWN,
32,1.072,"BERSIAP
(s)
",BERSIAP,
33,1.1,"BERSIAP
(s)
",BERSIAP,
37,1.239,"=""
BERSIAP
o
",BERSIAP,
45,1.503,"=
BERSIAP
)
",BERSIAP,
60,2.003,"=
BERSIAP
)
",BERSIAP,
75,2.502,"=""
BERSIAP
(3)
",BERSIAP,
90,3.003,"=z
BERSIAP
(3)
",BERSIAP,
105,3.503,"=m
BERSIAP
(2)
",BERSIAP,
120,4.003,"==
BERSIAP
2)
",BERSIAP,
135,4.502,"BERsiP
FD
",BERSIAP,
138,4.6,"BERsiP
FD
",BERSIAP,
140,4.669,"BERsiP
FD
",BERSIAP,
141,4.697,"BERsiP
FD
",BERSIAP,
142,4.738,"BERSP
FD
",UNKNOWN,
150,5.003,"BERSP
FD
",UNKNOWN,
151,5.031,"BERSP
FD
",UNKNOWN,
152,5.072,"BERsiP
FD
",BERSIAP,
153,5.099,"BERsiP
FD
",BERSIAP,
154,5.141,"NGEED
~
1
TURUN
",NGEED,TURUN
155,5.169,"NGEED
~
1
TURUN
",NGEED,TURUN
157,5.238,"NGEED
~
1
TURUN
",NGEED,TURUN
165,5.502,"NGEED
~
1
TURUN
",NGEED,TURUN
180,6.003,"NGEED
~
1
TURUN
",NGEED,TURUN
195,6.502,"NGEED
2
TURUN
",NGEED,TURUN
210,7.002,"NGEED
2 \
TURUN
",NGEED,TURUN
213,7.099,"NGEED
2
TURUN
",NGEED,TURUN
214,7.141,"NGEED
TURUN
",NGEED,TURUN
215,7.169,"NGEED
3)
",NGEED,
217,7.238,"NGEED
3)
",NGEED,
225,7.502,"NGEED
3)
",NGEED,
240,8.003,"NGEED
3)
",NGEED,
243,8.099,"NGEED
3)
",NGEED,
244,8.141,"NGEED
+)
TAHAN
",NGEED,TAHAN
245,8.168,"NGEED
4)
TAHAN
",NGEED,TAHAN
247,8.238,"NGEED
>
TAHAN
",NGEED,TAHAN
255,8.502,"NGEED
>
TAHAN
",NGEED,TAHAN
270,9.002,"NGEED
>
TAHAN
",NGEED,TAHAN
285,9.502,"NGEED
TAHAN
",NGEED,TAHAN
300,10.002,"NGEED
TAHAN
",NGEED,TAHAN
303,10.099,"NGEED
TAHAN
",NGEED,TAHAN
304,10.141,"NGEED
NAIK
",NGEED,NAIK
305,10.168,"NGEED
",NGEED,
307,10.238,"NGEED
",NGEED,
315,10.501,"NGEED
Y
",NGEED,
330,11.002,"NGEED
Y
",NGEED,
333,11.099,"NGEED
Y
",NGEED,
334,11.141,"NGEED
QD
NAIK
",NGEED,NAIK
335,11.168,"NGEED
)
NAIK
",NGEED,NAIK
337,11.237,"NGEED
(z)
NAIK
",NGEED,NAIK
345,11.501,"NGEED
(2)
NAIK
",NGEED,NAIK
360,12.002,"NGEED
(2)
NAIK
",NGEED,NAIK
363,12.099,"NGEED
(2)
NAIK
",NGEED,NAIK
364,12.141,"NGEED
(2)
",NGEED,
365,12.168,"NGEED
(2)
",NGEED,
367,12.238,"NGEED
(2)
",NGEED,
375,12.501,"NGEED
",NGEED,
390,13.002,"NGEED
",NGEED,
393,13.098,"NGEED
",NGEED,
394,13.141,"BERDIRI RILEKS
(g
ew,
",BERDIRI RILEKS,
395,13.168,"BERDIRI RILEKS
(g
\e/
",BERDIRI RILEKS,
397,13.237,"BERDIRI RILEKS
fo»
| 8 |
Yo
",BERDIRI RILEKS,
405,13.501,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
420,14.001,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
435,14.501,"BERDIRI RILEKS
fm
| 7 |
""7
",BERDIRI RILEKS,
