frame,t,raw,task,subphase
0,0.0,,UNKNOWN,
14,0.505,"os P
ae,
",UNKNOWN,
17,0.602,"os P
ae,
",UNKNOWN,
19,0.671,"Pak P
ae,
",UNKNOWN,
20,0.699,"Pak P
ae,
",UNKNOWN,
21,0.741,"BERSIAP
(5)
",BERSIAP,
29,1.005,"==
BERSIAP
o
5
",BERSIAP,
45,1.533,"=m
BERSIAP
4)
",BERSIAP,
60,2.032,"=m
BERSIAP
4)
",BERSIAP,
75,2.532,"=
BERSIAP
(3)
",BERSIAP,
90,3.039,"=
BERSIAP
(3)
",BERSIAP,
105,3.539,"=
BERSIAP
(2)
",BERSIAP,
120,4.039,"=m
BERSIAP
2)
",BERSIAP,
127,4.275,"BERsiP
FD
",BERSIAP,
131,4.4,"BERsiP
ae,
",BERSIAP,
132,4.442,"BERsiP
FD
",BERSIAP,
133,4.469,"Beas
FD
",UNKNOWN,
135,4.539,"Beas
FD
",UNKNOWN,
138,4.636,"Beas
FD
",UNKNOWN,
140,4.705,"Beas
FD
",UNKNOWN,
141,4.733,"Beas
FD
",UNKNOWN,
142,4.775,"BERsiP
FD
",BERSIAP,
150,5.039,"BERsiP
FD
",BERSIAP,
151,5.066,"BERsiP
FD
",BERSIAP,
152,5.108,"BERsiP
FD
",BERSIAP,
153,5.136,"NGEED
~
1
TURUN
",NGEED,TURUN
157,5.275,"NGEED
~
1
TURUN
",NGEED,TURUN
165,5.539,"NGEED
~
1
TURUN
",NGEED,TURUN
180,6.039,"NGEED
~
1
TURUN
",NGEED,TURUN
195,6.539,"NGEED
2
TURUN
",NGEED,TURUN
210,7.038,"NGEED
2
TURUN
",NGEED,TURUN
213,7.135,"NGEED
TURUN
",NGEED,TURUN
214,7.163,"NGEED
TURUN
",NGEED,TURUN
215,7.205,"NGEED
3)
",NGEED,
217,7.274,"NGEED
3)
",NGEED,
225,7.538,"NGEED
3)
",NGEED,
240,8.038,"NGEED
3)
",NGEED,
241,8.066,"NGEED
3)
",NGEED,
242,8.108,"NGEED
3)
",NGEED,
243,8.135,"NGEED
+)
TAHAN
",NGEED,TAHAN
247,8.274,"NGEED
>
TAHAN
",NGEED,TAHAN
255,8.538,"NGEED
>
TAHAN
",NGEED,TAHAN
270,9.038,"NGEED
>
TAHAN
",NGEED,TAHAN
285,9.538,"NGEED
TAHAN
",NGEED,TAHAN
300,10.038,"NGEED
TAHAN
",NGEED,TAHAN
301,10.066,"NGEED
TAHAN
",NGEED,TAHAN
302,10.107,"NGEED
TAHAN
",NGEED,TAHAN
303,10.135,"NGEED
NAIK )
",NGEED,NAIK
304,10.164,"NGEED
NAIK )
",NGEED,NAIK
305,10.205,"NGEED
",NGEED,
307,10.274,"NGEED
Y
",NGEED,
315,10.538,"NGEED
Y)
",NGEED,
330,11.038,"NGEED
Y)
",NGEED,
331,11.065,"NGEED
Y
",NGEED,
332,11.107,"NGEED
Y)
",NGEED,
333,11.135,"NGEED
QD
NAIK
",NGEED,NAIK
337,11.274,"NGEED
(2)
NAIK
",NGEED,NAIK
345,11.538,"NGEED
(2)
NAIK
",NGEED,NAIK
360,12.038,"NGEED
(2)
NAIK
",NGEED,NAIK
361,12.065,"NGEED
(2)
NAIK
",NGEED,NAIK
362,12.107,"NGEED
(2)
NAIK
",NGEED,NAIK
363,12.135,"NGEED
(2)
",NGEED,
367,12.274,"NGEED
",NGEED,
375,12.538,"NGEED
",NGEED,
390,13.037,"NGEED
",NGEED,
391,13.065,"NGEED
",NGEED,
392,13.107,"NGEED
",NGEED,
393,13.135,"BERDIRI RILEKS
(g
G7
",BERDIRI RILEKS,
397,13.274,"BERDIRI RILEKS
(sg
y=
",BERDIRI RILEKS,
405,13.537,"BERDIRI RILEKS
fo»
8 |
Yor
",BERDIRI RILEKS,
420,14.038,"BERDIRI RILEKS
fo»
8 |
Yor
",BERDIRI RILEKS,
434,14.51,"BERDIRI RILEKS
{om \
7 |
Yor
",BERDIRI RILEKS,
450,15.037,"BERDIRI RILEKS
(om \
| 7 |
Yor
",BERDIRI RILEKS,
465,15.537,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
480,16.037,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
494,16.509,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
509,17.01,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
524,17.509,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
540,18.037,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
555,18.537,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
569,19.009,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
585,19.536,"BERDIRI RILEKS
(2
Nee
",BERDIRI RILEKS,
599,20.009,"BERDIRI RILEKS
(2
Nee
",BERDIRI RILEKS,
614,20.509,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
629,21.009,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
632,21.106,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
633,21.133,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
634,21.175,"NGEED
~
1
TURUN
",NGEED,TURUN
636,21.231,"NGEED
~
1
TURUN
",NGEED,TURUN
644,21.508,"NGEED
~
1
TURUN
",NGEED,TURUN
659,22.01,"NGEED
~
1
TURUN
",NGEED,TURUN
674,22.508,"NGEED
2
TURUN
",NGEED,TURUN
689,23.009,"NGEED
2
TURUN
",NGEED,TURUN
692,23.105,"NGEED
2
TURUN
",NGEED,TURUN
693,23.133,"NGEED
2
TURUN
",NGEED,TURUN
694,23.175,"NGEED
3)
",NGEED,
696,23.23,"NGEED
3)
",NGEED,
704,23.508,"NGEED
3)
",NGEED,
719,24.009,"NGEED
3)
",NGEED,
722,24.105,"NGEED
3)
",NGEED,
723,24.133,"NGEED
3)
",NGEED,
724,24.175,"NGEED
+)
TAHAN
",NGEED,TAHAN
726,24.23,"NGEED
‘)
TAHAN
",NGEED,TAHAN
734,24.508,"NGEED
>
TAHAN
",NGEED,TAHAN
749,25.008,"NGEED
>
TAHAN
",NGEED,TAHAN
764,25.508,"NGEED
TAHAN
",NGEED,TAHAN
779,26.008,"NGEED
TAHAN
",NGEED,TAHAN
782,26.105,"NGEED
TAHAN
",NGEED,TAHAN
783,26.133,"NGEED
TAHAN
",NGEED,TAHAN
784,26.175,"NGEED
NAIK )
",NGEED,NAIK
785,26.202,"NGEED
",NGEED,
786,26.23,"NGEED
",NGEED,
794,26.508,"NGEED
Y)
",NGEED,
809,27.008,"NGEED
3
",NGEED,
812,27.105,"NGEED
3
",NGEED,
813,27.132,"NGEED
3
",NGEED,
814,27.174,"NGEED
2
NAIK
",NGEED,NAIK
816,27.23,"NGEED
)
NAIK
",NGEED,NAIK
824,27.507,"NGEED
(2)
NAIK
",NGEED,NAIK
839,28.008,"NGEED
(2)
NAIK
",NGEED,NAIK
842,28.105,"NGEED
(2)
NAIK
",NGEED,NAIK
843,28.132,"NGEED
(2)
NAIK
",NGEED,NAIK
844,28.174,"NGEED
(2)
",NGEED,
846,28.229,"NGEED
(2)
",NGEED,
854,28.507,"NGEED
",NGEED,
869,29.008,"NGEED
",NGEED,
872,29.105,"NGEED
",NGEED,
873,29.132,"NGEED
",NGEED,
874,29.174,"BERDIRI RILEKS
(g
Yey
",BERDIRI RILEKS,
876,29.229,"BERDIRI RILEKS
(g
Yey
",BERDIRI RILEKS,
884,29.507,"BERDIRI RILEKS
fo»
| 8 |
a7
",BERDIRI RILEKS,
899,30.008,"BERDIRI RILEKS
fo»
| 8 |
a7
",BERDIRI RILEKS,
914,30.507,"BERDIRI RILEKS
(7)
Xe
",BERDIRI RILEKS,
929,31.008,"BERDIRI RILEKS
(7)
Xe
",BERDIRI RILEKS,
944,31.507,"BERDIRI RILEKS
(6
ee,
",BERDIRI RILEKS,
959,32.008,"BERDIRI RILEKS
(6
ee,
",BERDIRI RILEKS,
974,32.507,"BERDIRI RILEKS
i,
| 5
",BERDIRI RILEKS,
989,33.007,"BERDIRI RILEKS
i,
| 5
",BERDIRI RILEKS,
1004,33.507,"BERDIRI RILEKS
(4)
Nea
",BERDIRI RILEKS,
1019,34.007,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1034,34.506,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
1049,35.007,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
1064,35.506,"BERDIRI RILEKS
(2
Nee
",BERDIRI RILEKS,
1079,36.007,"BERDIRI RILEKS
(2
Nee
",BERDIRI RILEKS,
1094,36.506,"BERDIRI RILEKS
(1
Yey
",BERDIRI RILEKS,
1109,37.006,"BERDIRI RILEKS
(1
Yey
",BERDIRI RILEKS,
1112,37.103,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1113,37.131,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1114,37.173,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1116,37.242,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1124,37.506,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1139,38.007,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1154,38.506,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1169,39.006,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1176,39.228,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1177,39.27,"AGEM KANAN
3)
",AGEM KANAN,
1178,39.297,"AGEM KANAN
3)
",AGEM KANAN,
1180,39.367,"AGEM KANAN
3)
",AGEM KANAN,
1184,39.506,"AGEM KANAN
3)
",AGEM KANAN,
1199,40.006,"AGEM KANAN
3)
",AGEM KANAN,
1202,40.103,"AGEM KANAN
3)
",AGEM KANAN,
1203,40.131,"AGEM KANAN
3)
",AGEM KANAN,
1204,40.172,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
