participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P09,NGEED,1,PRA,Fp1,frontopolar,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-8.796719523510461,-4.152153567655624,-2.319371954425254,-5.759184704970355
P09,NGEED,1,PRA,F3,frontal,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-0.475829491595384,-0.2868657222590407,-0.11166155765896235,-0.3826867331563548
P09,NGEED,1,PRA,C3,sentral,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,0.8416145739455807,1.0506467176743364,-1.254884052798161,-0.49909704063896143
P09,NGEED,1,PRA,P3,parietal,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P09,NGEED,1,PRA,O1,oksipital,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P09,NGEED,1,PRA,F7,frontotemporal,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-1.6178112984580295,-1.4801970934379831,-0.654420527916816,-0.7510464338446106
P09,NGEED,1,PRA,T3,temporal,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,1.0,False,False,False,,,,
P09,NGEED,1,PRA,T5,temporo-posterior,kiri,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,0.12846673203952363,0.07216759602206935,-1.555283931999515,-0.6264604965081233
P09,NGEED,1,PRA,Fp2,frontopolar,kanan,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-6.504026324799405,-4.108248521264979,-5.092041691167562,-4.045540303638653
P09,NGEED,1,PRA,F4,frontal,kanan,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.0,True,False,False,-8.69931247955978,-5.0421274492482695,-6.811538566785028,-8.675689875391708
P09,NGEED,1,PRA,C4,sentral,kanan,4.788,6.788,2.0,2.0,ok,manual_timestamp,0.8,False,False,False,,,,
