task,rep,hud_turun,hud_tahan,hud_naik,hud_end,ocr_protocol_dev,act_turun,act_tahan,act_naik,act_end,depth_px,act_turun_extrap,track_noise_px,pose_valid_frac,compliance,phase_source,act_arm,first_move,baseline_range_frac,baseline_still,fallback_latency_sec,task_hud,rep_hud,reclass,side_feature,kandidat_salah_sisi,tinjauan
NGEED,1,5.151,8.151,10.151,13.151,0.9990000000000006,7.838,9.63,12.033,12.976,26.43226318359376,7.64,0.68878173828125,1.0,ok,video,2.367,lengan,,False,2.2324999999999875,NGEED,1,,36.81658935546875,False,
NGEED,2,21.1485,24.1485,26.1485,29.1485,0.028499999999997527,22.836,24.627,27.307,28.238,31.7503662109375,22.620749999999997,0.745147705078125,1.0,ok,video,22.836,batang_tubuh,0.04330947062464677,True,2.2324999999999875,NGEED,2,,38.815765380859375,False,
AGEM KANAN,1,37.181,40.181,42.181,45.181,0.0009999999999976694,39.167,41.43,43.833,45.041,27.769439697265625,38.865,0.698883056640625,1.0,ok,video,38.361,lengan,0.07039295608874784,True,2.2324999999999875,AGEM KANAN,1,,4.673492431640625,False,
AGEM KANAN,2,53.185,56.185,58.185,61.185,0.0,55.164,57.233,62.83,63.899,38.823391723632824,55.0145,0.760406494140625,1.0,ok,video,47.568,lengan,0.1059390964174534,True,2.2324999999999875,AGEM KANAN,2,,1.9959716796875,False,
AGEM KIRI,1,69.18299999999999,72.18299999999999,74.18299999999999,77.18299999999999,0.069500000000005,73.828,76.231,78.508,79.23,25.575616455078148,73.72725,0.832275390625,1.0,late,video,63.302,lengan,0.11057537761534998,True,2.2324999999999875,AGEM KIRI,1,,57.40606689453125,False,
AGEM KIRI,2,85.25,88.25,90.25,93.25,0.9710000000000036,87.368,90.979,92.506,94.839,37.33210449218751,87.23625,1.17498779296875,1.0,ok,video,79.369,lengan,0.7548534355967438,False,2.2324999999999875,AGEM KIRI,2,,42.26380920410156,False,
NGEED,3,278.24850000000004,281.24850000000004,283.24850000000004,286.24850000000004,0.99899999999991,280.769,284.699,287.296,288.365,44.54522705078125,280.387,0.81243896484375,1.0,ok,video,273.173,lengan,0.04669861022239456,True,2.2324999999999875,NGEED,3,,35.88169860839844,False,
NGEED,4,294.246,297.246,299.246,302.246,0.034500000000036835,295.697,297.503,301.502,303.03,39.020904541015625,295.4955,0.711212158203125,1.0,ok,video,288.365,lengan,0.39459831054474415,False,2.2324999999999875,NGEED,4,,38.206085205078125,False,
AGEM KANAN,3,310.3135,313.3135,315.3135,318.3135,0.9985000000000355,312.695,314.569,317.291,318.833,36.57958984375,312.49375,0.697723388671875,1.0,ok,video,311.362,lengan,0.03037108723219649,True,2.2324999999999875,AGEM KANAN,3,,3.5568084716796875,False,
AGEM KANAN,4,326.345,329.345,331.345,334.345,0.9370000000000118,328.692,330.178,334.831,335.901,49.59620666503906,328.52525,0.790802001953125,1.0,ok,video,328.692,batang_tubuh,0.02013083566411729,True,2.2324999999999875,AGEM KANAN,4,,5.317901611328125,False,
AGEM KIRI,3,342.35,345.35,347.35,350.35,0.9365000000000236,344.705,346.37,350.3,351.036,41.168124389648426,344.556,0.764862060546875,1.0,ok,video,344.162,lengan,0.0327724944701512,True,2.2324999999999875,AGEM KIRI,3,,46.01127624511719,False,
AGEM KIRI,4,358.348,361.348,363.348,366.348,1.0329999999999586,360.063,362.868,367.007,368.075,48.13237915039065,359.945,0.9067535400390625,1.0,ok,video,359.466,lengan,0.042980549476928046,True,2.2324999999999875,AGEM KIRI,4,,41.331756591796875,False,
