frame,t,raw,task,subphase
625,21.003,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
628,21.1,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
629,21.128,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
630,21.169,"NGEED
~
1
TURUN
",NGEED,TURUN
632,21.239,"NGEED
~
1
TURUN
",NGEED,TURUN
640,21.503,"NGEED
~
1
TURUN
",NGEED,TURUN
655,22.003,"NGEED
~
1
TURUN
",NGEED,TURUN
670,22.502,"NGEED
2
TURUN
",NGEED,TURUN
685,23.003,"NGEED
2
TURUN
",NGEED,TURUN
688,23.099,"NGEED
2
TURUN
",NGEED,TURUN
689,23.141,"NGEED
2
TURUN
",NGEED,TURUN
690,23.17,"NGEED
3)
",NGEED,
692,23.238,"NGEED
3)
",NGEED,
700,23.502,"NGEED
3)
",NGEED,
715,24.003,"NGEED
3)
",NGEED,
718,24.1,"NGEED
3)
",NGEED,
719,24.141,"NGEED
3)
",NGEED,
720,24.17,"NGEED
+)
TAHAN
",NGEED,TAHAN
722,24.238,"NGEED
+)
TAHAN
",NGEED,TAHAN
730,24.502,"NGEED
>
TAHAN
",NGEED,TAHAN
745,25.003,"NGEED
>
TAHAN
",NGEED,TAHAN
760,25.502,"NGEED
TAHAN
",NGEED,TAHAN
775,26.003,"NGEED
TAHAN
",NGEED,TAHAN
778,26.099,"NGEED
TAHAN
",NGEED,TAHAN
779,26.141,"NGEED
NAIK )
",NGEED,NAIK
780,26.169,"NGEED
NAIK )
",NGEED,NAIK
781,26.196,"NGEED
NAIK )
",NGEED,NAIK
782,26.238,"NGEED
",NGEED,
790,26.502,"NGEED
Y
",NGEED,
805,27.002,"NGEED
3
",NGEED,
808,27.099,"NGEED
Y)
",NGEED,
809,27.142,"NGEED
Y)
",NGEED,
810,27.168,"NGEED
YD
NAIK
",NGEED,NAIK
812,27.238,"NGEED
(Z)
NAIK
",NGEED,NAIK
820,27.502,"NGEED
(z)
NAIK
",NGEED,NAIK
835,28.003,"NGEED
(2)
NAIK
",NGEED,NAIK
838,28.1,"NGEED
(2)
NAIK
",NGEED,NAIK
839,28.141,"NGEED
(2)
NAIK
",NGEED,NAIK
840,28.168,"NGEED
(2)
",NGEED,
842,28.238,"NGEED
(2)
",NGEED,
850,28.502,"NGEED
",NGEED,
865,29.002,"NGEED
",NGEED,
868,29.099,"NGEED
",NGEED,
869,29.14,"NGEED
",NGEED,
870,29.168,"BERDIRI RILEKS
Xo
",BERDIRI RILEKS,
872,29.238,"BERDIRI RILEKS
(eg
ee,
",BERDIRI RILEKS,
880,29.502,"BERDIRI RILEKS
(
ee,
",BERDIRI RILEKS,
895,30.002,"BERDIRI RILEKS
(
ew,
",BERDIRI RILEKS,
910,30.501,"BERDIRI RILEKS
(om
7 |
Vey
",BERDIRI RILEKS,
925,31.002,"BERDIRI RILEKS
(om
7 |
Vey
",BERDIRI RILEKS,
940,31.501,"BERDIRI RILEKS
(6
wt /
",BERDIRI RILEKS,
955,32.002,"BERDIRI RILEKS
(6
/
",BERDIRI RILEKS,
970,32.501,"BERDIRI RILEKS
(5
Ve /
",BERDIRI RILEKS,
985,33.002,"BERDIRI RILEKS
(5
Ve /
",BERDIRI RILEKS,
1000,33.501,"BERDIRI RILEKS
a
4 |
Vey
",BERDIRI RILEKS,
1015,34.001,"BERDIRI RILEKS
fa»
4 |
Vey
",BERDIRI RILEKS,
1030,34.501,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
1045,35.001,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
1060,35.5,"BERDIRI RILEKS
(2
V7
",BERDIRI RILEKS,
1075,36.001,"BERDIRI RILEKS
(2
Ve /
",BERDIRI RILEKS,
1090,36.5,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
1105,37.001,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
1108,37.098,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
1110,37.167,"BERDIRI RILEKS
(1
Ve /
",BERDIRI RILEKS,
1111,37.195,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1112,37.237,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1120,37.501,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1135,38.0,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1150,38.5,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1165,39.001,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1168,39.098,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1170,39.167,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1171,39.194,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1172,39.236,"AGEM KANAN
3)
",AGEM KANAN,
1180,39.5,"AGEM KANAN
3)
",AGEM KANAN,
1195,40.0,"AGEM KANAN
3)
",AGEM KANAN,
1198,40.097,"AGEM KANAN
3)
",AGEM KANAN,
1200,40.166,"AGEM KANAN
3)
",AGEM KANAN,
1201,40.194,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1202,40.236,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1210,40.5,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1225,41.0,"AGEM KANAN
>
TAHAN
",AGEM KANAN,TAHAN
1240,41.5,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1255,42.0,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1258,42.097,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1260,42.166,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1261,42.194,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1262,42.236,"AGEM KANAN
",AGEM KANAN,
1270,42.5,"AGEM KANAN
Y
",AGEM KANAN,
1285,43.001,"AGEM KANAN
3
",AGEM KANAN,
1289,43.139,"AGEM KANAN
Y
",AGEM KANAN,
1291,43.194,"AGEM KANAN
Y
",AGEM KANAN,
1292,43.236,"AGEM KANAN
(2)
NAIK
|
",AGEM KANAN,NAIK
1293,43.263,"AGEM KANAN
2)
NAIK
|
",AGEM KANAN,NAIK
1301,43.541,"| AGEM KANAN
(Z)
NAIK
",AGEM KANAN,NAIK
1315,44.0,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1319,44.138,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1320,44.166,"| AGEM KANAN
(z)
NAIK
",AGEM KANAN,NAIK
1321,44.208,"AGEM KANAN
(2)
",AGEM KANAN,
1323,44.263,"| AGEM KANAN
(2)
",AGEM KANAN,
1331,44.541,"| AGEM KANAN
",AGEM KANAN,
1345,45.0,"| AGEM KANAN
",AGEM KANAN,
1349,45.138,"| AGEM KANAN
",AGEM KANAN,
1350,45.166,"| AGEM KANAN
",AGEM KANAN,
1351,45.208,"se)
8
ey,
",UNKNOWN,
1352,45.235,"BERDIRI RILEKS
(g
ee,
",BERDIRI RILEKS,
1353,45.264,"BERDIRI RILEKS
(g
ee,
",BERDIRI RILEKS,
1361,45.541,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
1376,46.027,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
1391,46.541,"BERDIRI RILEKS
(7)
Ke
",BERDIRI RILEKS,
1405,47.0,"BERDIRI RILEKS
(7)
Ke
",BERDIRI RILEKS,
1421,47.54,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1436,48.04,"BERDIRI RILEKS
(6
V7
",BERDIRI RILEKS,
1451,48.54,"BERDIRI RILEKS
(5 )
Ve 7
",BERDIRI RILEKS,
1466,49.04,"BERDIRI RILEKS
(5 )
Ve 7
",BERDIRI RILEKS,
1481,49.54,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1496,50.04,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1511,50.54,"BERDIRI RILEKS
(3
V7
",BERDIRI RILEKS,
1526,51.04,"BERDIRI RILEKS
(3
4 /
",BERDIRI RILEKS,
1541,51.54,"BERDIRI RILEKS
(2
4 /
",BERDIRI RILEKS,
1556,52.04,"BERDIRI RILEKS
(2
4 /
",BERDIRI RILEKS,
1571,52.54,"BERDIRI RILEKS
( 1)
4 /
",BERDIRI RILEKS,
1586,53.04,"BERDIRI RILEKS
( 1
4 /
",BERDIRI RILEKS,
1589,53.137,"BERDIRI RILEKS
( 1
4 /
",BERDIRI RILEKS,
1590,53.164,"BERDIRI RILEKS
( 1
4 /
",BERDIRI RILEKS,
1591,53.206,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1593,53.262,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1601,53.539,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1616,54.04,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1631,54.539,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1646,55.039,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1649,55.137,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1651,55.206,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1652,55.233,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1653,55.261,"AGEM KANAN
3)
",AGEM KANAN,
1661,55.539,"AGEM KANAN
3)
",AGEM KANAN,
1676,56.039,"AGEM KANAN
3)
",AGEM KANAN,
1679,56.136,"AGEM KANAN
3)
",AGEM KANAN,
1680,56.164,"AGEM KANAN
3)
",AGEM KANAN,
1681,56.206,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1683,56.261,"AGEM KANAN
4)
TAHAN
",AGEM KANAN,TAHAN
1691,56.539,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1706,57.039,"AGEM KANAN
>
TAHAN
",AGEM KANAN,TAHAN
1721,57.539,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1736,58.039,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1739,58.136,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1740,58.164,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1741,58.206,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1742,58.233,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1743,58.275,"AGEM KANAN
",AGEM KANAN,
1751,58.539,"AGEM KANAN
Y
",AGEM KANAN,
1766,59.039,"AGEM KANAN
3
",AGEM KANAN,
1769,59.136,"AGEM KANAN
3
",AGEM KANAN,
1770,59.164,"AGEM KANAN
3
",AGEM KANAN,
1771,59.205,"AGEM KANAN
2
NAIK
",AGEM KANAN,NAIK
1773,59.261,"AGEM KANAN
2)
NAIK
",AGEM KANAN,NAIK
1781,59.539,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1796,60.039,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1799,60.136,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1800,60.163,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1801,60.205,"AGEM KANAN
(8)
",AGEM KANAN,
1803,60.261,"AGEM KANAN
(8)
",AGEM KANAN,
1811,60.538,"AGEM KANAN
",AGEM KANAN,
1826,61.038,"AGEM KANAN
",AGEM KANAN,
1829,61.136,"AGEM KANAN
",AGEM KANAN,
1830,61.163,"AGEM KANAN
",AGEM KANAN,
1831,61.205,"BERDIRI RILEKS
( e
Le)
",BERDIRI RILEKS,
1833,61.26,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
1841,61.539,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
1856,62.038,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
1871,62.538,"BERDIRI RILEKS
(7)
a
",BERDIRI RILEKS,
1886,63.038,"BERDIRI RILEKS
_
| 7 |
Yor
",BERDIRI RILEKS,
1901,63.538,"BERDIRI RILEKS
(6
VEZ
",BERDIRI RILEKS,
1916,64.038,"BERDIRI RILEKS
(6
VEZ
",BERDIRI RILEKS,
1931,64.538,"BERDIRI RILEKS
(5
Ve /
",BERDIRI RILEKS,
1946,65.038,"BERDIRI RILEKS
(5
Ve /
",BERDIRI RILEKS,
1961,65.538,"BERDIRI RILEKS
f.»
4 |
Vey
",BERDIRI RILEKS,
1976,66.038,"BERDIRI RILEKS
f.»
4 |
Vey
",BERDIRI RILEKS,
1991,66.537,"BERDIRI RILEKS
(3
7
",BERDIRI RILEKS,
2006,67.037,"BERDIRI RILEKS
(3
7
",BERDIRI RILEKS,
2021,67.537,"BERDIRI RILEKS
(2
Ve /
",BERDIRI RILEKS,
2036,68.037,"BERDIRI RILEKS
(2
Ve /
",BERDIRI RILEKS,
2051,68.538,"BERDIRI RILEKS
(1
VP /
",BERDIRI RILEKS,
2066,69.037,"BERDIRI RILEKS
(1
VP /
",BERDIRI RILEKS,
2069,69.134,"BERDIRI RILEKS
(1
VP /
",BERDIRI RILEKS,
2070,69.162,"BERDIRI RILEKS
(1
VP /
",BERDIRI RILEKS,
2071,69.204,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2073,69.274,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2081,69.537,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2096,70.037,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2110,70.509,"AGEM KIRI
2 \
TURUN
",AGEM KIRI,TURUN
2126,71.037,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2129,71.134,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2131,71.203,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2132,71.231,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2133,71.273,"AGEM KIRI
3)
",AGEM KIRI,
2141,71.537,"AGEM KIRI
3)
",AGEM KIRI,
2156,72.037,"AGEM KIRI
3)
",AGEM KIRI,
2159,72.134,"AGEM KIRI
3)
",AGEM KIRI,
2161,72.203,"AGEM KIRI
3)
",AGEM KIRI,
2162,72.232,"AGEM KIRI
3)
",AGEM KIRI,
2163,72.273,"AGEM KIRI
+.)
TAHAN
",AGEM KIRI,TAHAN
2171,72.536,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2186,73.037,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2201,73.537,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2216,74.036,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2219,74.134,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2220,74.162,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2221,74.203,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2222,74.231,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2223,74.273,"AGEM KIRI
",AGEM KIRI,
2231,74.536,"AGEM KIRI
Y)
",AGEM KIRI,
2246,75.036,"AGEM KIRI
Y
",AGEM KIRI,
2249,75.133,"AGEM KIRI
Y
",AGEM KIRI,
2251,75.203,"AGEM KIRI
Y
",AGEM KIRI,
2252,75.231,"AGEM KIRI
Y
",AGEM KIRI,
2253,75.273,"AGEM KIRI
(Z)
NAIK
",AGEM KIRI,NAIK
2261,75.536,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2276,76.036,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2279,76.134,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2280,76.161,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2281,76.203,"AGEM KIRI
(8)
",AGEM KIRI,
2283,76.273,"AGEM KIRI
(8)
",AGEM KIRI,
2291,76.536,"AGEM KIRI
",AGEM KIRI,
2306,77.036,"AGEM KIRI
",AGEM KIRI,
2309,77.133,"AGEM KIRI
",AGEM KIRI,
2310,77.161,"AGEM KIRI
",AGEM KIRI,
2311,77.203,"BERDIRI RILEKS
(sg
|
yn
",BERDIRI RILEKS,
2313,77.272,"BERDIRI RILEKS
(g
QZ
",BERDIRI RILEKS,
2321,77.536,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
2336,78.036,"BERDIRI RILEKS
(— 8 )
Nae,
",BERDIRI RILEKS,
2350,78.508,"BERDIRI RILEKS
(— 7)
Le
",BERDIRI RILEKS,
2366,79.036,"BERDIRI RILEKS
( 7)
Le)
",BERDIRI RILEKS,
2381,79.535,"BERDIRI RILEKS
(— 6 )
Ney,
",BERDIRI RILEKS,
2396,80.036,"BERDIRI RILEKS
(— 6 )
Ne,
",BERDIRI RILEKS,
2411,80.535,"BERDIRI RILEKS
(— 5 \
|
ey,
",BERDIRI RILEKS,
2426,81.035,"BERDIRI RILEKS
(5
ue /
",BERDIRI RILEKS,
2440,81.508,"BERDIRI RILEKS
a
4 |
Vey
",BERDIRI RILEKS,
2456,82.035,"BERDIRI RILEKS
a
4 |
Vey
",BERDIRI RILEKS,
2471,82.535,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
2485,83.008,"BERDIRI RILEKS
(3
Ve /
",BERDIRI RILEKS,
2500,83.507,"BERDIRI RILEKS
(2
7
",BERDIRI RILEKS,
2516,84.035,"BERDIRI RILEKS
(2
ue /
",BERDIRI RILEKS,
2530,84.507,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
2545,85.008,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
2549,85.132,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
2551,85.201,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
2552,85.229,"BERDIRI RILEKS
(1
V7
",BERDIRI RILEKS,
2553,85.271,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2561,85.535,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2576,86.034,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2591,86.534,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2605,87.007,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2609,87.132,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2611,87.201,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2612,87.229,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2613,87.27,"AGEM KIRI
3)
",AGEM KIRI,
2621,87.534,"AGEM KIRI
3)
",AGEM KIRI,
2635,88.008,"AGEM KIRI
3)
",AGEM KIRI,
2642,88.229,"AGEM KIRI
3)
",AGEM KIRI,
2643,88.27,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2644,88.298,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2646,88.367,"AGEM KIRI
*)
TAHAN
",AGEM KIRI,TAHAN
2650,88.507,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2665,89.007,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2680,89.506,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2695,90.007,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2702,90.228,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2703,90.27,"AGEM KIRI
",AGEM KIRI,
2704,90.298,"AGEM KIRI
",AGEM KIRI,
2706,90.367,"| AGEM KIRI
",AGEM KIRI,
2710,90.506,"| AGEM KIRI
Y
",AGEM KIRI,
2725,91.007,"| AGEM KIRI
Y)
",AGEM KIRI,
2728,91.104,"AGEM KIRI
Y
",AGEM KIRI,
2730,91.173,"AGEM KIRI
Y
",AGEM KIRI,
2731,91.2,"AGEM KIRI
Y
",AGEM KIRI,
2732,91.242,"AGEM KIRI
2D
NAIK
",AGEM KIRI,NAIK
2740,91.506,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2755,92.007,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2762,92.228,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2763,92.27,"AGEM KIRI
(2)
",AGEM KIRI,
2764,92.298,"AGEM KIRI
(2)
",AGEM KIRI,
2766,92.367,"AGEM KIRI
",AGEM KIRI,
2770,92.506,"AGEM KIRI
",AGEM KIRI,
2785,93.007,"AGEM KIRI
",AGEM KIRI,
2792,93.228,"AGEM KIRI
",AGEM KIRI,
2793,93.27,"[am lf oo | EE
",UNKNOWN,
2794,93.297,"[am lf on | EE
",UNKNOWN,
2796,93.367,"[om lf oo | ED
",UNKNOWN,
2800,93.506,"[om lf oo | ED
",UNKNOWN,
2815,94.006,"[am lf oo | CE
",UNKNOWN,
2822,94.228,,UNKNOWN,
2826,94.367,,UNKNOWN,
2827,94.395,,UNKNOWN,
2828,94.436,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2830,94.506,"ISTIRAHAT UTAMA
[-an |f oo | ED
",ISTIRAHAT UTAMA,
2845,95.006,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
2860,95.505,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
2875,96.006,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
2890,96.505,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
2905,97.006,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
2920,97.505,"ISTIRAHAT UTAMA
[-an lf oo | EE
",ISTIRAHAT UTAMA,
2935,98.006,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2950,98.505,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2965,99.005,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2980,99.505,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2995,100.006,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
3010,100.505,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
3025,101.005,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
3040,101.504,"ISTIRAHAT UTAMA
[-an lf os | EEE
",ISTIRAHAT UTAMA,
3055,102.005,"ISTIRAHAT UTAMA
[-an lf os | EEE
",ISTIRAHAT UTAMA,
3070,102.505,"ISTIRAHAT UTAMA
[-an lf os | EEE
",ISTIRAHAT UTAMA,
3085,103.005,"ISTIRAHAT UTAMA
[-an lf os | EEE
",ISTIRAHAT UTAMA,
3100,103.504,"ISTIRAHAT UTAMA
[-an lf os | EEE
",ISTIRAHAT UTAMA,
3115,104.005,"ISTIRAHAT UTAMA
[-an lf os | EEE
",ISTIRAHAT UTAMA,
