participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,C3,67.12519610210241,2.0,316.7,1.73,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,C4,814.0224269500053,2.0,189.8,2.56,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,P3,257.5800432597408,2.0,473.5,2.91,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,P4,-11.032954196979905,2.0,619.7,1.24,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,O1,376.2305953855479,2.0,447.4,2.55,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,O2,378.48385701302095,2.0,540.5,3.42,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,F3,9.219898098957895,2.0,330.6,1.87,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,theta,F4,610.3892641438692,2.0,304.9,2.63,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,C3,35.81957711602357,2.0,316.7,1.73,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,C4,560.59853147567,2.0,189.8,2.56,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,P3,347.0768164604075,2.0,473.5,2.91,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,P4,-45.92469460604618,2.0,619.7,1.24,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,O1,255.54717709499383,2.0,447.4,2.55,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,O2,139.05334331694874,2.0,540.5,3.42,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,F3,81.39159845101233,2.0,330.6,1.87,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,mu,F4,448.94906188027784,2.0,304.9,2.63,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,beta,C3,49.437742037243595,2.0,316.7,1.73,False,False
P10,NGEED,2,PRA,ok,1.652000000000001,video,beta,C4,66.92273590357802,2.0,189.8,2.56,False,False
