participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,C3,155.91903531156922,2.0,52.9,1.03,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,C4,2595.991134380599,2.0,132.4,5.84,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,P3,133.5759067622607,2.0,38.2,1.45,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,P4,1386.1841464507172,2.0,178.7,3.47,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,O1,171.67677041623054,2.0,68.0,1.42,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,O2,2215.863740780304,2.0,183.8,3.8,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,F3,124.12181804577209,2.0,32.2,1.57,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,theta,F4,2016.9022491928883,2.0,164.5,5.31,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,C3,41.67282692532191,2.0,52.9,1.03,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,C4,5598.206840283706,2.0,132.4,5.84,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,P3,256.962223145821,2.0,38.2,1.45,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,P4,1270.0915364903553,2.0,178.7,3.47,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,O1,92.24855827906613,2.0,68.0,1.42,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,O2,3073.073934989454,2.0,183.8,3.8,False,False
P07,NGEED,2,PRA,ok,1.9299999999999997,video,mu,F3,136.8215777926019,2.0,32.2,1.57,False,False
