participant_id,task,rep,phase,compliance,latency_hud,phase_source,band,channel,erd_pct,phase_dur,phase_ptp_uv,ptp_ratio_vs_baseline,is_simulated,interpolated
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,C3,-46.922201517280264,2.0,50.2,0.7,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,C4,-74.57773170401286,2.0,48.5,0.71,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,P3,-59.03425774081094,2.0,85.6,0.62,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,P4,4.3274990587570485,2.0,77.9,1.31,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,O1,-50.31483503617826,2.0,151.0,0.93,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,O2,25.655819987227655,2.0,135.4,1.44,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,F3,36.354809592943894,2.0,39.8,1.24,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,theta,F4,-93.67561140694052,2.0,32.6,0.42,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,C3,-56.55076616786614,2.0,50.2,0.7,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,C4,-70.95496532095464,2.0,48.5,0.71,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,P3,-50.90541704502411,2.0,85.6,0.62,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,P4,0.9307964760200197,2.0,77.9,1.31,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,O1,-51.12246229684668,2.0,151.0,0.93,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,O2,-28.688956416692665,2.0,135.4,1.44,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,F3,-24.96017627306961,2.0,39.8,1.24,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,mu,F4,-90.2865639321251,2.0,32.6,0.42,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,C3,-56.277966200360446,2.0,50.2,0.7,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,C4,-40.09334834073649,2.0,48.5,0.71,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,P3,-25.571866121472713,2.0,85.6,0.62,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,P4,-3.0911881752951937,2.0,77.9,1.31,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,O1,-36.83512042623029,2.0,151.0,0.93,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,O2,-47.28470093398052,2.0,135.4,1.44,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,F3,-28.86339267333577,2.0,39.8,1.24,False,False
P04,NGEED,1,PRA,ok,1.8819999999999997,video,beta,F4,-83.74733108799778,2.0,32.6,0.42,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,C3,1316.2357192353948,1.138,181.3,2.52,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,C4,1607.8114574852466,1.138,329.4,4.82,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,P3,353.89217762309875,1.138,265.7,1.94,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,P4,1228.586687146257,1.138,233.7,3.93,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,O1,386.83654296662206,1.138,310.2,1.92,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,O2,745.7625529085697,1.138,308.6,3.28,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,F3,4311.328648757289,1.138,158.9,4.97,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,theta,F4,1607.2161960307828,1.138,298.1,3.83,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,C3,1011.9763311357586,1.138,181.3,2.52,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,C4,2767.3455558945543,1.138,329.4,4.82,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,P3,661.7921796143578,1.138,265.7,1.94,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,P4,3000.9050025541856,1.138,233.7,3.93,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,O1,293.82550440232814,1.138,310.2,1.92,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,O2,694.1490633501419,1.138,308.6,3.28,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,F3,1282.8893252881533,1.138,158.9,4.97,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,mu,F4,2393.7034839269754,1.138,298.1,3.83,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,C3,529.0723907326579,1.138,181.3,2.52,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,C4,1868.7781013816675,1.138,329.4,4.82,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,P3,197.32259853837513,1.138,265.7,1.94,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,P4,1531.4966728368343,1.138,233.7,3.93,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,O1,122.07722643872226,1.138,310.2,1.92,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,O2,295.1621418588713,1.138,308.6,3.28,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,F3,609.7334831856268,1.138,158.9,4.97,False,False
P04,NGEED,1,TURUN,ok,1.8819999999999997,video,beta,F4,797.8635558537075,1.138,298.1,3.83,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,C3,682.2259680797747,6.138,303.3,4.21,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,C4,865.4995367486458,6.138,429.8,6.28,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,P3,368.73399829154044,6.138,397.4,2.9,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,P4,1057.3078110926444,6.138,496.6,8.36,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,O1,351.73133333988875,6.138,528.7,3.27,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,O2,1285.0674441040123,6.138,450.6,4.79,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,F3,951.993614112027,6.138,129.0,4.04,False,False
P04,NGEED,1,TAHAN,ok,1.8819999999999997,video,theta,F4,882.9964470792133,6.138,518.7,6.66,False,False
