frame,t,raw,task,subphase
0,0.0,,UNKNOWN,
1,0.038,"a
",UNKNOWN,
2,0.125,"BERSIAP
is)
ae,
",BERSIAP,
3,0.139,"BERSIAP
)
",BERSIAP,
7,0.264,"=a
BERSIAP
(s)
",BERSIAP,
14,0.5,"P|
BERSIAP
(s)
",BERSIAP,
29,1.001,"=z
BERSIAP
(5)
",BERSIAP,
45,1.534,"=z
BERSIAP
)
",BERSIAP,
56,2.012,"=
BERSIAP
)
",BERSIAP,
72,2.534,"=
BERSIAP
(3)
",BERSIAP,
87,3.033,"=
BERSIAP
(3)
",BERSIAP,
102,3.54,"=
BERSIAP
(2)
",BERSIAP,
116,4.0,"=m
BERSIAP
2)
",BERSIAP,
132,4.54,"BERSIAP
@)
",BERSIAP,
146,5.0,"BERSIAP
@)
",BERSIAP,
148,5.068,"BERSIAP
@)
",BERSIAP,
149,5.11,"NGEED
in
1
TURUN
",NGEED,TURUN
150,5.137,"NGEED
ie
1
TURUN
",NGEED,TURUN
154,5.277,"NGEED
ie
1
TURUN
",NGEED,TURUN
162,5.54,"NGEED
~
1
TURUN
",NGEED,TURUN
177,6.04,"NGEED
~
1
TURUN
",NGEED,TURUN
192,6.54,"NGEED
2
TURUN
",NGEED,TURUN
206,7.0,"NGEED
2 \
TURUN
",NGEED,TURUN
208,7.068,"NGEED
2 \
TURUN
",NGEED,TURUN
209,7.109,"NGEED
TURUN
",NGEED,TURUN
210,7.137,"NGEED
3)
",NGEED,
214,7.277,"NGEED
3)
",NGEED,
222,7.54,"NGEED
3)
",NGEED,
237,8.04,"NGEED
3)
",NGEED,
238,8.068,"NGEED
3)
",NGEED,
239,8.109,"NGEED
+)
TAHAN
",NGEED,TAHAN
240,8.137,"NGEED
4)
TAHAN
",NGEED,TAHAN
244,8.276,"NGEED
>
TAHAN
",NGEED,TAHAN
252,8.54,"NGEED
>
TAHAN
",NGEED,TAHAN
267,9.04,"NGEED
>
TAHAN
",NGEED,TAHAN
282,9.54,"NGEED
TAHAN
",NGEED,TAHAN
297,10.039,"NGEED
TAHAN
",NGEED,TAHAN
298,10.068,"NGEED
TAHAN
",NGEED,TAHAN
299,10.109,"NGEED
NAIK )
",NGEED,NAIK
300,10.137,"NGEED
",NGEED,
304,10.275,"NGEED
3S
",NGEED,
312,10.54,"NGEED
3S
",NGEED,
327,11.04,"NGEED
3S
",NGEED,
328,11.068,"NGEED
3S
",NGEED,
329,11.109,"NGEED
D
NAIK
",NGEED,NAIK
330,11.137,"NGEED
)
NAIK
",NGEED,NAIK
334,11.275,"NGEED
(z)
NAIK
",NGEED,NAIK
342,11.54,"NGEED
(2)
NAIK
",NGEED,NAIK
357,12.04,"NGEED
(2)
NAIK
",NGEED,NAIK
358,12.068,"NGEED
(2)
NAIK
",NGEED,NAIK
359,12.109,"NGEED
(2)
",NGEED,
360,12.136,"NGEED
(2)
",NGEED,
364,12.275,"NGEED
",NGEED,
372,12.539,"NGEED
",NGEED,
387,13.039,"NGEED
",NGEED,
388,13.067,"NGEED
",NGEED,
389,13.108,"BERDIRI RILEKS
(
ey,
",BERDIRI RILEKS,
390,13.136,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
394,13.276,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
402,13.539,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
417,14.039,"BERDIRI RILEKS
( ~
a)
",BERDIRI RILEKS,
432,14.54,"BERDIRI RILEKS
(7)
Ke
",BERDIRI RILEKS,
447,15.039,"BERDIRI RILEKS
(7)
Ke
",BERDIRI RILEKS,
462,15.539,"BERDIRI RILEKS
(6
ey
",BERDIRI RILEKS,
477,16.038,"BERDIRI RILEKS
(6
ey
",BERDIRI RILEKS,
492,16.539,"BERDIRI RILEKS
(s
2)
",BERDIRI RILEKS,
507,17.038,"BERDIRI RILEKS
(5 \
Ye
",BERDIRI RILEKS,
522,17.539,"BERDIRI RILEKS
f,
| 4 |
V7
",BERDIRI RILEKS,
537,18.039,"BERDIRI RILEKS
f,
| 4 |
V7
",BERDIRI RILEKS,
552,18.539,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
566,19.012,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
582,19.538,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
597,20.038,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
612,20.538,"BERDIRI RILEKS
( 1
\% 7
",BERDIRI RILEKS,
627,21.038,"BERDIRI RILEKS
( 1»
\% 7
",BERDIRI RILEKS,
628,21.08,"BERDIRI RILEKS
( 1»
\% 7
",BERDIRI RILEKS,
629,21.107,"BERDIRI RILEKS
( 1»
\% 7
",BERDIRI RILEKS,
630,21.135,"NGEED
~
1
TURUN
",NGEED,TURUN
634,21.274,"NGEED
~
1
TURUN
",NGEED,TURUN
641,21.51,"NGEED
~
1
TURUN
",NGEED,TURUN
656,22.011,"NGEED
~
1
TURUN
",NGEED,TURUN
672,22.538,"NGEED
2
TURUN
",NGEED,TURUN
687,23.038,"NGEED
2
TURUN
",NGEED,TURUN
688,23.066,"NGEED
2
TURUN
",NGEED,TURUN
689,23.107,"NGEED
2
TURUN
",NGEED,TURUN
690,23.135,"NGEED
3)
",NGEED,
694,23.273,"NGEED
3)
",NGEED,
702,23.538,"NGEED
3)
",NGEED,
717,24.038,"NGEED
3)
",NGEED,
718,24.066,"NGEED
3)
",NGEED,
719,24.107,"NGEED
3)
",NGEED,
720,24.135,"NGEED
+)
TAHAN
",NGEED,TAHAN
724,24.274,"NGEED
>
TAHAN
",NGEED,TAHAN
731,24.51,"NGEED
>
TAHAN
",NGEED,TAHAN
747,25.037,"NGEED
>
TAHAN
",NGEED,TAHAN
761,25.51,"NGEED
TAHAN
",NGEED,TAHAN
776,26.01,"NGEED
TAHAN
",NGEED,TAHAN
777,26.037,"NGEED
TAHAN
",NGEED,TAHAN
778,26.065,"NGEED
TAHAN
",NGEED,TAHAN
779,26.107,"NGEED
NAIK )
",NGEED,NAIK
780,26.134,"NGEED
NAIK )
",NGEED,NAIK
781,26.176,"| NGEED
",NGEED,
783,26.232,"| NGEED
",NGEED,
791,26.509,"NGEED
Y)
",NGEED,
