frame,t,raw,task,subphase
0,0.0,,UNKNOWN,
3,0.117,"oo
(5)
",UNKNOWN,
4,0.142,"BERSIAP
pe

/
SS)
",BERSIAP,
5,0.169,"BERSIAP
=)
Ne
",BERSIAP,
7,0.232,"=
BERSIAP
",BERSIAP,
15,0.503,"BERSIAP
(s)
",BERSIAP,
30,1.003,"BERSIAP
(s)
",BERSIAP,
45,1.502,"BERSIAP
)
",BERSIAP,
60,2.01,"BERSIAP
)
",BERSIAP,
75,2.509,"=z
BERSIAP
(3)
",BERSIAP,
90,3.01,"=z
BERSIAP
(3)
",BERSIAP,
105,3.509,"=
BERSIAP
(2)
",BERSIAP,
120,4.01,"=z
BERSIAP
(2)
",BERSIAP,
135,4.509,"BERSIAP
@)
",BERSIAP,
150,5.01,"BERSIAP
®)
",BERSIAP,
153,5.106,"BERSIAP
®)
",BERSIAP,
154,5.134,"NGEED
~
1
TURUN
",NGEED,TURUN
155,5.176,"NGEED
~
1
TURUN
",NGEED,TURUN
157,5.231,"NGEED
~
1
TURUN
",NGEED,TURUN
165,5.509,"NGEED
~
1
TURUN
",NGEED,TURUN
180,6.01,"NGEED
~
1
TURUN
",NGEED,TURUN
195,6.509,"NGEED
2 \
TURUN
",NGEED,TURUN
210,7.011,"NGEED
2
TURUN
",NGEED,TURUN
213,7.106,"NGEED
2
TURUN
",NGEED,TURUN
214,7.134,"NGEED
TURUN
",NGEED,TURUN
215,7.175,"NGEED
3)
",NGEED,
217,7.231,"NGEED
3)
",NGEED,
225,7.508,"NGEED
3)
",NGEED,
240,8.009,"NGEED
3)
",NGEED,
243,8.106,"NGEED
3)
",NGEED,
244,8.133,"NGEED
+)
TAHAN
",NGEED,TAHAN
245,8.175,"NGEED
4)
TAHAN
",NGEED,TAHAN
247,8.245,"NGEED
>
TAHAN
",NGEED,TAHAN
255,8.509,"NGEED
>
TAHAN
",NGEED,TAHAN
270,9.009,"NGEED
>
TAHAN
",NGEED,TAHAN
285,9.509,"NGEED
TAHAN
",NGEED,TAHAN
300,10.009,"NGEED
TAHAN
",NGEED,TAHAN
303,10.106,"NGEED
TAHAN
",NGEED,TAHAN
304,10.133,"NGEED
NAIK )
",NGEED,NAIK
305,10.175,"NGEED
",NGEED,
307,10.244,"NGEED
",NGEED,
315,10.508,"NGEED
Y
",NGEED,
330,11.009,"NGEED
Y)
",NGEED,
333,11.105,"NGEED
Y)
",NGEED,
334,11.133,"NGEED
QD
NAIK
",NGEED,NAIK
335,11.175,"NGEED
)
NAIK
",NGEED,NAIK
337,11.231,"NGEED
(z)
NAIK
",NGEED,NAIK
345,11.509,"NGEED
(2)
NAIK
",NGEED,NAIK
360,12.009,"NGEED
(2)
NAIK
",NGEED,NAIK
363,12.105,"NGEED
(2)
NAIK
",NGEED,NAIK
364,12.133,"NGEED
(2)
",NGEED,
365,12.175,"NGEED
(2)
",NGEED,
367,12.244,"NGEED
(2)
",NGEED,
375,12.508,"NGEED
",NGEED,
390,13.008,"NGEED
",NGEED,
393,13.105,"NGEED
",NGEED,
394,13.133,"BERDIRI RILEKS
(g
q 7
",BERDIRI RILEKS,
395,13.175,"BERDIRI RILEKS
(g
47
",BERDIRI RILEKS,
397,13.244,"BERDIRI RILEKS
(sg
qe 7
",BERDIRI RILEKS,
405,13.508,"BERDIRI RILEKS
(sg
Ne
",BERDIRI RILEKS,
420,14.008,"BERDIRI RILEKS
(g
Ne
",BERDIRI RILEKS,
435,14.508,"BERDIRI RILEKS
fm
| 7 |
Ne,
",BERDIRI RILEKS,
450,15.008,"BERDIRI RILEKS
fm
| 7 |
Ne,
",BERDIRI RILEKS,
465,15.508,"BERDIRI RILEKS
(6
Nee
",BERDIRI RILEKS,
480,16.008,"BERDIRI RILEKS
(6
Nee
",BERDIRI RILEKS,
495,16.508,"BERDIRI RILEKS
(5
VE/
",BERDIRI RILEKS,
510,17.008,"BERDIRI RILEKS
(5 )
Nee
",BERDIRI RILEKS,
525,17.507,"BERDIRI RILEKS
a
4 |
V7
",BERDIRI RILEKS,
540,18.008,"BERDIRI RILEKS
a
4 |
V7
",BERDIRI RILEKS,
555,18.507,"BERDIRI RILEKS
(3
NE
",BERDIRI RILEKS,
570,19.007,"BERDIRI RILEKS
(3
VE
",BERDIRI RILEKS,
585,19.507,"BERDIRI RILEKS
(2
NE
",BERDIRI RILEKS,
600,20.008,"BERDIRI RILEKS
(2
VE
",BERDIRI RILEKS,
615,20.507,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
630,21.008,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
633,21.104,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
634,21.131,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
635,21.173,"NGEED
~
1
TURUN
",NGEED,TURUN
637,21.243,"NGEED
~
1
TURUN
",NGEED,TURUN
645,21.507,"NGEED
~
1
TURUN
",NGEED,TURUN
660,22.007,"NGEED
~
1
TURUN
",NGEED,TURUN
675,22.506,"NGEED
2 \
TURUN
",NGEED,TURUN
690,23.007,"NGEED
2
TURUN
",NGEED,TURUN
693,23.103,"NGEED
2
TURUN
",NGEED,TURUN
694,23.145,"NGEED
2
TURUN
",NGEED,TURUN
695,23.173,"NGEED
3)
",NGEED,
697,23.242,"NGEED
3)
",NGEED,
705,23.506,"NGEED
3)
",NGEED,
720,24.007,"NGEED
3)
",NGEED,
723,24.103,"NGEED
3)
",NGEED,
724,24.131,"NGEED
3)
",NGEED,
725,24.173,"NGEED
+)
TAHAN
",NGEED,TAHAN
727,24.242,"NGEED
+)
TAHAN
",NGEED,TAHAN
735,24.506,"NGEED
>
TAHAN
",NGEED,TAHAN
750,25.007,"NGEED
>
TAHAN
",NGEED,TAHAN
765,25.506,"NGEED
TAHAN
",NGEED,TAHAN
780,26.007,"NGEED
TAHAN
",NGEED,TAHAN
783,26.103,"NGEED
TAHAN
",NGEED,TAHAN
784,26.131,"NGEED
NAIK )
",NGEED,NAIK
785,26.172,"NGEED
NAIK )
",NGEED,NAIK
786,26.2,"NGEED
",NGEED,
787,26.242,"NGEED
",NGEED,
795,26.506,"NGEED
Y
",NGEED,
810,27.006,"NGEED
Y
",NGEED,
813,27.103,"NGEED
Y
",NGEED,
814,27.144,"NGEED
Y
",NGEED,
815,27.172,"NGEED
YD
NAIK
",NGEED,NAIK
817,27.242,"NGEED
(Z)
NAIK
",NGEED,NAIK
825,27.506,"NGEED
(2)
NAIK
",NGEED,NAIK
840,28.006,"NGEED
(2)
NAIK
",NGEED,NAIK
843,28.103,"NGEED
(2)
NAIK
",NGEED,NAIK
844,28.13,"NGEED
(2)
NAIK
",NGEED,NAIK
845,28.173,"NGEED
(2)
",NGEED,
847,28.242,"NGEED
(2)
",NGEED,
855,28.506,"NGEED
",NGEED,
870,29.006,"NGEED
",NGEED,
873,29.103,"NGEED
",NGEED,
874,29.13,"NGEED
",NGEED,
875,29.172,"BERDIRI RILEKS
(sg
ey,
",BERDIRI RILEKS,
877,29.241,"BERDIRI RILEKS
(sg
ey,
",BERDIRI RILEKS,
885,29.506,"BERDIRI RILEKS
fo»
| 8 |
Nee,
",BERDIRI RILEKS,
900,30.006,"BERDIRI RILEKS
fo»
| 8 |
Nee,
",BERDIRI RILEKS,
