frame,t,raw,task,subphase
0,0.0,,UNKNOWN,
3,0.203,"a,
ae,
",UNKNOWN,
4,0.237,"BERSIAP
(s)
",BERSIAP,
6,0.299,"cw
BERSIAP
(5)
",BERSIAP,
12,0.514,"BERSIAP
“
ie
",BERSIAP,
19,0.737,"BERSIAP
“4
ne
",BERSIAP,
23,0.875,"BERSIAP
(fe \
So
",BERSIAP,
25,0.944,"BERSIAP
(= \
SF
",BERSIAP,
26,0.972,"ca
KP y,
",UNKNOWN,
27,1.001,"pa
KP y,
",UNKNOWN,
42,1.5,"Pa
<7
",UNKNOWN,
57,2.0,"Pa
<7
",UNKNOWN,
64,2.237,"Pa
Ser
",UNKNOWN,
65,2.27,"Pa
Ser
",UNKNOWN,
66,2.305,"BERSIAP
(3)
",BERSIAP,
68,2.368,"BERSIAP
(3)
",BERSIAP,
72,2.507,"==""
BERSIAP
@)
",BERSIAP,
87,3.007,"=m
BERSIAP
@)
",BERSIAP,
102,3.507,"=
BERSIAP
(2)
",BERSIAP,
117,4.008,"=z
BERSIAP
2)
",BERSIAP,
120,4.103,"[esaverma sa)
BERSIAP
",BERSIAP,
122,4.173,"=m
BERSIAP
",BERSIAP,
123,4.215,"Pvc]
BERSIAP
",BERSIAP,
124,4.243,"best
FD
",UNKNOWN,
132,4.506,"a
FD
",UNKNOWN,
147,5.007,"a
FD
",UNKNOWN,
150,5.103,"a
FD
",UNKNOWN,
151,5.131,"a
FD
",UNKNOWN,
152,5.173,"NGEED
~
1
TURUN
",NGEED,TURUN
154,5.243,"NGEED
~
1
TURUN
",NGEED,TURUN
162,5.506,"NGEED
~
1
TURUN
",NGEED,TURUN
177,6.007,"NGEED
~
1
TURUN
",NGEED,TURUN
192,6.506,"NGEED
2
TURUN
",NGEED,TURUN
207,7.007,"NGEED
2 \
TURUN
",NGEED,TURUN
210,7.103,"NGEED
2 \
TURUN
",NGEED,TURUN
212,7.173,"NGEED
TURUN
",NGEED,TURUN
213,7.2,"NGEED
3)
",NGEED,
214,7.242,"NGEED
3)
",NGEED,
222,7.506,"NGEED
3)
",NGEED,
237,8.007,"NGEED
3)
",NGEED,
240,8.103,"NGEED
3)
",NGEED,
241,8.131,"NGEED
3)
",NGEED,
242,8.172,"NGEED
+)
TAHAN
",NGEED,TAHAN
244,8.243,"NGEED
+)
TAHAN
",NGEED,TAHAN
252,8.506,"NGEED
>
TAHAN
",NGEED,TAHAN
267,9.006,"NGEED
>
TAHAN
",NGEED,TAHAN
282,9.506,"NGEED
TAHAN
",NGEED,TAHAN
297,10.006,"NGEED
TAHAN
",NGEED,TAHAN
300,10.103,"NGEED
TAHAN
",NGEED,TAHAN
301,10.144,"NGEED
TAHAN
",NGEED,TAHAN
302,10.172,"NGEED
NAIK )
",NGEED,NAIK
303,10.2,"NGEED
",NGEED,
304,10.242,"NGEED
",NGEED,
312,10.505,"NGEED
Y
",NGEED,
327,11.006,"NGEED
Y
",NGEED,
330,11.102,"NGEED
Y
",NGEED,
331,11.144,"NGEED
Y
",NGEED,
332,11.172,"NGEED
QD
NAIK
",NGEED,NAIK
334,11.242,"NGEED
(Z)
NAIK
",NGEED,NAIK
342,11.505,"NGEED
(2)
NAIK
",NGEED,NAIK
357,12.006,"NGEED
(2)
NAIK
",NGEED,NAIK
360,12.102,"NGEED
(2)
NAIK
",NGEED,NAIK
361,12.144,"NGEED
(2)
NAIK
",NGEED,NAIK
362,12.172,"NGEED
(2)
",NGEED,
364,12.242,"NGEED
(2)
",NGEED,
372,12.519,"NGEED
",NGEED,
387,13.006,"NGEED
",NGEED,
390,13.102,"NGEED
",NGEED,
391,13.144,"NGEED
",NGEED,
392,13.172,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
394,13.242,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
402,13.505,"BERDIRI RILEKS
(g
Ye
",BERDIRI RILEKS,
417,14.006,"BERDIRI RILEKS
fo»
| 8 |
Ne,
",BERDIRI RILEKS,
432,14.505,"BERDIRI RILEKS
(om
| 7 |
Ne,
",BERDIRI RILEKS,
447,15.006,"BERDIRI RILEKS
(om
| 7 |
Ne,
",BERDIRI RILEKS,
462,15.505,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
477,16.005,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
492,16.505,"BERDIRI RILEKS
(5 )
as
",BERDIRI RILEKS,
507,17.005,"BERDIRI RILEKS
(5 \
Ye
",BERDIRI RILEKS,
522,17.504,"BERDIRI RILEKS
/ 4»
| 4 |
",BERDIRI RILEKS,
537,18.005,"BERDIRI RILEKS
/ 4»
| 4 |
",BERDIRI RILEKS,
552,18.504,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
567,19.005,"BERDIRI RILEKS
(3
Ye
",BERDIRI RILEKS,
582,19.504,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
597,20.005,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
612,20.504,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
627,21.004,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
630,21.101,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
632,21.17,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
633,21.198,"NGEED
~
1
TURUN
",NGEED,TURUN
634,21.24,"NGEED
~
1
TURUN
",NGEED,TURUN
642,21.504,"NGEED
~
1
TURUN
",NGEED,TURUN
657,22.004,"NGEED
~
1
TURUN
",NGEED,TURUN
672,22.503,"NGEED
2
TURUN
",NGEED,TURUN
687,23.004,"NGEED
2
TURUN
",NGEED,TURUN
690,23.114,"NGEED
2
TURUN
",NGEED,TURUN
692,23.17,"NGEED
2 \
TURUN
",NGEED,TURUN
693,23.212,"NGEED
3)
",NGEED,
694,23.24,"NGEED
3)
",NGEED,
702,23.503,"NGEED
3)
",NGEED,
717,24.004,"NGEED
3)
",NGEED,
720,24.1,"NGEED
3)
",NGEED,
722,24.17,"NGEED
3)
",NGEED,
723,24.212,"NGEED
+)
TAHAN
",NGEED,TAHAN
724,24.24,"NGEED
4)
TAHAN
",NGEED,TAHAN
732,24.503,"NGEED
>
TAHAN
",NGEED,TAHAN
747,25.018,"NGEED
>
TAHAN
",NGEED,TAHAN
762,25.517,"NGEED
TAHAN
",NGEED,TAHAN
777,26.004,"NGEED
TAHAN
",NGEED,TAHAN
780,26.114,"NGEED
TAHAN
",NGEED,TAHAN
781,26.142,"NGEED
TAHAN
",NGEED,TAHAN
782,26.17,"NGEED
NAIK
",NGEED,NAIK
783,26.198,"NGEED
NAIK
",NGEED,NAIK
784,26.24,"NGEED
",NGEED,
792,26.517,"NGEED
2
",NGEED,
807,27.003,"NGEED
2
",NGEED,
810,27.1,"NGEED
3
",NGEED,
812,27.169,"NGEED
Y
",NGEED,
813,27.211,"NGEED
YD)
NAIK
",NGEED,NAIK
814,27.239,"NGEED
~)
NAIK
",NGEED,NAIK
822,27.503,"NGEED
(2)
NAIK
",NGEED,NAIK
837,28.018,"NGEED
(2)
NAIK
",NGEED,NAIK
840,28.114,"NGEED
(2)
NAIK
",NGEED,NAIK
841,28.141,"NGEED
(2)
NAIK
",NGEED,NAIK
842,28.183,"NGEED
(2)
",NGEED,
844,28.239,"NGEED
(2)
",NGEED,
852,28.503,"NGEED
",NGEED,
867,29.003,"NGEED
",NGEED,
870,29.1,"NGEED
",NGEED,
872,29.169,"NGEED
",NGEED,
873,29.211,"BERDIRI RILEKS
(3 )
3 |
",BERDIRI RILEKS,
874,29.239,"BERDIRI RILEKS
(3 )
3 |
",BERDIRI RILEKS,
882,29.502,"BERDIRI RILEKS
fo»
| 8 |
7
",BERDIRI RILEKS,
897,30.003,"BERDIRI RILEKS
fo \
| 8 |
G7
",BERDIRI RILEKS,
912,30.516,"BERDIRI RILEKS
(7)
Xe
",BERDIRI RILEKS,
927,31.003,"BERDIRI RILEKS
(7)
Xe
",BERDIRI RILEKS,
942,31.502,"BERDIRI RILEKS
(6
ey
",BERDIRI RILEKS,
957,32.003,"BERDIRI RILEKS
(6
ey
",BERDIRI RILEKS,
972,32.502,"BERDIRI RILEKS
_,
| 5
",BERDIRI RILEKS,
987,33.003,"BERDIRI RILEKS
_,
| 5
",BERDIRI RILEKS,
1002,33.516,"BERDIRI RILEKS
(4)
Ne
",BERDIRI RILEKS,
1017,34.002,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1032,34.502,"BERDIRI RILEKS
(3
Nee,
",BERDIRI RILEKS,
1047,35.002,"BERDIRI RILEKS
(3
Nee,
",BERDIRI RILEKS,
1062,35.501,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
1077,36.002,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
1092,36.502,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1107,37.002,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1110,37.098,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1112,37.168,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1113,37.21,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1114,37.237,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1122,37.515,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1137,38.002,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1152,38.515,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1167,39.002,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1174,39.237,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1175,39.279,"AGEM KANAN
3)
",AGEM KANAN,
1176,39.307,"AGEM KANAN
3)
",AGEM KANAN,
1178,39.376,"AGEM KANAN
3)
",AGEM KANAN,
1182,39.501,"AGEM KANAN
3)
",AGEM KANAN,
1197,40.015,"AGEM KANAN
3)
",AGEM KANAN,
1200,40.098,"AGEM KANAN
3)
",AGEM KANAN,
1202,40.168,"AGEM KANAN
3)
",AGEM KANAN,
1203,40.209,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1204,40.237,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1212,40.501,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1227,41.002,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1242,41.501,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1257,42.015,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1260,42.112,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1262,42.167,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1263,42.209,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1264,42.237,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1265,42.279,"AGEM KANAN
",AGEM KANAN,
1266,42.306,"AGEM KANAN
",AGEM KANAN,
1268,42.376,"AGEM KANAN
3
",AGEM KANAN,
1272,42.514,"AGEM KANAN
3
",AGEM KANAN,
1287,43.001,"AGEM KANAN
3
",AGEM KANAN,
1290,43.098,"AGEM KANAN
3
",AGEM KANAN,
1292,43.168,"AGEM KANAN
3
",AGEM KANAN,
1293,43.209,"AGEM KANAN
3
",AGEM KANAN,
1294,43.237,"AGEM KANAN
2D
NAIK
",AGEM KANAN,NAIK
1302,43.501,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1317,44.001,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1320,44.098,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1322,44.167,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1323,44.209,"AGEM KANAN
(8)
",AGEM KANAN,
1324,44.236,"AGEM KANAN
(8)
",AGEM KANAN,
1332,44.5,"AGEM KANAN
",AGEM KANAN,
1347,45.001,"AGEM KANAN
",AGEM KANAN,
1350,45.112,"AGEM KANAN
",AGEM KANAN,
1352,45.167,"AGEM KANAN
",AGEM KANAN,
1353,45.209,"BERDIRI RILEKS
‘a 8 )
Ne,
",BERDIRI RILEKS,
1354,45.237,"BERDIRI RILEKS
( 8 )
ca
",BERDIRI RILEKS,
1362,45.501,"BERDIRI RILEKS
( 8 )
cae
",BERDIRI RILEKS,
1377,46.001,"BERDIRI RILEKS
fo»
| 8 |
47
",BERDIRI RILEKS,
1392,46.5,"BERDIRI RILEKS
[om
| 7 |
4/7
",BERDIRI RILEKS,
1407,47.001,"BERDIRI RILEKS
(om
| 7 |
7
",BERDIRI RILEKS,
1422,47.513,"BERDIRI RILEKS
(6)
Nee
",BERDIRI RILEKS,
1437,48.014,"BERDIRI RILEKS
(6)
Ne
",BERDIRI RILEKS,
1452,48.5,"BERDIRI RILEKS
(5 \
Ne
",BERDIRI RILEKS,
1467,49.0,"BERDIRI RILEKS
(5 \
Ne
",BERDIRI RILEKS,
1482,49.5,"BERDIRI RILEKS
f,
4 |
V7
",BERDIRI RILEKS,
1497,50.014,"BERDIRI RILEKS
f,
4 |
V7
",BERDIRI RILEKS,
1512,50.513,"BERDIRI RILEKS
(3
Ne
",BERDIRI RILEKS,
