frame,t,raw,task,subphase
281,10.025,"NGEED
TAHAN
",NGEED,TAHAN
284,10.109,"NGEED
TAHAN
",NGEED,TAHAN
285,10.133,"NGEED
TAHAN
",NGEED,TAHAN
286,10.164,"NGEED
",NGEED,
288,10.233,"NGEED
",NGEED,
296,10.547,"NGEED
Y
",NGEED,
311,11.036,"NGEED
3
",NGEED,
312,11.094,"NGEED
3
",NGEED,
313,11.102,"NGEED
QD
NAIK
",NGEED,NAIK
314,11.157,"NGEED
)
NAIK
",NGEED,NAIK
318,11.281,"NGEED
(2)
NAIK
",NGEED,NAIK
325,11.522,"NGEED
(2)
NAIK
",NGEED,NAIK
339,12.009,"NGEED
(2)
NAIK
",NGEED,NAIK
340,12.033,"NGEED
(2)
NAIK
",NGEED,NAIK
341,12.099,"NGEED
(2)
NAIK
",NGEED,NAIK
342,12.138,"NGEED
(2)
",NGEED,
346,12.296,"NGEED
",NGEED,
354,12.561,"NGEED
",NGEED,
368,13.03,"NGEED
",NGEED,
369,13.039,"NGEED
",NGEED,
370,13.086,"NGEED
",NGEED,
371,13.109,"BERDIRI RILEKS
rae 4
",BERDIRI RILEKS,
375,13.234,"BERDIRI RILEKS
y 7
",BERDIRI RILEKS,
383,13.523,"BERDIRI RILEKS
(3g
7
",BERDIRI RILEKS,
396,14.025,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
410,14.522,"BERDIRI RILEKS
‘om \
| 7 |
Yor
",BERDIRI RILEKS,
423,15.005,"BERDIRI RILEKS
{om \
| 7 |
Yor
",BERDIRI RILEKS,
438,15.502,"BERDIRI RILEKS
(6)
Ne
",BERDIRI RILEKS,
450,16.02,"BERDIRI RILEKS
(6)
Ne
",BERDIRI RILEKS,
466,16.573,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
478,17.054,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
492,17.5,"BERDIRI RILEKS
a
4 |
Yo
",BERDIRI RILEKS,
507,18.015,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
520,18.532,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
534,19.049,"BERDIRI RILEKS
(3
Yey
",BERDIRI RILEKS,
548,19.515,"BERDIRI RILEKS
(2
Yey
",BERDIRI RILEKS,
562,20.004,"BERDIRI RILEKS
(2
Yer
",BERDIRI RILEKS,
577,20.504,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
592,21.018,"BERDIRI RILEKS
(1
Nee,
",BERDIRI RILEKS,
595,21.119,"BERDIRI RILEKS
(1
Nee,
",BERDIRI RILEKS,
596,21.142,"NGEED
~
1
TURUN
",NGEED,TURUN
597,21.172,"NGEED
~
1
TURUN
",NGEED,TURUN
599,21.252,"NGEED
~
1
TURUN
",NGEED,TURUN
606,21.502,"NGEED
~
1
TURUN
",NGEED,TURUN
620,22.0,"NGEED
~
1
TURUN
",NGEED,TURUN
634,22.523,"NGEED
2
TURUN
",NGEED,TURUN
649,23.005,"NGEED
2 \
TURUN
",NGEED,TURUN
652,23.101,"NGEED
2 \
TURUN
",NGEED,TURUN
653,23.151,"NGEED
3)
",NGEED,
654,23.184,"NGEED
3)
",NGEED,
656,23.242,"NGEED
3)
",NGEED,
664,23.513,"NGEED
3)
",NGEED,
678,24.021,"NGEED
3)
",NGEED,
679,24.054,"NGEED
3)
",NGEED,
680,24.104,"NGEED
3)
",NGEED,
681,24.143,"NGEED
+)
TAHAN
",NGEED,TAHAN
684,24.24,"NGEED
>
TAHAN
",NGEED,TAHAN
691,24.503,"NGEED
>
TAHAN
",NGEED,TAHAN
704,25.004,"NGEED
>
TAHAN
",NGEED,TAHAN
718,25.505,"NGEED
TAHAN
",NGEED,TAHAN
733,26.004,"NGEED
TAHAN
",NGEED,TAHAN
734,26.057,"NGEED
TAHAN
",NGEED,TAHAN
735,26.072,"NGEED
NAIK )
",NGEED,NAIK
736,26.105,"NGEED
NAIK )
",NGEED,NAIK
737,26.152,"NGEED
NAIK )
",NGEED,NAIK
738,26.169,"NGEED
",NGEED,
740,26.239,"NGEED
",NGEED,
747,26.503,"NGEED
Y
",NGEED,
762,27.011,"NGEED
Y
",NGEED,
765,27.1,"NGEED
Y
",NGEED,
766,27.149,"NGEED
2
NAIK
",NGEED,NAIK
767,27.164,"NGEED
)
NAIK
",NGEED,NAIK
769,27.234,"NGEED
(z)
NAIK
",NGEED,NAIK
776,27.505,"NGEED
(2)
NAIK
",NGEED,NAIK
791,28.007,"NGEED
(2)
NAIK
",NGEED,NAIK
794,28.105,"NGEED
(2)
NAIK
",NGEED,NAIK
795,28.163,"NGEED
(2)
",NGEED,
796,28.176,"NGEED
(2)
",NGEED,
798,28.239,"NGEED
",NGEED,
806,28.522,"NGEED
",NGEED,
819,29.001,"NGEED
",NGEED,
822,29.118,"NGEED
",NGEED,
823,29.141,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
824,29.187,"BERDIRI RILEKS
(
eT)
",BERDIRI RILEKS,
826,29.255,"BERDIRI RILEKS
(g
eS)
",BERDIRI RILEKS,
834,29.522,"BERDIRI RILEKS
(g
Nee
",BERDIRI RILEKS,
848,30.027,"BERDIRI RILEKS
(g
Nee,
",BERDIRI RILEKS,
861,30.502,"BERDIRI RILEKS
(7)
S
",BERDIRI RILEKS,
874,31.009,"BERDIRI RILEKS
(7)
AS
",BERDIRI RILEKS,
888,31.502,"BERDIRI RILEKS
(6
ey,
",BERDIRI RILEKS,
902,32.027,"BERDIRI RILEKS
(6
ey,
",BERDIRI RILEKS,
916,32.523,"BERDIRI RILEKS
_,
| 5
",BERDIRI RILEKS,
931,33.003,"BERDIRI RILEKS
_,
| 5
",BERDIRI RILEKS,
944,33.507,"BERDIRI RILEKS
(4)
Nea
",BERDIRI RILEKS,
959,34.005,"BERDIRI RILEKS
(4)
Nea
",BERDIRI RILEKS,
974,34.502,"BERDIRI RILEKS
(3
EY)
",BERDIRI RILEKS,
989,35.003,"BERDIRI RILEKS
(3
EY)
",BERDIRI RILEKS,
1002,35.502,"BERDIRI RILEKS
(2)
Ke
",BERDIRI RILEKS,
1015,36.004,"BERDIRI RILEKS
(2
Yey
",BERDIRI RILEKS,
1029,36.525,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1043,37.018,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1046,37.1,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1047,37.162,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1048,37.174,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1050,37.242,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1058,37.503,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1072,38.006,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1087,38.546,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1101,39.022,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1108,39.237,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1109,39.265,"AGEM KANAN
3)
",AGEM KANAN,
1110,39.314,"AGEM KANAN
3)
",AGEM KANAN,
1112,39.376,"AGEM KANAN
3)
",AGEM KANAN,
1116,39.52,"AGEM KANAN
3)
",AGEM KANAN,
1132,40.068,"AGEM KANAN
3)
",AGEM KANAN,
1133,40.098,"AGEM KANAN
3)
",AGEM KANAN,
1134,40.144,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1135,40.167,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1138,40.28,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1144,40.5,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1159,41.022,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1173,41.501,"AGEM KANAN
TAHAN
",AGEM KANAN,TAHAN
1188,42.026,"AGEM KANAN
TAHAN
",AGEM KANAN,TAHAN
1191,42.098,"AGEM KANAN
TAHAN
",AGEM KANAN,TAHAN
1192,42.14,"AGEM KANAN
NAIK
",AGEM KANAN,NAIK
1193,42.167,"AGEM KANAN
",AGEM KANAN,
1195,42.251,"AGEM KANAN
",AGEM KANAN,
1203,42.521,"AGEM KANAN
Y)
",AGEM KANAN,
1217,43.002,"AGEM KANAN
3
",AGEM KANAN,
1220,43.131,"AGEM KANAN
3
",AGEM KANAN,
1221,43.139,"AGEM KANAN
3
",AGEM KANAN,
1222,43.185,"AGEM KANAN
2D
NAIK
",AGEM KANAN,NAIK
1224,43.24,"AGEM KANAN
(Z)
NAIK
",AGEM KANAN,NAIK
1231,43.503,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1246,44.007,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1249,44.099,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1250,44.156,"AGEM KANAN
(8)
",AGEM KANAN,
1251,44.169,"AGEM KANAN
(8)
",AGEM KANAN,
1253,44.239,"AGEM KANAN
(8)
",AGEM KANAN,
1261,44.5,"AGEM KANAN
",AGEM KANAN,
1275,45.001,"AGEM KANAN
",AGEM KANAN,
1278,45.112,"AGEM KANAN
",AGEM KANAN,
1279,45.148,"BERDIRI RILEKS
( 8 )
ae
",BERDIRI RILEKS,
1281,45.231,"BERDIRI RILEKS
( 8 )
ae
",BERDIRI RILEKS,
1287,45.521,"BERDIRI RILEKS
-_
8 |
7
",BERDIRI RILEKS,
1303,46.034,"BERDIRI RILEKS
-_
8 |
7
",BERDIRI RILEKS,
1316,46.512,"BERDIRI RILEKS
{om \
| 7 |
V7
",BERDIRI RILEKS,
1330,47.0,"BERDIRI RILEKS
{om \
| 7 |
V4
",BERDIRI RILEKS,
1345,47.515,"BERDIRI RILEKS
(6)
Nee
",BERDIRI RILEKS,
1360,48.044,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
1374,48.501,"BERDIRI RILEKS
(5 \
Ne
",BERDIRI RILEKS,
1389,49.006,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
1404,49.541,"BERDIRI RILEKS
f,»
4 |
aa
",BERDIRI RILEKS,
1417,50.02,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1432,50.517,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
1446,51.005,"BERDIRI RILEKS
(3
Yey
",BERDIRI RILEKS,
1461,51.507,"BERDIRI RILEKS
(2
Nee,
",BERDIRI RILEKS,
1476,52.011,"BERDIRI RILEKS
(2
Nee,
",BERDIRI RILEKS,
1492,52.533,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1506,53.022,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1509,53.159,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1510,53.168,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1511,53.208,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1513,53.27,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1520,53.563,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1532,54.004,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1546,54.513,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1561,55.058,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1564,55.138,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1566,55.199,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1567,55.235,"AGEM KANAN
3)
",AGEM KANAN,
1568,55.277,"AGEM KANAN
3)
",AGEM KANAN,
1576,55.536,"AGEM KANAN
3)
",AGEM KANAN,
1590,56.004,"AGEM KANAN
3)
",AGEM KANAN,
1593,56.109,"AGEM KANAN
3)
",AGEM KANAN,
1595,56.168,"AGEM KANAN
3)
",AGEM KANAN,
1596,56.207,"AGEM KANAN
3)
",AGEM KANAN,
1597,56.249,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1605,56.53,"AGEM KANAN
>
TAHAN
",AGEM KANAN,TAHAN
1619,57.004,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1634,57.5,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1647,58.013,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1650,58.115,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1651,58.137,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1652,58.168,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1653,58.202,"AGEM KANAN
",AGEM KANAN,
1654,58.233,"AGEM KANAN
",AGEM KANAN,
1662,58.55,"AGEM KANAN
3
",AGEM KANAN,
1675,59.0,"AGEM KANAN
3
",AGEM KANAN,
1678,59.123,"AGEM KANAN
3
",AGEM KANAN,
1679,59.137,"AGEM KANAN
3
",AGEM KANAN,
1680,59.164,"AGEM KANAN
QD
NAIK
",AGEM KANAN,NAIK
1682,59.234,"AGEM KANAN
(Z)
NAIK
",AGEM KANAN,NAIK
1689,59.529,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1705,60.046,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1708,60.144,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1709,60.194,"AGEM KANAN
(8)
",AGEM KANAN,
1710,60.207,"AGEM KANAN
(2)
",AGEM KANAN,
1712,60.275,"AGEM KANAN
(2)
",AGEM KANAN,
1720,60.531,"AGEM KANAN
",AGEM KANAN,
1732,61.024,"AGEM KANAN
",AGEM KANAN,
1735,61.102,"AGEM KANAN
",AGEM KANAN,
1736,61.16,"AGEM KANAN
",AGEM KANAN,
1737,61.171,"BERDIRI RILEKS
Cy 8
a
",BERDIRI RILEKS,
1739,61.239,"BERDIRI RILEKS
( 8 )
re
",BERDIRI RILEKS,
1747,61.518,"BERDIRI RILEKS
(es
Kn
",BERDIRI RILEKS,
1761,62.02,"BERDIRI RILEKS
(g
\27
",BERDIRI RILEKS,
1776,62.511,"BERDIRI RILEKS
~~
| 7 |
he
",BERDIRI RILEKS,
1792,63.051,"BERDIRI RILEKS
(7)
, oa
",BERDIRI RILEKS,
1806,63.503,"BERDIRI RILEKS
( ~~
Sy,
",BERDIRI RILEKS,
1819,64.013,"BERDIRI RILEKS
(6)
Yey
",BERDIRI RILEKS,
1833,64.52,"BERDIRI RILEKS
(5 )
Nee,
",BERDIRI RILEKS,
1846,65.006,"BERDIRI RILEKS
(5 )
Nee,
",BERDIRI RILEKS,
1861,65.518,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1875,66.022,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1890,66.501,"BERDIRI RILEKS
(3
Yey
",BERDIRI RILEKS,
1905,67.021,"BERDIRI RILEKS
(3
Yey
",BERDIRI RILEKS,
1920,67.522,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
1936,68.049,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
1948,68.522,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1962,69.043,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1965,69.155,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1966,69.203,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
1968,69.287,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
1975,69.506,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
1989,70.033,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2003,70.525,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2017,71.011,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2020,71.115,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2022,71.188,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2023,71.239,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2024,71.274,"AGEM KIRI
3)
",AGEM KIRI,
2031,71.502,"AGEM KIRI
3)
",AGEM KIRI,
2046,72.04,"AGEM KIRI
3)
",AGEM KIRI,
2049,72.14,"AGEM KIRI
3)
",AGEM KIRI,
2050,72.178,"AGEM KIRI
3)
",AGEM KIRI,
2051,72.199,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2052,72.252,"AGEM KIRI
4.)
TAHAN
",AGEM KIRI,TAHAN
2059,72.51,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2074,73.01,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2088,73.511,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2102,74.03,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2105,74.1,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2106,74.151,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2107,74.173,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2108,74.204,"AGEM KIRI
",AGEM KIRI,
2115,74.519,"AGEM KIRI
Y
",AGEM KIRI,
2130,75.024,"AGEM KIRI
Y
",AGEM KIRI,
2133,75.107,"AGEM KIRI
3
",AGEM KIRI,
2135,75.18,"AGEM KIRI
Y
",AGEM KIRI,
2136,75.204,"AGEM KIRI
YD
NAIK
",AGEM KIRI,NAIK
2137,75.253,"AGEM KIRI
(Z)
NAIK
",AGEM KIRI,NAIK
2144,75.517,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2159,76.022,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2162,76.124,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2163,76.137,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2164,76.191,"AGEM KIRI
(8)
",AGEM KIRI,
2166,76.232,"AGEM KIRI
(2)
",AGEM KIRI,
2174,76.502,"AGEM KIRI
",AGEM KIRI,
2189,77.024,"AGEM KIRI
",AGEM KIRI,
2192,77.106,"AGEM KIRI
",AGEM KIRI,
2193,77.151,"AGEM KIRI
",AGEM KIRI,
2194,77.175,"BERDIRI RILEKS
(g
a)
",BERDIRI RILEKS,
2196,77.232,"BERDIRI RILEKS
(sg
ey,
",BERDIRI RILEKS,
2204,77.51,"BERDIRI RILEKS
fo»
| 8 |
Xe
",BERDIRI RILEKS,
2218,78.001,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
2232,78.509,"BERDIRI RILEKS
(om
| 7 |
Vey
",BERDIRI RILEKS,
2246,79.026,"BERDIRI RILEKS
(om
| 7 |
Vey
",BERDIRI RILEKS,
2261,79.502,"BERDIRI RILEKS
(6)
Nee,
",BERDIRI RILEKS,
2275,80.005,"BERDIRI RILEKS
(6
Nee
",BERDIRI RILEKS,
2289,80.508,"BERDIRI RILEKS
(5 )
Nee
",BERDIRI RILEKS,
2304,81.0,"BERDIRI RILEKS
(5 )
Nee
",BERDIRI RILEKS,
2318,81.509,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
2333,82.017,"BERDIRI RILEKS
(4)
Nee
",BERDIRI RILEKS,
2348,82.516,"BERDIRI RILEKS
(3
2)
",BERDIRI RILEKS,
2363,83.0,"BERDIRI RILEKS
(3
2)
",BERDIRI RILEKS,
2378,83.524,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
2393,84.0,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
2408,84.515,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
2423,85.032,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
2426,85.149,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2428,85.203,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2429,85.253,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2430,85.294,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2437,85.508,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2452,86.023,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2466,86.508,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2480,87.011,"AGEM KIRI
2 \
TURUN
",AGEM KIRI,TURUN
2487,87.255,"AGEM KIRI
TURUN
",AGEM KIRI,TURUN
2488,87.297,"AGEM KIRI
3)
",AGEM KIRI,
2489,87.308,"AGEM KIRI
3)
",AGEM KIRI,
2491,87.373,"AGEM KIRI
3)
",AGEM KIRI,
2495,87.507,"AGEM KIRI
3)
",AGEM KIRI,
2510,88.035,"AGEM KIRI
3)
",AGEM KIRI,
2513,88.133,"AGEM KIRI
3)
",AGEM KIRI,
2514,88.19,"AGEM KIRI
3)
",AGEM KIRI,
2515,88.202,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2517,88.271,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2524,88.507,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2539,89.024,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2554,89.5,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2567,90.008,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2570,90.104,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2572,90.174,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2573,90.209,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2574,90.232,"AGEM KIRI
",AGEM KIRI,
2582,90.535,"AGEM KIRI
Y
",AGEM KIRI,
2596,91.007,"AGEM KIRI
Y)
",AGEM KIRI,
2599,91.1,"AGEM KIRI
Y)
",AGEM KIRI,
2600,91.154,"AGEM KIRI
Y
",AGEM KIRI,
2601,91.164,"AGEM KIRI
QD
NAIK
",AGEM KIRI,NAIK
2603,91.234,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2611,91.507,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2625,92.008,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2628,92.106,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2630,92.19,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2631,92.207,"AGEM KIRI
(8)
",AGEM KIRI,
2632,92.269,"AGEM KIRI
(2)
",AGEM KIRI,
2639,92.507,"AGEM KIRI
",AGEM KIRI,
2654,93.032,"AGEM KIRI
",AGEM KIRI,
2657,93.146,"AGEM KIRI
",AGEM KIRI,
2658,93.174,"AGEM KIRI
",AGEM KIRI,
2659,93.21,"AGEM KIRI
",AGEM KIRI,
2660,93.239,"ISTIRAHAT UTAMA
3:00
.
[-an |f oo | ED
",ISTIRAHAT UTAMA,
2661,93.269,"ISTIRAHAT UTAMA
3:00
.
[-an lf on | ED
",ISTIRAHAT UTAMA,
2662,93.322,"v0
[ae | one | CRED
",UNKNOWN,
2663,93.339,"v0
[a | one | SD
",UNKNOWN,
2667,93.517,"ee wn)
[seas fos | EEE
",UNKNOWN,
2668,93.534,"ISTIRAHAT UTAMA
fee lf |
",ISTIRAHAT UTAMA,
2670,93.598,"ISTIRAHAT UTAMA
fee lf |
",ISTIRAHAT UTAMA,
2674,93.773,"ISTIRAHAT UTAMA
fee lf |
",ISTIRAHAT UTAMA,
2681,94.0,"ISTIRAHAT UTAMA
fee lf |
",ISTIRAHAT UTAMA,
2696,94.532,"ISTIRAHAT UTAMA
[aan |f on | ECE
",ISTIRAHAT UTAMA,
2709,95.015,"ISTIRAHAT UTAMA
[-on |f on | ECE
",ISTIRAHAT UTAMA,
2723,95.524,"ISTIRAHAT UTAMA
[-on |f on | ECE
",ISTIRAHAT UTAMA,
2737,96.003,"ISTIRAHAT UTAMA
[-an lf oo | EEE
",ISTIRAHAT UTAMA,
2752,96.508,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2768,97.034,"ISTIRAHAT UTAMA
[-an lf on | EEE
",ISTIRAHAT UTAMA,
2782,97.506,"ISTIRAHAT UTAMA
[-an lf on | EEE
",ISTIRAHAT UTAMA,
2797,98.006,"ISTIRAHAT UTAMA
[-an lf on | EEE
",ISTIRAHAT UTAMA,
2812,98.509,"ISTIRAHAT UTAMA
[-an lf on | EEE
",ISTIRAHAT UTAMA,
2826,99.017,"ISTIRAHAT UTAMA
[-an lf on | ECE
",ISTIRAHAT UTAMA,
2841,99.514,"ISTIRAHAT UTAMA
[-an lf oo | EEE
",ISTIRAHAT UTAMA,
2855,100.026,"ISTIRAHAT UTAMA
[-an lf on | EEE
",ISTIRAHAT UTAMA,
2869,100.527,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2883,101.001,"ISTIRAHAT UTAMA
[-an |f oo | EE
",ISTIRAHAT UTAMA,
2898,101.505,"ISTIRAHAT UTAMA
[-an |f on | EEE
",ISTIRAHAT UTAMA,
2912,102.005,"ISTIRAHAT UTAMA
[-an |f on | EEE
",ISTIRAHAT UTAMA,
2926,102.503,"ISTIRAHAT UTAMA
[-an |f on | EEE
",ISTIRAHAT UTAMA,
2940,103.014,"ISTIRAHAT UTAMA
(nn fo | EE
",ISTIRAHAT UTAMA,
