participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P25,EO,frontopolar,1.0,1,True,False,,,,,
P25,EO,frontal,1.0,8,False,False,37.78006570411663,1.2728145414609255,1.0161051489848565,-0.27809193882205285,1.6592734585226325
P25,EO,frontotemporal,1.0,4,True,False,43.46825899178897,1.5002860430940463,-0.3293480486063788,0.031305130548957116,1.6010291831770722
P25,EO,sentral,1.0,0,False,False,,,,,
P25,EO,temporal,1.0,6,True,False,41.66482491876514,1.8454473601327912,1.715650248356693,-0.47005645984846645,0.5594092195965257
P25,EO,parietal,1.0,2,False,False,39.10997222860354,1.47683924594733,0.12191964699918123,1.9405667571860294,1.1385958351264556
P25,EO,temporo-posterior,1.0,1,False,False,,,,,
P25,EO,oksipital,1.0,9,False,False,42.56252116549245,1.5595747148935852,-1.3110245522663067,-0.6501444795260296,0.3017018263831411
P25,EC,frontopolar,0.807,1,True,False,,,,,
P25,EC,frontal,0.807,6,False,False,38.3018421460586,1.4005423805835617,-0.9133698094207382,0.12016087635571182,0.8603740871138175
P25,EC,frontotemporal,0.807,7,True,False,38.54900018877156,1.2045569849786577,-2.134419245924896,-0.6226899872317881,1.2440233505150922
P25,EC,sentral,0.807,1,False,False,,,,,
P25,EC,temporal,0.807,6,True,False,41.72705534996915,1.8838537570585834,-0.022403827060890613,-0.3082608554317283,0.5282742367488451
P25,EC,parietal,0.807,0,False,False,,,,,
P25,EC,temporo-posterior,0.807,8,False,False,38.6105619429516,1.2872529206420684,-1.7730383467248523,-0.4793041627629786,0.8317699755799113
P25,EC,oksipital,0.807,8,False,False,39.35069465405242,1.3596301759352367,-1.6393175977161678,-1.134245514232823,0.46016535990275365
