participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P19,NGEED,1,short_hold,video,0.5289999999999999,0.8040000000000003,0.40300000000000047,3.9535,1.7349999999999994,19.162622070312523,False
P19,NGEED,2,late,video,2.333000000000002,3.5269999999999975,0.40300000000000225,3.1799999999999997,0.0,44.300445556640625,False
P19,AGEM KANAN,1,ok,video,1.6649999999999991,1.735999999999997,0.7920000000000016,1.917500000000004,7.8060000000000045,51.2030029296875,False
P19,AGEM KANAN,2,short_hold,video,2.3329999999999984,0.2079999999999984,6.457999999999998,1.3125,0.05600000000000449,40.0076904296875,False
P19,AGEM KANAN,11,ok,video_longgar,1.2079999999999984,6.388000000000005,1.402000000000001,2.0829999999999984,4.194000000000003,53.26409912109375,False
P19,AGEM KIRI,2,ok,video_longgar,1.5280000000000058,5.138000000000005,1.8619999999999948,1.519999999999996,7.400999999999996,50.780255126953136,False
P19,NGEED,3,late,video,1.4590000000000032,1.6659999999999968,0.8740000000000236,3.1875,8.610000000000014,53.57220458984375,False
P19,NGEED,4,ok,video,1.8740000000000236,4.666999999999973,1.3330000000000268,2.013499999999965,7.123999999999967,61.15875854492185,False
P19,AGEM KANAN,3,hud_fallback,hud_fallback,3.0,2.0,3.0,2.013499999999965,0.0,42.34601440429685,False
P19,AGEM KIRI,14,ok,video,2.401999999999987,2.598000000000013,1.6659999999999968,1.5135000000000218,6.999000000000024,46.2108154296875,False
P19,AGEM KANAN,13,ok,video,1.47199999999998,3.1380000000000337,2.0,2.11099999999999,5.526999999999987,48.93758544921877,False
P19,AGEM KIRI,4,ok,video_longgar,1.5970000000000368,4.137999999999977,1.5269999999999868,1.6874999999999432,0.6669999999999732,53.8311767578125,False
