participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P24,NGEED,1,PRA,Fp1,frontopolar,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,3.1761307159200314,3.9699677021867146,4.238501223324221,3.374920700589165
P24,NGEED,1,PRA,F3,frontal,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,-1.4746679175449096,0.6844252195056768,1.078894486386627,-1.9496785714323295
P24,NGEED,1,PRA,C3,sentral,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,2.0810877725908092,4.00428696898857,2.706418947716511,1.2114850190520414
P24,NGEED,1,PRA,P3,parietal,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,2.674910094732663,5.208977033699838,4.25864734870126,1.4590282581499459
P24,NGEED,1,PRA,O1,oksipital,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,4.534166451439127,1.665640332397711,3.9423103221886677,1.8237790871342767
P24,NGEED,1,PRA,F7,frontotemporal,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,1.3098889422985707,4.129373010781897,3.1136249792662944,2.173710538995266
P24,NGEED,1,PRA,T3,temporal,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,5.917215328291803,5.443835640269761,5.417265887476702,5.910185809052436
P24,NGEED,1,PRA,T5,temporo-posterior,kiri,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,3.4458934897255133,2.5139296827468627,2.0590491537744136,1.4658668038487832
P24,NGEED,1,PRA,Fp2,frontopolar,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,5.603721133605063,4.202637992494658,2.9592630651586944,3.543048817505131
P24,NGEED,1,PRA,F4,frontal,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,14.217784401824222,11.333078129726765,6.117722939092239,9.835041638894602
P24,NGEED,1,PRA,C4,sentral,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,5.376842719549401,5.8995268045890406,3.9799605199477703,3.9684494126150582
P24,NGEED,1,PRA,P4,parietal,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,4.065692008319743,5.615560878388752,4.07958045279182,3.3647590796998763
P24,NGEED,1,PRA,O2,oksipital,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,6.103070734772523,6.403903379536793,4.468854831493939,4.396603483521119
P24,NGEED,1,PRA,F8,frontotemporal,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,0.8720148301818256,2.3132804454212774,1.597110789393227,1.023197595340669
P24,NGEED,1,PRA,T4,temporal,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,9.422869068686829,8.565697528184486,4.700880792322593,7.318054243757018
P24,NGEED,1,PRA,T6,temporo-posterior,kanan,4.134,6.134,2.0,2.0,ok,video,0.0,True,False,False,3.312704797062665,2.2224101881432006,1.7430552627378084,3.8994478139340885
P24,NGEED,1,TURUN,Fp1,frontopolar,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,2.4310965238945457,4.642669301357955,3.336226595713626,3.558826127359481
P24,NGEED,1,TURUN,F3,frontal,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,2.065589942027767,2.837469674131569,2.363667715399526,0.001331449973090315
P24,NGEED,1,TURUN,C3,sentral,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,-1.0760972635031578,2.8314032372594475,3.245172780020056,0.5496542754670415
P24,NGEED,1,TURUN,P3,parietal,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,7.396500756763611,8.12316325913703,7.818849928618164,5.474387016106615
P24,NGEED,1,TURUN,O1,oksipital,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,8.15603662140613,5.572680072053803,5.345940215201381,5.068151687184432
P24,NGEED,1,TURUN,F7,frontotemporal,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,5.718248780685073,6.568829452862666,5.914389644036106,5.257291365440793
P24,NGEED,1,TURUN,T3,temporal,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,3.5614146829061823,6.05750537205477,4.838790475274656,5.887038666504907
P24,NGEED,1,TURUN,T5,temporo-posterior,kiri,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,10.688571891443722,9.740379369034471,8.374393368243219,8.617463878532632
P24,NGEED,1,TURUN,Fp2,frontopolar,kanan,6.384,7.883,1.999,1.499,ok,video,0.0,True,False,False,1.8562701501355434,3.7074192253318117,2.7260428221389574,2.7353772794208027
