participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P19,NGEED,1,PRA,Fp1,frontopolar,kiri,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,F3,frontal,kiri,4.868,6.868,2.0,2.0,short_hold,video,0.995,False,False,False,,,,
P19,NGEED,1,PRA,C3,sentral,kiri,4.868,6.868,2.0,2.0,short_hold,video,0.995,False,False,False,,,,
P19,NGEED,1,PRA,P3,parietal,kiri,4.868,6.868,2.0,2.0,short_hold,video,0.495,True,True,False,1.0539045237451,-0.7699714393075432,0.21146601634425366,7.184675496196874
P19,NGEED,1,PRA,O1,oksipital,kiri,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,F7,frontotemporal,kiri,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,T3,temporal,kiri,4.868,6.868,2.0,2.0,short_hold,video,0.795,False,False,False,,,,
P19,NGEED,1,PRA,T5,temporo-posterior,kiri,4.868,6.868,2.0,2.0,short_hold,video,0.695,False,False,False,,,,
P19,NGEED,1,PRA,Fp2,frontopolar,kanan,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,F4,frontal,kanan,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,C4,sentral,kanan,4.868,6.868,2.0,2.0,short_hold,video,0.0,True,False,False,10.464928976946204,13.008442554919139,9.043668169592266,9.097851012273008
P19,NGEED,1,PRA,P4,parietal,kanan,4.868,6.868,2.0,2.0,short_hold,video,0.795,False,False,False,,,,
P19,NGEED,1,PRA,O2,oksipital,kanan,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,F8,frontotemporal,kanan,4.868,6.868,2.0,2.0,short_hold,video,0.395,True,True,False,-12.703108595721659,-6.916518705967633,-6.623456256980864,1.9379571637569697
P19,NGEED,1,PRA,T4,temporal,kanan,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,PRA,T6,temporo-posterior,kanan,4.868,6.868,2.0,2.0,short_hold,video,1.0,False,False,False,,,,
P19,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,12.66700229444017,-2.4094943108549955,-3.8315467863940427,11.848083748467282
P19,NGEED,1,TURUN,F3,frontal,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,6.693788027900894,3.923171994856123,1.4757274339815858,7.067052833191607
P19,NGEED,1,TURUN,C3,sentral,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,11.220891678686705,1.7324780236285662,0.6128100516958561,10.83828769410303
P19,NGEED,1,TURUN,P3,parietal,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,15.83248217456369,6.7764209189735105,5.237939150132693,14.06630965648269
P19,NGEED,1,TURUN,O1,oksipital,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,5.722166220080574,-0.07605915128553775,-4.188568038556436,4.911621901296719
P19,NGEED,1,TURUN,F7,frontotemporal,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,7.034094989206153,0.5396376758111572,-4.41463394071657,7.042500497241285
P19,NGEED,1,TURUN,T3,temporal,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,7.96945177312444,-0.5413910175975829,1.4625548900988292,8.64444783415891
P19,NGEED,1,TURUN,T5,temporo-posterior,kiri,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,8.711385104480396,1.1757279898337636,-0.4502075269812451,9.318011039685366
P19,NGEED,1,TURUN,Fp2,frontopolar,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,10.631858089792061,-5.071346942628388,-5.713960095900227,9.272468019373953
P19,NGEED,1,TURUN,F4,frontal,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,7.179044973810569,2.0499334320245595,-4.197069849715177,6.618132787084729
P19,NGEED,1,TURUN,C4,sentral,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,1.3526873336561849,-3.0705245143449638,0.5697150944462699,0.07395621285331799
P19,NGEED,1,TURUN,P4,parietal,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,-2.7262397457221965,1.1624849011956826,3.8692714761126155,-0.6786551707186916
P19,NGEED,1,TURUN,O2,oksipital,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,8.118141119582557,2.274031862002385,1.6902371202778,7.167745126194639
P19,NGEED,1,TURUN,F8,frontotemporal,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,3.1117342739729175,1.0903121980889807,5.2138762218304,0.42508399848998835
P19,NGEED,1,TURUN,T4,temporal,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,0.6294735583746629,0.2703359787830202,0.26451977893884937,-1.6952759552186194
P19,NGEED,1,TURUN,T6,temporo-posterior,kanan,8.682,9.053,0.529,0.37,short_hold,video,0.0,True,False,False,2.9792416652998206,-0.17131455470410373,-1.1833746964486558,2.922719438071894
