participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P06,NGEED,1,ok,video,1.056000000000001,2.875,1.4019999999999992,2.8259999999999996,5.477,61.89803630113602,False
P06,NGEED,2,ok,video,1.333000000000002,3.3329999999999984,1.125,1.318999999999999,7.263,55.45459404587746,False
P06,AGEM KANAN,1,incomplete,video,1.5960000000000036,3.0,,1.4579999999999984,5.409999999999997,129.24898955971005,False
P06,AGEM KANAN,2,ok,video,1.4590000000000032,3.262999999999998,0.6110000000000042,1.7909999999999968,0.5409999999999968,65.15598706901073,False
P06,AGEM KIRI,1,incomplete,video,,,,,,-0.1018549874424934,False
P06,AGEM KIRI,2,incomplete,video,0.86099999999999,,,8.123500000000007,12.609000000000009,72.96580292284489,False
P06,NGEED,3,hud_fallback,hud_fallback,3.0,2.0,3.0,1.7220000000000368,0.0,16.330566070973873,False
P06,NGEED,4,incomplete,video,,,,,,3.1420644372701645,False
P06,AGEM KANAN,3,ok,video,1.06899999999996,3.194000000000017,0.5409999999999968,1.8474999999999682,7.735000000000014,68.54631215333939,False
P06,AGEM KANAN,4,ok,video,1.6659999999999968,2.86099999999999,0.73599999999999,1.353999999999985,6.8729999999999905,54.23840470612049,False
P06,AGEM KIRI,3,ok,video,1.06899999999996,4.263000000000034,1.0,1.6875,7.471000000000004,67.53467693924904,False
P06,AGEM KIRI,4,ok,video,0.9319999999999595,2.5950000000000273,0.875,1.7220000000000368,5.999000000000024,64.00632500648499,False
