participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P24,NGEED,1,ok,video,1.7359999999999998,3.470999999999999,1.1390000000000011,1.0140000000000002,0.0,43.23076456785202,False
P24,NGEED,2,ok,video,1.875,3.125,0.8049999999999997,1.3119999999999976,5.4559999999999995,50.141626223921776,False
P24,AGEM KANAN,1,ok,video,3.5959999999999965,2.277000000000001,1.0559999999999974,0.8480000000000061,6.736000000000004,34.802775867283344,False
P24,AGEM KANAN,2,ok,video,3.0,1.9299999999999997,1.1940000000000026,1.0549999999999997,5.874000000000002,42.6880206912756,False
P24,AGEM KIRI,1,ok,video,1.929000000000002,4.540999999999997,0.39000000000000057,0.9519999999999982,6.874999999999993,28.190259635448456,False
P24,AGEM KIRI,2,short_hold,video,1.0690000000000026,0.9299999999999926,3.403000000000006,1.51400000000001,0.3329999999999984,24.272480458021164,False
P24,NGEED,3,ok,video,2.333000000000027,2.665999999999997,0.6669999999999732,1.2844999999999231,7.206999999999994,43.547383807599545,False
P24,NGEED,4,ok,video,1.8050000000000068,2.790999999999997,0.875,1.2499999999999432,6.998999999999967,50.80624744296074,False
P24,AGEM KANAN,3,ok,video,2.3880000000000337,3.666999999999973,0.73599999999999,1.125,7.0120000000000005,47.25787356495857,False
P24,AGEM KANAN,4,short_hold,video,0.875,0.2769999999999868,4.249000000000024,1.8125000000000568,6.263000000000034,46.45639583468437,False
P24,AGEM KIRI,3,ok,video,1.8050000000000068,3.123999999999967,1.26400000000001,0.819500000000005,6.401999999999987,20.548846945166588,False
P24,AGEM KIRI,4,ok,video,1.7350000000000136,2.59699999999998,0.73599999999999,1.71550000000002,5.66700000000003,19.82671283185482,False
