participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P37,EO,frontopolar,1.0,4,True,False,29.311753995278234,1.034373126061733,2.759711521902512,-0.12423428178079021,0.25453153109907023
P37,EO,frontal,1.0,7,False,False,38.81322594812464,1.4695638596374216,1.321043198540866,-0.931402559369261,0.3237686434402641
P37,EO,frontotemporal,1.0,3,True,False,32.524525482325686,1.0033075834355039,-0.38423854736037266,0.3492147789214721,0.6100747984956688
P37,EO,sentral,1.0,5,False,False,41.28519286383751,1.7205404305141752,1.7716857553261116,1.4195910610738518,0.750486467485298
P37,EO,temporal,1.0,5,True,False,36.212794923640516,1.3035217578407998,0.7133486777626763,-0.8806153679104529,0.36938659332581125
P37,EO,parietal,1.0,5,False,False,34.39840879767633,1.068305164207074,0.6106704214388481,-1.450050049078591,0.3805650774823421
P37,EO,temporo-posterior,1.0,3,False,False,38.388676480907186,1.557959576213515,0.7168104429583216,-1.2213514494442492,0.442606256875845
P37,EO,oksipital,1.0,5,False,False,38.07771179686033,1.546302732517269,1.3575548492555523,-0.4539956390349271,0.2906446313294387
P37,EC,frontopolar,1.0,22,True,False,33.36248205728977,1.2815866275972152,1.945497263346725,1.2944770305299529,0.22448434694034985
P37,EC,frontal,1.0,17,False,False,37.650976909795396,1.3944825241021797,3.5039206899217383,1.7573902238769832,0.7995694264617252
P37,EC,frontotemporal,1.0,22,True,False,34.37723957897922,0.8474576129218364,1.1807337328550982,2.025148034625508,0.455622777500016
P37,EC,sentral,1.0,21,False,False,37.97078520042031,1.349674914489213,0.33057036161013464,2.476457934812949,0.7554173675167624
P37,EC,temporal,1.0,17,True,False,34.14777695606925,1.0895365011223945,-0.376872865741234,0.2325546131489351,0.18267423738906166
P37,EC,parietal,1.0,24,False,False,38.09150542701548,1.1458020782435898,0.25107827234433333,1.018526056100423,0.6823617791354006
P37,EC,temporo-posterior,1.0,20,False,False,36.397729281852584,1.2843389623129002,-0.5197550774570109,1.570107564979116,0.39936896682290524
P37,EC,oksipital,1.0,19,False,False,38.96088075845981,1.340515130912213,-0.4836471431977374,1.3235075916468717,0.9259034026590213
