participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P02,EO,frontopolar,1.0,27,True,False,42.979393425910395,1.6489087531605802,0.14880273492740181,1.4484656549007733,0.7111898257221171
P02,EO,frontal,1.0,19,False,False,43.540902209798745,1.8200791458292997,1.5026577122447353,2.1069010346312056,0.5334313885608137
P02,EO,frontotemporal,1.0,11,True,False,43.006032506201706,1.5606531896036515,0.21215775560945782,0.7713175975615396,0.4451406835536578
P02,EO,sentral,1.0,6,False,False,44.92915155096636,2.0298664011993406,0.2986261762314024,1.2257040210572931,0.6891627297232132
P02,EO,temporal,1.0,25,True,False,44.4880360121276,1.9960284408278561,0.2724468293254684,1.0937432457665657,0.6785136719280709
P02,EO,parietal,1.0,9,False,False,45.365253736573166,1.6959942462807898,1.2934550617730567,1.8724038438458899,0.4445664760452539
P02,EO,temporo-posterior,1.0,19,False,False,43.65756015275419,1.888488629036742,0.6904541561487504,1.6351915845950664,0.6942225107775181
P02,EO,oksipital,1.0,25,False,False,44.07512955518227,1.8135536523701967,0.31416616512527307,0.8367137179447961,0.39312744359981666
P02,EC,frontopolar,0.096,1,True,False,,,,,
P02,EC,frontal,0.096,1,False,False,,,,,
P02,EC,frontotemporal,0.096,0,True,False,,,,,
P02,EC,sentral,0.096,0,False,False,,,,,
P02,EC,temporal,0.096,1,True,False,,,,,
P02,EC,parietal,0.096,0,False,False,,,,,
P02,EC,temporo-posterior,0.096,1,False,False,,,,,
P02,EC,oksipital,0.096,1,False,False,,,,,
