participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P01,EO,frontopolar,1.0,19,True,False,40.27175565524728,1.7746139519149935,0.8479911958825509,0.6437276766445525,0.39340980193049907
P01,EO,frontal,1.0,8,False,False,39.8473173136489,1.679761346312876,2.7801917177013453,1.6572441730867888,0.3346409329093133
P01,EO,frontotemporal,1.0,6,True,False,45.11617933083834,2.1277808478076174,2.1684651177362753,2.4588846508750124,0.6531545936059342
P01,EO,sentral,1.0,8,False,False,41.1818684189232,1.655517329855212,0.786598144533972,0.660638549024577,0.6215595309503619
P01,EO,temporal,1.0,8,True,False,40.004268876910245,1.7356506429485004,1.388304451686408,-0.15522424084887443,1.495486107599035
P01,EO,parietal,1.0,9,False,False,42.12665047495432,1.8108772595194522,0.7807900013792024,1.034544314900692,0.8363082507736312
P01,EO,temporo-posterior,1.0,19,False,False,41.12226960236396,1.8707064347565379,0.8674774449451628,1.7467134957750168,0.4355511308016808
P01,EO,oksipital,1.0,9,False,False,41.035531753108685,1.5654009207065283,0.3570132915236268,1.5189864249530936,0.2868778174210715
P01,EC,frontopolar,1.0,26,True,False,37.11273492500893,1.5126112754214085,1.3039919464015655,1.3439394210487907,0.6247198148625042
P01,EC,frontal,1.0,20,False,False,32.02087796986481,1.4401277484276813,2.446192531184675,3.075034944474943,0.12105682792824832
P01,EC,frontotemporal,1.0,26,True,False,37.763476681802615,1.736652942910533,3.371562973036193,2.0201170605123187,0.12796498773222748
P01,EC,sentral,1.0,23,False,False,33.33402682054054,1.5807025774119936,1.266783095699363,1.0648858479587762,0.09606997072918325
P01,EC,temporal,1.0,22,True,False,31.959657591320585,1.292395084648423,1.1001472760247921,0.46505651710425666,0.8755000004435533
P01,EC,parietal,1.0,21,False,False,30.522971420538198,1.1502037012544888,-0.2899920697460312,1.7644985367771255,0.4877587468837141
P01,EC,temporo-posterior,1.0,26,False,False,30.814159503150634,1.1020060443135513,1.3257459189790466,1.7607563044585204,0.4523458913610312
P01,EC,oksipital,1.0,26,False,False,31.60787491620171,1.2745997386401746,-0.07815737505689702,2.2979794029056997,0.1966000050076291
