participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P30,NGEED,1,ok,video,1.7359999999999998,2.263,0.875,2.8120000000000003,5.596,26.126657649874687,False
P30,NGEED,2,ok,video,1.9860000000000007,2.6799999999999997,1.0690000000000026,1.4924999999999997,0.0,32.48372361063957,False
P30,AGEM KANAN,1,ok,video,1.5420000000000016,2.527000000000001,0.9299999999999997,2.652000000000001,7.262999999999998,27.054670304059982,False
P30,AGEM KANAN,2,ok,video,2.139000000000003,5.457999999999998,0.9440000000000026,2.0479999999999947,7.664999999999999,38.645680509507656,False
P30,AGEM KIRI,1,late,video,1.8610000000000042,2.8049999999999926,0.5280000000000058,4.784000000000006,10.665,30.40507648140192,False
P30,AGEM KIRI,2,ok,video,2.403000000000006,4.123999999999995,0.8050000000000068,2.1869999999999976,8.067999999999998,41.633219458162785,False
P30,NGEED,3,ok,video,4.069000000000017,2.526999999999987,0.8059999999999832,2.52049999999997,5.942999999999984,42.29227788746357,False
P30,NGEED,4,ok,video,2.1380000000000337,3.73599999999999,1.5279999999999632,1.382000000000005,7.262999999999977,38.892424553632736,False
P30,AGEM KANAN,3,ok,video,1.6659999999999968,2.86099999999999,1.3340000000000032,2.4505000000000337,1.4720000000000368,37.28232003748417,False
P30,AGEM KANAN,4,ok,video,1.5409999999999968,4.65300000000002,1.0699999999999932,2.291999999999973,0.0,51.18965990841389,False
P30,AGEM KIRI,3,ok,video,1.7919999999999732,3.8740000000000236,0.875,2.283999999999992,8.206000000000017,45.072934329509735,False
P30,AGEM KIRI,4,ok,video,2.665999999999997,4.401999999999987,1.27800000000002,1.714999999999975,7.637999999999977,49.08355288207531,False
