participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P04,EO,frontopolar,1.0,9,True,False,39.81266248187814,1.0031788146554712,1.0243574814183458,1.0024794774807386,0.9673695546487906
P04,EO,frontal,1.0,16,False,False,37.142863936508014,1.2931392427026358,0.5066590042616587,1.4337442227115953,0.5130070584020047
P04,EO,frontotemporal,1.0,17,True,False,36.549969764615795,1.5640406789078412,0.3334518796795477,3.594061538652192,1.0422241406889803
P04,EO,sentral,1.0,20,False,False,38.61906157186119,1.5863949139523255,0.3288641098358752,1.7575094740600985,0.474893049009647
P04,EO,temporal,1.0,17,True,False,39.2542413994089,1.2384038468207066,1.3113534120048154,1.0646525483995544,0.4035122110052888
P04,EO,parietal,1.0,17,False,False,37.896276608584415,1.150961637156957,0.6496307313098254,0.6224465084541304,0.5228303577960722
P04,EO,temporo-posterior,1.0,20,False,False,38.81342302275066,1.3259814017022045,0.09061811916024565,1.3236769369537789,0.36738017497613085
P04,EO,oksipital,1.0,12,False,False,39.64475878696113,0.9694265485166743,0.5913341490135188,0.9609505306531108,0.6832056873645709
P04,EC,frontopolar,0.0,0,True,False,,,,,
P04,EC,frontal,0.0,0,False,False,,,,,
P04,EC,frontotemporal,0.0,0,True,False,,,,,
P04,EC,sentral,0.0,0,False,False,,,,,
P04,EC,temporal,0.0,0,True,False,,,,,
P04,EC,parietal,0.0,0,False,False,,,,,
P04,EC,temporo-posterior,0.0,0,False,False,,,,,
P04,EC,oksipital,0.0,0,False,False,,,,,
