participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P06,EO,frontopolar,1.0,1,True,False,,,,,
P06,EO,frontal,1.0,4,False,False,32.26456082936322,1.0248865746900104,1.1185611035145153,0.04152973896708234,0.9261452621585935
P06,EO,frontotemporal,1.0,20,True,False,44.27000118450316,1.9759511385673625,-0.09091905792662613,-0.10342388754292742,0.7444468224076307
P06,EO,sentral,1.0,6,False,False,40.383779712244284,1.5432937858132618,0.1822978427747035,0.5632165472546924,0.9020588168386702
P06,EO,temporal,1.0,14,True,False,37.01598569385212,1.9164131335839927,0.13296992178445183,-0.12146411509392574,1.0010746167970455
P06,EO,parietal,1.0,18,False,False,40.14597269584645,1.3721828388166248,1.4399564749177212,0.8789121616953581,0.47514603215733453
P06,EO,temporo-posterior,1.0,22,False,False,41.01503390514421,1.5078704024440917,0.1351694624883587,0.30519670547750044,0.6435485633656661
P06,EO,oksipital,1.0,20,False,False,44.462097783617,1.6337116374339473,-0.2933947509314083,0.2104483606884897,0.5946380390824394
P06,EC,frontopolar,0.879,1,True,False,,,,,
P06,EC,frontal,0.879,7,False,False,38.88674955840099,1.5731582642084336,1.384489596820525,1.9881159323650088,0.7493833488364127
P06,EC,frontotemporal,0.879,13,True,False,44.509187767090175,2.0748155394483354,0.3536111905084871,0.6432643772258846,0.3476441400913398
P06,EC,sentral,0.879,7,False,False,35.42795609519697,1.172226571946678,2.3754000360239074,2.3658467696694925,0.972696947184823
P06,EC,temporal,0.879,12,True,False,40.3264005527463,2.063177457588882,0.9080653989843723,0.9452307655941927,1.092512701038837
P06,EC,parietal,0.879,17,False,False,39.11418822182433,1.3073260057673146,1.4234966972731389,1.576249038150984,0.5093501540432606
P06,EC,temporo-posterior,0.879,18,False,False,44.77216777104828,1.7480955773294458,0.014724949657210495,0.17626189671422665,0.4930403533849865
P06,EC,oksipital,0.879,18,False,False,44.56205946923351,1.6430028846934213,0.5401032566714209,0.6243838856314299,0.499166882425284
