participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P26,EO,frontopolar,1.0,27,True,False,36.875758777199906,1.6381544823433998,-0.06295465115166932,0.11671449119835198,0.1627553037739357
P26,EO,frontal,1.0,26,False,False,34.620122839857224,1.0780901977495572,0.45542751639284007,0.7375416341812238,1.0866661508376048
P26,EO,frontotemporal,1.0,21,True,False,38.5111366431594,1.1509689393448643,0.14243279435597778,0.27146781376104023,0.8974881145423488
P26,EO,sentral,1.0,4,False,False,36.34341140268668,1.1583266863691333,1.6208560428071739,3.7412157733190354,1.600769269417426
P26,EO,temporal,1.0,9,True,False,40.58355620340536,1.5102993697058793,0.9576554092392331,0.0354005863608684,0.6839305242196199
P26,EO,parietal,1.0,8,False,False,42.01317257603371,1.6738561853676885,0.6108158928923235,1.965167442304426,1.02714045290193
P26,EO,temporo-posterior,1.0,4,False,False,38.0939248354549,1.4161558407159012,-0.1809730824103012,1.7466635381860511,2.444603163398682
P26,EO,oksipital,1.0,6,False,False,41.102180091103875,1.4825566106192714,-0.07197509123829549,1.3516700302683544,0.7039768906267079
P26,EC,frontopolar,1.0,26,True,False,30.709777402507854,1.1738055961093388,-0.21648378477929497,0.4751201279008006,0.8115135188192983
P26,EC,frontal,1.0,26,False,False,30.851313950083423,0.7951630712649693,0.5978664373060144,0.9701466536562955,0.5485867789720457
P26,EC,frontotemporal,1.0,26,True,False,32.582240288554694,0.7344687217189436,0.05097272147447318,0.908102948454812,1.081654176090604
P26,EC,sentral,1.0,23,False,False,41.651053217407664,1.5160169762254354,0.0005639261012541086,0.4770090806599385,0.10335338828212444
P26,EC,temporal,1.0,11,True,False,33.35161407946261,1.0676800197637932,-0.43412299778017693,0.3318589856599772,1.1321661911811023
P26,EC,parietal,1.0,11,False,False,34.621814179536,1.2420229659735487,0.3156121027446024,0.6080318194398942,0.633474658335753
P26,EC,temporo-posterior,1.0,14,False,False,37.08117791883998,1.325868997228156,-0.612497081293823,0.08992345551932468,0.4731177482776603
P26,EC,oksipital,1.0,25,False,False,40.406031928594956,1.4052972074225116,-0.44895232067734436,-0.10281659211924676,0.531856287627655
