participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P15,NGEED,1,late,video,1.5719999999999992,2.4589999999999996,0.6310000000000002,3.01,5.319000000000001,18.233771212399006,False
P15,NGEED,2,ok,video,1.318999999999999,1.6660000000000004,1.5229999999999997,2.193500000000004,7.952000000000002,45.083339512348175,False
P15,AGEM KANAN,1,ok,video,1.100999999999999,3.041000000000004,0.9709999999999965,1.911999999999999,7.837,35.24555344134569,False
P15,AGEM KANAN,2,ok,video,1.8449999999999989,2.134999999999998,1.1700000000000017,2.146000000000001,7.997,61.02278880774975,False
P15,AGEM KIRI,1,late,video,0.6389999999999958,1.1650000000000063,2.0559999999999974,3.418999999999997,1.4099999999999966,47.58256632834673,False
P15,AGEM KIRI,2,late,video,0.73599999999999,2.234000000000009,0.6419999999999959,3.3499999999999943,1.1749999999999972,55.9120524674654,False
P15,NGEED,3,ok,video,1.875,2.790999999999997,1.2360000000000468,1.1754999999999427,6.371999999999957,79.85763512551785,False
P15,NGEED,4,ok,video,1.5369999999999777,2.9190000000000396,0.9639999999999986,1.7649999999999864,7.7479999999999905,67.48516585677862,False
P15,AGEM KANAN,3,ok,video,1.9519999999999982,2.798999999999978,0.8360000000000127,1.7574999999999932,7.713999999999999,66.90306734293699,False
P15,AGEM KANAN,4,ok,video,1.822999999999979,2.6620000000000346,3.084000000000003,1.6779999999999973,5.1340000000000146,79.92404643446207,False
P15,AGEM KIRI,3,ok,video,0.7760000000000105,3.2420000000000186,0.6379999999999768,2.3290000000000077,0.7330000000000041,61.61228060722351,False
P15,AGEM KIRI,4,ok,video,1.5260000000000105,2.6639999999999873,1.1550000000000296,2.124500000000012,0.0,81.51979260146618,False
