participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P32,NGEED,1,PRA,Fp1,frontopolar,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,1.6351358895764498,-3.6791137492459285,-0.14642920621106015,-0.2963553192169712
P32,NGEED,1,PRA,F3,frontal,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,1.758937876110501,-3.7051252807129025,-2.7245778623224766,2.235273863883016
P32,NGEED,1,PRA,C3,sentral,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,0.2922921118073063,-1.8879822333590752,0.023578532450734713,1.0763998316703542
P32,NGEED,1,PRA,P3,parietal,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-6.1554565900410445,-12.511642862310246,-6.4503963985496675,-6.097856458278912
P32,NGEED,1,PRA,O1,oksipital,kiri,4.37,6.37,2.0,2.0,ok,video,0.6,False,False,False,,,,
P32,NGEED,1,PRA,F7,frontotemporal,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-2.665088849666141,-3.6735489626688356,-3.2250912962615956,-2.1990813341991853
P32,NGEED,1,PRA,T3,temporal,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-1.7266621585288604,-6.058148455383517,-2.622475459634977,-1.6159691691380154
P32,NGEED,1,PRA,T5,temporo-posterior,kiri,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-5.375908687876009,-7.252568264970719,-4.499581794784898,-4.180951936344368
P32,NGEED,1,PRA,Fp2,frontopolar,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-0.9930323226738693,-8.806166945259648,-5.88156425279335,-3.435253161402006
P32,NGEED,1,PRA,F4,frontal,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,9.380719933909653,5.000857752414568,2.7678361546441472,6.312891529713255
P32,NGEED,1,PRA,C4,sentral,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,2.0069323443851914,-0.8516540678133921,-0.8142230289169099,0.6159995601368635
P32,NGEED,1,PRA,P4,parietal,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,2.3240358895636106,-2.7254252879234535,-3.4094767145734366,-0.5976644919344842
P32,NGEED,1,PRA,O2,oksipital,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-0.06194087335902054,-0.8137393149584078,-0.69854860621939,0.4261685118876173
P32,NGEED,1,PRA,F8,frontotemporal,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,-1.5434602829368629,-4.971036424319106,-2.876418620366657,-3.172948190121538
P32,NGEED,1,PRA,T4,temporal,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,4.250580810599416,-0.5897160413914655,0.8062961242923734,0.5795241617624285
P32,NGEED,1,PRA,T6,temporo-posterior,kanan,4.37,6.37,2.0,2.0,ok,video,0.0,True,False,False,2.153467840396573,-3.964062380102213,-2.6061681885432577,-0.8604526862756288
P32,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,10.643925494877408,8.49092722693156,5.972968012020665,8.68735409947201
P32,NGEED,1,TURUN,F3,frontal,kiri,7.148,8.857,2.209,1.709,ok,video,0.234,True,True,False,2.570792130609725,-0.6027525265229983,-2.5527477437829944,1.099606035981239
P32,NGEED,1,TURUN,C3,sentral,kiri,7.148,8.857,2.209,1.709,ok,video,0.468,True,True,False,14.889204895964063,10.052181273585884,5.573936453171317,10.940686983142722
P32,NGEED,1,TURUN,P3,parietal,kiri,7.148,8.857,2.209,1.709,ok,video,0.468,True,True,False,7.273363376916606,5.019235610257937,0.5310691452110881,4.248107251151161
P32,NGEED,1,TURUN,O1,oksipital,kiri,7.148,8.857,2.209,1.709,ok,video,0.468,True,True,False,10.924325240954282,4.403148744105735,2.901588512327109,5.992438567335938
P32,NGEED,1,TURUN,F7,frontotemporal,kiri,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,7.251624001596909,4.699680659162688,2.020636814245954,4.416983398577223
P32,NGEED,1,TURUN,T3,temporal,kiri,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,4.1738789286266,3.0731982459294045,1.287252841515322,3.7138946106718507
P32,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,9.680462094265224,3.2615456046091538,1.5204973547984757,6.476637072887389
P32,NGEED,1,TURUN,Fp2,frontopolar,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,6.068375884542064,2.60339466098916,0.8312403104205686,4.746821217716764
P32,NGEED,1,TURUN,F4,frontal,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,13.638275081641304,7.837118478165863,8.612976640866773,12.961294508789301
P32,NGEED,1,TURUN,C4,sentral,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,7.179852741369892,5.16722932331551,4.104652776816554,9.424888136657277
P32,NGEED,1,TURUN,P4,parietal,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,7.993330768182403,0.9994827857064941,2.7396320544661563,8.142486841523446
P32,NGEED,1,TURUN,O2,oksipital,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,9.159994802771863,4.907947264260436,3.18659652335192,10.370309703432884
P32,NGEED,1,TURUN,F8,frontotemporal,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,7.7401395550609,5.298480700672528,3.742326442395523,5.8184993106466365
P32,NGEED,1,TURUN,T4,temporal,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,15.6333355959677,11.079256698624402,7.893609404110425,13.712336958115849
P32,NGEED,1,TURUN,T6,temporo-posterior,kanan,7.148,8.857,2.209,1.709,ok,video,0.0,True,False,False,15.866083521798032,8.845917591369385,3.1333960237515583,12.866495564700902
P32,NGEED,1,TAHAN,Fp1,frontopolar,kiri,9.357,10.981,2.124,1.624,ok,video,0.0,True,False,False,1.643072716080482,-0.4103079337760107,1.6743845535360862,0.14657778925301201
P32,NGEED,1,TAHAN,F3,frontal,kiri,9.357,10.981,2.124,1.624,ok,video,1.0,False,False,False,,,,
P32,NGEED,1,TAHAN,C3,sentral,kiri,9.357,10.981,2.124,1.624,ok,video,1.0,False,False,False,,,,
P32,NGEED,1,TAHAN,P3,parietal,kiri,9.357,10.981,2.124,1.624,ok,video,1.0,False,False,False,,,,
P32,NGEED,1,TAHAN,O1,oksipital,kiri,9.357,10.981,2.124,1.624,ok,video,1.0,False,False,False,,,,
P32,NGEED,1,TAHAN,F7,frontotemporal,kiri,9.357,10.981,2.124,1.624,ok,video,0.0,True,False,False,-1.149547304938956,-0.8072492020196904,-1.8133566129008294,-1.2230520754972396
P32,NGEED,1,TAHAN,T3,temporal,kiri,9.357,10.981,2.124,1.624,ok,video,0.877,False,False,False,,,,
