participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P37,NGEED,1,PRA,Fp1,frontopolar,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-2.858378722462703,-3.542999236058808,-2.122233324254651,-1.585316203973548
P37,NGEED,1,PRA,F3,frontal,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-2.6608250083211757,-3.45548614815128,-2.9141946005841675,-1.5667549899252862
P37,NGEED,1,PRA,C3,sentral,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-2.583035349559726,-4.454399412940781,-2.246243454752971,-2.6272869944601354
P37,NGEED,1,PRA,P3,parietal,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-3.1862035298032048,-3.672081862239825,-2.164878413402981,-2.84094317314597
P37,NGEED,1,PRA,O1,oksipital,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-5.339409598723851,-4.550238137354857,-2.5451140179426837,-4.448369945513313
P37,NGEED,1,PRA,F7,frontotemporal,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,0.5365426748364115,-2.787589084297391,1.9082096667849378,1.9279905527381125
P37,NGEED,1,PRA,T3,temporal,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-1.2682751787733508,-3.4165834382915,-2.0686371398979873,-0.6499176857373818
P37,NGEED,1,PRA,T5,temporo-posterior,kiri,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-2.566127486120248,-5.722306357135881,-3.1048918984265867,-2.311590250052557
P37,NGEED,1,PRA,Fp2,frontopolar,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-3.7354502288852878,-1.4375621080824033,0.6312732600508291,2.689327679581904
P37,NGEED,1,PRA,F4,frontal,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-7.549458866669674,-3.343294442118861,0.20165654074462225,-2.502324943491672
P37,NGEED,1,PRA,C4,sentral,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-0.7187924728843313,-1.0314044013851884,-0.8669121775618898,0.19524642278879867
P37,NGEED,1,PRA,P4,parietal,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-0.15869305304013182,-0.15940369721787206,1.1156035971697413,1.9766041428756758
P37,NGEED,1,PRA,O2,oksipital,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,0.17079583634546935,-1.659274083043222,1.4077081404284542,3.584160487192726
P37,NGEED,1,PRA,F8,frontotemporal,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-4.529900641394306,-4.997458228856125,-2.531844095304514,-2.5013709055186695
P37,NGEED,1,PRA,T4,temporal,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,-1.7159789772070368,-0.772392804429213,-0.9488265342864324,0.5544954706322152
P37,NGEED,1,PRA,T6,temporo-posterior,kanan,0.035,2.035,2.0,2.0,ok,video,0.0,True,False,False,0.5647830129703806,-4.06659741110354,-0.18017486908241764,3.9713617313158522
P37,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.002,8.469,0.667,0.467,ok,video,0.0,True,False,False,16.398046146081754,20.880023188501166,14.348408332950022,13.759163494447368
P37,NGEED,1,TURUN,F3,frontal,kiri,8.002,8.469,0.667,0.467,ok,video,0.0,True,False,False,14.374322977346601,20.700409616236733,14.134416504378308,15.473545348751138
