participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P27,NGEED,1,ok,video,1.069,2.2089999999999996,0.7910000000000004,2.7150000000000007,1.4580000000000002,34.30945988744497,False
P27,NGEED,2,ok,video,1.1400000000000006,1.8599999999999994,4.332999999999998,1.2489999999999988,2.333000000000002,87.73952260613441,False
P27,AGEM KANAN,1,ok,video,0.7349999999999994,1.070999999999998,4.734000000000002,2.4100000000000037,8.388000000000002,19.382845237851143,False
P27,AGEM KANAN,2,incomplete,video,,,,,,14.595799334347248,False
P27,AGEM KIRI,1,incomplete,video,,,,,,13.759219273924828,False
P27,AGEM KIRI,2,incomplete,video,,,,,,13.436910212039948,False
P27,NGEED,3,ok,video,1.2639999999999532,2.40300000000002,2.790999999999997,2.3530000000000086,0.8740000000000236,60.33409535884857,False
P27,NGEED,4,ok,video,0.9309999999999832,3.526999999999987,2.875,1.5194999999999936,7.4010000000000105,63.831157982349396,False
P27,AGEM KANAN,3,ok,video,0.40300000000002,6.860000000000014,0.8059999999999832,1.7839999999999918,7.664999999999964,32.63516016304493,False
P27,AGEM KANAN,4,ok,video,0.2629999999999768,2.805000000000007,5.194000000000017,1.646000000000015,7.526999999999987,17.591322883963585,False
P27,AGEM KIRI,3,ok,video,0.6659999999999968,5.192999999999984,2.59699999999998,1.59050000000002,7.540999999999997,15.175991132855415,False
P27,AGEM KIRI,4,incomplete,video,,,,,,13.166764751076698,False
