participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P21,NGEED,2,PRA,Fp1,frontopolar,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,1.1655325960941667,1.7367935505342942,0.6666993493711928,2.936598304688747
P21,NGEED,2,PRA,F3,frontal,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,3.136110782440859,1.8274741979338813,1.3917937534965397,3.6610018886352833
P21,NGEED,2,PRA,C3,sentral,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,5.339801364841527,4.820167137635043,4.714444019913831,4.269510348419324
P21,NGEED,2,PRA,P3,parietal,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,0.8175566479593996,0.11065550281991321,1.344405696424932,1.9428486078476972
P21,NGEED,2,PRA,O1,oksipital,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,1.8317105580574236,0.049127610282290846,2.4307378766576697,1.8928323744103608
P21,NGEED,2,PRA,F7,frontotemporal,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,1.6726651526794996,-0.8123003235842106,1.1856288378912225,0.7433906386736808
P21,NGEED,2,PRA,T3,temporal,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,-2.248876085588563,-0.7722273068237442,-0.6122688814725734,-0.6788179855613805
P21,NGEED,2,PRA,T5,temporo-posterior,kiri,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,1.7958508683952346,3.133658450479434,1.5383245424558574,2.5441689563320367
P21,NGEED,2,PRA,Fp2,frontopolar,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,8.387977472853194,3.9426086026451834,2.7032001761552316,8.56073021760562
P21,NGEED,2,PRA,F4,frontal,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,10.302502325158777,7.539641990446622,4.840192103709342,9.098489374147888
P21,NGEED,2,PRA,C4,sentral,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,5.3032208289152365,2.0365148208930606,2.648293595536643,4.580188120035764
P21,NGEED,2,PRA,P4,parietal,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,1.2051726847822408,0.2962163204466819,0.6008468714213322,2.673444198309852
P21,NGEED,2,PRA,O2,oksipital,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,7.618086955674698,6.916920177238438,3.469198682669173,8.381615994216112
P21,NGEED,2,PRA,F8,frontotemporal,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,0.18600872748493913,1.4498651437839953,0.31229827085970996,2.146896568620008
P21,NGEED,2,PRA,T4,temporal,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,0.7183018212684189,-1.3144220436680882,-0.4894053327280652,0.9387667098036943
P21,NGEED,2,PRA,T6,temporo-posterior,kanan,13.145,15.145,2.0,2.0,ok,video,0.0,True,False,False,1.7086650582474263,0.8073692281262055,-0.3146702836851034,2.433691610313055
P21,NGEED,2,TURUN,Fp1,frontopolar,kiri,22.716,23.833,1.597,1.118,ok,video,0.0,True,False,False,0.7264188534769929,3.902278160548093,3.8389895146884,4.97712737895321
P21,NGEED,2,TURUN,F3,frontal,kiri,22.716,23.833,1.597,1.118,ok,video,0.0,True,False,False,-0.22289960611091786,4.215993814173739,4.16219294076393,3.4701182871598206
