participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P16,AGEM KANAN,2,PRA,Fp1,frontopolar,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,2.4403312091484466,2.1364916147511366,0.743190657297923,1.794724951542456
P16,AGEM KANAN,2,PRA,F3,frontal,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,1.0783742703181503,4.4942752865290245,0.5606447696859291,1.4643859903151721
P16,AGEM KANAN,2,PRA,C3,sentral,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,-0.03486650378695799,-0.5852200899151896,-2.1909070899163687,-0.9756442773388052
P16,AGEM KANAN,2,PRA,P3,parietal,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,-2.9032934316973993,-4.78805997852346,-5.060863558258003,-4.680450609427332
P16,AGEM KANAN,2,PRA,O1,oksipital,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,2.0034093603792726,2.0742740051412696,2.031794300772418,2.833252776663201
P16,AGEM KANAN,2,PRA,F7,frontotemporal,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,1.261857599821802,2.0856603414975154,0.33421287899214036,1.4959492177544682
P16,AGEM KANAN,2,PRA,T3,temporal,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,3.580770886323421,3.666012330534702,-2.216034095149219,1.7140818208968724
P16,AGEM KANAN,2,PRA,T5,temporo-posterior,kiri,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,4.4764178423183125,0.15515844574539628,0.6604114804301346,1.6928076617846912
P16,AGEM KANAN,2,PRA,Fp2,frontopolar,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,2.0481948807243704,1.8592784409994465,-1.0376622055118645,0.5710622271245036
P16,AGEM KANAN,2,PRA,F4,frontal,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,0.4596861812294435,-1.0740181854006465,-1.810441527637522,-0.01417294442008199
P16,AGEM KANAN,2,PRA,C4,sentral,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,3.7303081116575925,1.5565464965329099,-0.04270571645074739,3.2016127306153166
P16,AGEM KANAN,2,PRA,P4,parietal,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,2.1232279006131165,3.2930584944849635,1.8958271527930748,1.5623041015910353
P16,AGEM KANAN,2,PRA,O2,oksipital,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,5.866006499235844,2.933808066329995,1.5768284823592857,3.786760608184956
P16,AGEM KANAN,2,PRA,F8,frontotemporal,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,5.835728439265964,2.563916262185888,1.6457306288065503,4.931472397215423
P16,AGEM KANAN,2,PRA,T4,temporal,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,8.541111531717412,6.282975794262796,3.673189955150466,7.0997262531031495
P16,AGEM KANAN,2,PRA,T6,temporo-posterior,kanan,45.501,47.501,2.0,2.0,ok,video,0.0,True,False,False,4.738818893433319,-0.2255727592312482,0.11313460633897066,4.297908090557307
P16,AGEM KANAN,2,TURUN,Fp1,frontopolar,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,1.2870271341878308,0.5546074126873961,0.6427651320356418,2.3343776574782105
P16,AGEM KANAN,2,TURUN,F3,frontal,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,6.135410677648075,1.3657007248493152,2.2201207230740607,4.744059519414897
P16,AGEM KANAN,2,TURUN,C3,sentral,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,-3.530160941942235,-3.4127095765046924,-0.9465329414700676,-2.1287713909324566
P16,AGEM KANAN,2,TURUN,P3,parietal,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,-1.5360300823875477,-7.567938411837449,-5.573357091242453,-4.416703948851641
P16,AGEM KANAN,2,TURUN,O1,oksipital,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,2.938792953288491,-2.275003251134258,1.5311190787192963,2.372182229522373
P16,AGEM KANAN,2,TURUN,F7,frontotemporal,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,6.841849387262435,2.9630947668547734,6.819274384406391,5.250475963251997
P16,AGEM KANAN,2,TURUN,T3,temporal,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,5.300817285034206,1.3356240482978237,2.4482209564195045,3.067477145747123
P16,AGEM KANAN,2,TURUN,T5,temporo-posterior,kiri,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,3.8123426459408734,0.4014418758195397,1.2606365227898593,2.0086996037910936
P16,AGEM KANAN,2,TURUN,Fp2,frontopolar,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,1.4649621871077123,0.495593227535597,-1.6401180943639098,0.3072720361298096
P16,AGEM KANAN,2,TURUN,F4,frontal,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,7.298225795145164,3.943438660265599,-0.39003886239290964,4.532231442189417
P16,AGEM KANAN,2,TURUN,C4,sentral,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,7.078660936054106,0.8102710692613115,-1.898083896847126,3.937687572443501
P16,AGEM KANAN,2,TURUN,P4,parietal,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,8.325692896489208,4.2856609691072585,2.6249989575118953,6.268204746959942
P16,AGEM KANAN,2,TURUN,O2,oksipital,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,9.537339299050977,3.612050982540552,1.712186478991022,5.913068909743323
P16,AGEM KANAN,2,TURUN,F8,frontotemporal,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,6.957701132628102,5.465314310037574,2.6546394021847064,5.01087833651296
P16,AGEM KANAN,2,TURUN,T4,temporal,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,10.41871396750522,5.847648162792652,2.5904933914864827,7.677393432030783
P16,AGEM KANAN,2,TURUN,T6,temporo-posterior,kanan,55.67,56.787,1.597,1.118,ok,video,0.0,True,False,False,8.201089105285334,3.2069792782641713,1.754028172885615,5.9832780007303725
P16,AGEM KANAN,2,TAHAN,Fp1,frontopolar,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,3.3834078009333055,1.7738450465451443,1.1891957533998863,8.729397024654258
P16,AGEM KANAN,2,TAHAN,F3,frontal,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,0.09476462554029297,-3.9295651114320087,-7.335895482566915,0.3199119809094704
P16,AGEM KANAN,2,TAHAN,C3,sentral,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,-12.35027308120285,-13.724628726496192,-13.502713429814143,-13.461300027652346
P16,AGEM KANAN,2,TAHAN,P3,parietal,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,-11.587942049891247,-10.98623979818423,-8.949375852216395,-9.661132211214458
P16,AGEM KANAN,2,TAHAN,O1,oksipital,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,-5.026667563526306,-5.85576725651687,-6.950333145269475,-3.8412273926291043
P16,AGEM KANAN,2,TAHAN,F7,frontotemporal,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,8.437650420849884,5.4945660559564615,8.242075905215685,12.813455986926552
P16,AGEM KANAN,2,TAHAN,T3,temporal,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,6.30792482011848,1.7428858980829673,2.9070455189056723,11.106619776996556
P16,AGEM KANAN,2,TAHAN,T5,temporo-posterior,kiri,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,7.348904590379689,-0.7979617776632608,-2.684184863672847,5.654420763630036
P16,AGEM KANAN,2,TAHAN,Fp2,frontopolar,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,4.54797471074281,-0.35087146918371914,-5.9101277085526185,4.11659892731851
P16,AGEM KANAN,2,TAHAN,F4,frontal,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,3.975509460982451,3.881451450257174,3.8014745204711495,6.61628922645011
P16,AGEM KANAN,2,TAHAN,C4,sentral,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,3.813862586613908,-3.024196333165847,-1.50873808209899,0.7501229927855917
P16,AGEM KANAN,2,TAHAN,P4,parietal,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,6.880653884821612,4.071376761311793,7.821895195548663,6.076438653283876
P16,AGEM KANAN,2,TAHAN,O2,oksipital,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,6.53943672633023,-0.5113046760170405,-1.023082046400738,4.161054488912953
P16,AGEM KANAN,2,TAHAN,F8,frontotemporal,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,4.293141285514892,1.8328260412781994,2.334137417451064,5.373577474810681
P16,AGEM KANAN,2,TAHAN,T4,temporal,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,4.166828672702032,-1.9116865902378883,0.2306182495023421,2.6499213697561004
P16,AGEM KANAN,2,TAHAN,T6,temporo-posterior,kanan,57.198,57.995,1.139,0.797,ok,video,0.0,True,False,False,2.535930240685424,2.687602978347968,1.8374520636055713,2.1738492556000537
P16,AGEM KANAN,2,NAIK,Fp1,frontopolar,kiri,58.416,60.79,2.874,2.374,ok,video,0.0,True,False,False,2.980124106911525,3.3606024707953424,2.1251966058930947,2.9060437021951806
P16,AGEM KANAN,2,NAIK,F3,frontal,kiri,58.416,60.79,2.874,2.374,ok,video,0.0,True,False,False,-2.7543471465615745,-1.641912274323559,-3.657699951856472,-2.014488053030945
P16,AGEM KANAN,2,NAIK,C3,sentral,kiri,58.416,60.79,2.874,2.374,ok,video,0.0,True,False,False,3.446912936044747,3.4844563840172924,0.6451493581521852,3.096161876285194
P16,AGEM KANAN,2,NAIK,P3,parietal,kiri,58.416,60.79,2.874,2.374,ok,video,0.0,True,False,False,6.896408006346114,4.654196878154778,0.8153491687258807,4.501062165457469
