participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P22,NGEED,2,PRA,Fp1,frontopolar,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,12.10903752947803,13.625326078925745,12.485768459232794,11.383488851988243
P22,NGEED,2,PRA,F3,frontal,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,9.048917388534953,10.789310585935404,9.287855963897584,7.073667504083716
P22,NGEED,2,PRA,C3,sentral,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,11.470170830871496,11.741003957124704,12.99366007709419,10.353520055429485
P22,NGEED,2,PRA,P3,parietal,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,10.573133011098093,12.44311815618834,7.59351271801998,9.204689678585709
P22,NGEED,2,PRA,O1,oksipital,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,13.698445539427787,15.249591541484506,15.360780497862454,12.370938329591382
P22,NGEED,2,PRA,F7,frontotemporal,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,12.753886074013884,7.22237586448162,12.054126882332014,10.80311161379337
P22,NGEED,2,PRA,T3,temporal,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,12.366985299380062,14.22351676587624,11.11864554403786,10.49390695900567
P22,NGEED,2,PRA,T5,temporo-posterior,kiri,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,13.765445535373857,17.866585124033264,15.873346503683848,13.454475000238041
P22,NGEED,2,PRA,Fp2,frontopolar,kanan,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,8.474631597967615,8.578536715968365,5.9443325461400995,7.115972791735235
P22,NGEED,2,PRA,F4,frontal,kanan,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,2.787773253581854,7.504596675405558,6.6400510714211585,2.8745994085586872
P22,NGEED,2,PRA,C4,sentral,kanan,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,11.674644145747365,5.496084283791511,6.963807847841611,9.327083976516953
P22,NGEED,2,PRA,P4,parietal,kanan,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,0.22656380869243975,1.8812431677307373,4.207592844893341,-1.0628762445791864
P22,NGEED,2,PRA,O2,oksipital,kanan,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,2.532774889795469,5.14121190497508,4.036055583925162,1.5483551171902405
P22,NGEED,2,PRA,F8,frontotemporal,kanan,13.577,15.577,2.0,2.0,ok,video,0.0,True,False,False,2.0375485389286183,5.8856182974774285,5.075879009399969,1.4135410980317502
