frame,t,raw,task,subphase
209,7.006,"NGEED
2 \
TURUN
",NGEED,TURUN
212,7.102,"NGEED
2
TURUN
",NGEED,TURUN
213,7.129,"NGEED
TURUN
",NGEED,TURUN
214,7.172,"NGEED
3)
",NGEED,
216,7.241,"NGEED
3)
",NGEED,
224,7.505,"NGEED
3)
",NGEED,
239,8.006,"NGEED
3)
",NGEED,
242,8.102,"NGEED
3)
",NGEED,
243,8.129,"NGEED
+)
TAHAN
",NGEED,TAHAN
244,8.172,"NGEED
+)
TAHAN
",NGEED,TAHAN
246,8.241,"NGEED
>
TAHAN
",NGEED,TAHAN
254,8.505,"NGEED
>
TAHAN
",NGEED,TAHAN
269,9.005,"NGEED
>
TAHAN
",NGEED,TAHAN
284,9.505,"NGEED
TAHAN
",NGEED,TAHAN
299,10.006,"NGEED
TAHAN
",NGEED,TAHAN
301,10.074,"NGEED
TAHAN
",NGEED,TAHAN
302,10.101,"NGEED
TAHAN
",NGEED,TAHAN
303,10.129,"NGEED
NAIK
",NGEED,NAIK
304,10.171,"NGEED
",NGEED,
305,10.199,"NGEED
",NGEED,
307,10.268,"NGEED
3
",NGEED,
315,10.532,"NGEED
Y
",NGEED,
329,11.005,"NGEED
Y
",NGEED,
332,11.101,"NGEED
Y
",NGEED,
333,11.143,"NGEED
)
NAIK
",NGEED,NAIK
334,11.171,"NGEED
)
NAIK
",NGEED,NAIK
336,11.24,"NGEED
(2)
NAIK
",NGEED,NAIK
344,11.504,"NGEED
(2)
NAIK
",NGEED,NAIK
359,12.005,"NGEED
(z)
NAIK
",NGEED,NAIK
362,12.101,"NGEED
(2)
NAIK
",NGEED,NAIK
363,12.129,"NGEED
(2)
",NGEED,
364,12.171,"NGEED
(2)
",NGEED,
366,12.24,"NGEED
",NGEED,
374,12.504,"NGEED
",NGEED,
389,13.019,"NGEED
",NGEED,
392,13.101,"NGEED
",NGEED,
393,13.129,"BERDIRI RILEKS
(g
ey,
",BERDIRI RILEKS,
394,13.17,"BERDIRI RILEKS
\o
",BERDIRI RILEKS,
396,13.24,"BERDIRI RILEKS
(g
Sw,
",BERDIRI RILEKS,
404,13.504,"BERDIRI RILEKS
( 8 \
3 |
",BERDIRI RILEKS,
419,14.004,"BERDIRI RILEKS
( 8 \
3 |
",BERDIRI RILEKS,
422,14.101,"BERDIRI RILEKS
( 8 \
3 |
",BERDIRI RILEKS,
423,14.143,"BERD y RUS
7
Le)
",UNKNOWN,
424,14.17,"BERD y RUS
7
Le
",UNKNOWN,
426,14.24,"BERD ye RUS
7
Le)
",UNKNOWN,
434,14.504,"BERD Ma RUS
7
Le)
",UNKNOWN,
449,15.005,"BERD Ma RUS
7
Le)
",UNKNOWN,
450,15.031,"BERD Ma RUS
7
Le)
",UNKNOWN,
451,15.073,"BERD Ma RUS
7
Le)
",UNKNOWN,
452,15.115,"BERDIRI RILEKS
( 6)
> |
",BERDIRI RILEKS,
456,15.24,"BERDIRI RILEKS
( 6)
> |
",BERDIRI RILEKS,
464,15.504,"BERDIRI RILEKS
( 6)
> |
",BERDIRI RILEKS,
479,16.004,"BERDIRI RILEKS
( 6)
> |
",BERDIRI RILEKS,
495,16.531,"BERDIRI RILEKS
(— c
|
ey,
",BERDIRI RILEKS,
510,17.031,"BERDIRI RILEKS
(5
Nee
",BERDIRI RILEKS,
525,17.53,"BERDIRI RILEKS
(4 »
| 4 |
",BERDIRI RILEKS,
539,18.012,"BERDIRI RILEKS
(4 »
| 4 |
",BERDIRI RILEKS,
554,18.51,"BERDIRI RILEKS
(3
Yey
",BERDIRI RILEKS,
570,19.037,"BERDIRI RILEKS
(3
Yey
",BERDIRI RILEKS,
584,19.51,"BERDIRI RILEKS
(2
Yey
",BERDIRI RILEKS,
599,20.004,"BERDIRI RILEKS
(2
Yey
",BERDIRI RILEKS,
615,20.53,"BERDIRI RILEKS
(1
Yey
",BERDIRI RILEKS,
629,21.003,"BERDIRI RILEKS
(1
Yey
",BERDIRI RILEKS,
632,21.107,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
633,21.134,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
634,21.162,"NGEED
~
1
TURUN
",NGEED,TURUN
636,21.232,"NGEED
~
1
TURUN
",NGEED,TURUN
644,21.51,"NGEED
~
1
TURUN
",NGEED,TURUN
660,22.037,"NGEED
~
1
TURUN
",NGEED,TURUN
675,22.537,"NGEED
2 \
TURUN
",NGEED,TURUN
689,23.01,"NGEED
2 \
TURUN
",NGEED,TURUN
692,23.107,"NGEED
2
TURUN
",NGEED,TURUN
693,23.134,"NGEED
2
TURUN
",NGEED,TURUN
694,23.177,"NGEED
3)
",NGEED,
696,23.231,"NGEED
3)
",NGEED,
704,23.51,"NGEED
3)
",NGEED,
719,24.01,"NGEED
3)
",NGEED,
723,24.134,"NGEED
3)
",NGEED,
724,24.176,"NGEED
)
TAHAN
",NGEED,TAHAN
725,24.204,"NGEED
)
TAHAN
",NGEED,TAHAN
727,24.273,"NGEED
>
TAHAN
",NGEED,TAHAN
735,24.536,"NGEED
>
TAHAN
",NGEED,TAHAN
750,25.037,"NGEED
+)
TAHAN
",NGEED,TAHAN
764,25.51,"NGEED
TAHAN
",NGEED,TAHAN
779,26.009,"NGEED
TAHAN
",NGEED,TAHAN
781,26.064,"NGEED
TAHAN
",NGEED,TAHAN
782,26.107,"NGEED
NAIK
",NGEED,NAIK
783,26.134,"NGEED
NAIK
",NGEED,NAIK
784,26.176,"NGEED
",NGEED,
785,26.203,"NGEED
",NGEED,
787,26.273,"NGEED
2
",NGEED,
795,26.537,"NGEED
Y
",NGEED,
809,27.01,"NGEED
Y
",NGEED,
812,27.106,"NGEED
Y
",NGEED,
813,27.133,"NGEED
Y
",NGEED,
814,27.176,"NGEED
)
NAIK
",NGEED,NAIK
816,27.231,"NGEED
(Z)
NAIK
",NGEED,NAIK
824,27.509,"NGEED
(2)
NAIK
",NGEED,NAIK
840,28.036,"NGEED
(2)
NAIK
",NGEED,NAIK
843,28.133,"NGEED
(2)
NAIK
",NGEED,NAIK
844,28.176,"NGEED
(2)
",NGEED,
845,28.203,"NGEED
(2)
",NGEED,
847,28.273,"NGEED
",NGEED,
854,28.509,"NGEED
",NGEED,
869,29.009,"NGEED
",NGEED,
872,29.106,"NGEED
",NGEED,
873,29.133,"NGEED
",NGEED,
874,29.175,"BERDIRI RILEKS
Yo?
",BERDIRI RILEKS,
876,29.231,"BERDIRI RILEKS
(g
Ne,
",BERDIRI RILEKS,
884,29.508,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
899,30.009,"BERDIRI RILEKS
(g
7
",BERDIRI RILEKS,
914,30.508,"BERDIRI RILEKS
(7)
Xe
",BERDIRI RILEKS,
929,31.009,"BERDIRI RILEKS
(7)
Xe
",BERDIRI RILEKS,
944,31.508,"BERDIRI RILEKS
(6
ey)
",BERDIRI RILEKS,
959,32.01,"BERDIRI RILEKS
(6
ey)
",BERDIRI RILEKS,
974,32.508,"BERDIRI RILEKS
_,
[ 5
",BERDIRI RILEKS,
989,33.009,"BERDIRI RILEKS
fa %
[ 5
",BERDIRI RILEKS,
1004,33.508,"BERDIRI RILEKS
(4)
Nee
",BERDIRI RILEKS,
1019,34.008,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1034,34.508,"BERDIRI RILEKS
(3
Nee,
",BERDIRI RILEKS,
1049,35.009,"BERDIRI RILEKS
(3
Nee,
",BERDIRI RILEKS,
1064,35.508,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
1079,36.0,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
1094,36.5,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1109,37.0,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
1112,37.097,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1113,37.132,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
1114,37.166,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1116,37.229,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1124,37.507,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1139,38.008,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1154,38.507,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1169,39.008,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1172,39.104,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1174,39.174,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1175,39.201,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1176,39.229,"AGEM KANAN
3)
",AGEM KANAN,
1184,39.507,"AGEM KANAN
3)
",AGEM KANAN,
1199,40.007,"AGEM KANAN
3)
",AGEM KANAN,
1202,40.104,"AGEM KANAN
3)
",AGEM KANAN,
1203,40.132,"AGEM KANAN
3)
",AGEM KANAN,
1204,40.174,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1206,40.229,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1214,40.507,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1229,41.008,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1244,41.507,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1259,42.007,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1262,42.104,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1263,42.131,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1264,42.174,"AGEM KANAN
4 NAIK )
",AGEM KANAN,NAIK
1265,42.2,"AGEM KANAN
4 NAIK )
",AGEM KANAN,NAIK
1266,42.228,"AGEM KANAN
",AGEM KANAN,
1274,42.507,"AGEM KANAN
3
",AGEM KANAN,
1289,43.007,"AGEM KANAN
3
",AGEM KANAN,
1292,43.104,"AGEM KANAN
3
",AGEM KANAN,
1293,43.131,"AGEM KANAN
3
",AGEM KANAN,
1294,43.174,"AGEM KANAN
2D
NAIK
",AGEM KANAN,NAIK
1296,43.228,"AGEM KANAN
2)
NAIK
",AGEM KANAN,NAIK
1304,43.507,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1319,44.007,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1322,44.104,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1323,44.131,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1324,44.174,"AGEM KANAN
(2)
",AGEM KANAN,
1326,44.243,"AGEM KANAN
(2)
",AGEM KANAN,
1334,44.507,"AGEM KANAN
",AGEM KANAN,
1349,45.007,"AGEM KANAN
",AGEM KANAN,
1352,45.103,"AGEM KANAN
",AGEM KANAN,
1353,45.13,"AGEM KANAN
",AGEM KANAN,
1354,45.173,"» ey
8
Ye
",UNKNOWN,
1356,45.242,"sey
8
Ye
",UNKNOWN,
1360,45.367,"sey
8
ae
",UNKNOWN,
1361,45.409,"sey
8
ae
",UNKNOWN,
1362,45.436,"BERDIRI RILEKS
Yes
",BERDIRI RILEKS,
1364,45.506,"BERDIRI RILEKS
Yo
",BERDIRI RILEKS,
1379,46.007,"BERDIRI RILEKS
7
",BERDIRI RILEKS,
1394,46.506,"BERDIRI RILEKS
7
",BERDIRI RILEKS,
1409,47.006,"BERDIRI RILEKS
7
",BERDIRI RILEKS,
1424,47.506,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
1439,48.007,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
1454,48.506,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
1469,49.007,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
1484,49.505,"BERDIRI RILEKS
{,
4 |
V7
",BERDIRI RILEKS,
1499,50.007,"BERDIRI RILEKS
f,
4 |
V7
",BERDIRI RILEKS,
1514,50.506,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
1529,51.006,"BERDIRI RILEKS
(3
2)
",BERDIRI RILEKS,
1544,51.505,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
1559,52.006,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
1574,52.505,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1590,53.032,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1593,53.129,"BERDIRI RILEKS
(1)
Nee
",BERDIRI RILEKS,
1594,53.164,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1595,53.199,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1597,53.261,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1604,53.512,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1620,54.039,"AGEM KANAN
~
1
TURUN
",AGEM KANAN,TURUN
1634,54.505,"AGEM KANAN
2 \
TURUN
",AGEM KANAN,TURUN
1649,55.005,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1652,55.102,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1654,55.172,"AGEM KANAN
2
TURUN
",AGEM KANAN,TURUN
1655,55.199,"AGEM KANAN
TURUN
",AGEM KANAN,TURUN
1656,55.241,"AGEM KANAN
3)
",AGEM KANAN,
1664,55.505,"AGEM KANAN
3)
",AGEM KANAN,
1679,56.005,"AGEM KANAN
3)
",AGEM KANAN,
1682,56.102,"AGEM KANAN
3)
",AGEM KANAN,
1684,56.172,"AGEM KANAN
3)
",AGEM KANAN,
1685,56.199,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1686,56.24,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1694,56.505,"AGEM KANAN
>
TAHAN
",AGEM KANAN,TAHAN
1709,57.005,"AGEM KANAN
+)
TAHAN
",AGEM KANAN,TAHAN
1724,57.505,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1740,58.032,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1743,58.129,"AGEM KANAN
TAHAN )
",AGEM KANAN,TAHAN
1744,58.163,"AGEM KANAN
NAIK )
",AGEM KANAN,NAIK
1745,58.198,"AGEM KANAN
Q NAIK )
",AGEM KANAN,NAIK
1746,58.233,"AGEM KANAN
",AGEM KANAN,
1747,58.268,"AGEM KANAN
",AGEM KANAN,
1755,58.531,"AGEM KANAN
Y
",AGEM KANAN,
1770,59.032,"AGEM KANAN
Y
",AGEM KANAN,
1773,59.128,"AGEM KANAN
Y
",AGEM KANAN,
1774,59.163,"AGEM KANAN
Y
",AGEM KANAN,
1775,59.198,"AGEM KANAN
QD
NAIK
",AGEM KANAN,NAIK
1777,59.268,"AGEM KANAN
(Z)
NAIK
",AGEM KANAN,NAIK
1785,59.531,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1799,60.004,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1802,60.101,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1804,60.171,"AGEM KANAN
(2)
NAIK
",AGEM KANAN,NAIK
1805,60.198,"AGEM KANAN
(2)
",AGEM KANAN,
1806,60.24,"AGEM KANAN
(8)
",AGEM KANAN,
1814,60.504,"AGEM KANAN
",AGEM KANAN,
1829,61.004,"AGEM KANAN
",AGEM KANAN,
1832,61.101,"AGEM KANAN
",AGEM KANAN,
1833,61.143,"AGEM KANAN
",AGEM KANAN,
1834,61.184,"BERDIRI RILEKS
fo
8 |
Ne?
",BERDIRI RILEKS,
1836,61.24,"BERDIRI RILEKS
fo
| 8 |
Ree
",BERDIRI RILEKS,
1844,61.504,"BERDIRI RILEKS
fo»
| 8 |
Gf
",BERDIRI RILEKS,
1859,62.005,"BERDIRI RILEKS
fo»
| 8 |
G7
",BERDIRI RILEKS,
1874,62.503,"BERDIRI RILEKS
/ om
| 7 |
Se
",BERDIRI RILEKS,
1889,63.004,"BERDIRI RILEKS
/ om
| 7 |
Se
",BERDIRI RILEKS,
1904,63.505,"BERDIRI RILEKS
(6)
7
",BERDIRI RILEKS,
1919,64.032,"BERDIRI RILEKS
(6)
Nee
",BERDIRI RILEKS,
1934,64.53,"BERDIRI RILEKS
(5 )
Nee
",BERDIRI RILEKS,
1949,65.033,"BERDIRI RILEKS
(5 \
Nee
",BERDIRI RILEKS,
1964,65.534,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1979,66.03,"BERDIRI RILEKS
f.»
| 4 |
Vey
",BERDIRI RILEKS,
1994,66.53,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
2008,67.003,"BERDIRI RILEKS
(3
Nee
",BERDIRI RILEKS,
2024,67.53,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
2038,68.003,"BERDIRI RILEKS
(2
Ye
",BERDIRI RILEKS,
2053,68.502,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
2068,69.003,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
2071,69.099,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
2073,69.169,"BERDIRI RILEKS
(1
Nee
",BERDIRI RILEKS,
2074,69.196,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2075,69.239,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2083,69.502,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2098,70.003,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2113,70.502,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2128,71.002,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2131,71.099,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2133,71.169,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2134,71.196,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2135,71.238,"AGEM KIRI
3)
",AGEM KIRI,
2143,71.501,"AGEM KIRI
3)
",AGEM KIRI,
2158,72.002,"AGEM KIRI
3)
",AGEM KIRI,
2161,72.099,"AGEM KIRI
3)
",AGEM KIRI,
2163,72.168,"AGEM KIRI
3)
",AGEM KIRI,
2164,72.21,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2165,72.237,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2173,72.502,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2188,73.002,"AGEM KIRI
>
TAHAN
",AGEM KIRI,TAHAN
2203,73.501,"AGEM KIRI
TAHAN
",AGEM KIRI,TAHAN
2218,74.002,"AGEM KIRI
TAHAN
",AGEM KIRI,TAHAN
2221,74.098,"AGEM KIRI
TAHAN
",AGEM KIRI,TAHAN
2223,74.168,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2224,74.195,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2225,74.238,"AGEM KIRI
",AGEM KIRI,
2233,74.502,"AGEM KIRI
3
",AGEM KIRI,
2248,75.001,"AGEM KIRI
Y
",AGEM KIRI,
2251,75.098,"AGEM KIRI
Y
",AGEM KIRI,
2253,75.168,"AGEM KIRI
3
",AGEM KIRI,
2254,75.195,"AGEM KIRI
Y
",AGEM KIRI,
2255,75.238,"AGEM KIRI
2
NAIK
",AGEM KIRI,NAIK
2263,75.501,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2278,76.001,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2281,76.098,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2283,76.168,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2284,76.195,"AGEM KIRI
(2)
",AGEM KIRI,
2285,76.237,"AGEM KIRI
(8)
",AGEM KIRI,
2293,76.501,"AGEM KIRI
",AGEM KIRI,
2308,77.002,"AGEM KIRI
",AGEM KIRI,
2311,77.098,"AGEM KIRI
",AGEM KIRI,
2313,77.168,"AGEM KIRI
",AGEM KIRI,
2314,77.195,"BERDIRI RILEKS
‘< 8 )
\o
",BERDIRI RILEKS,
2315,77.238,"BERDIRI RILEKS
(
Soy,
",BERDIRI RILEKS,
2323,77.501,"BERDIRI RILEKS
fo»
8 |
Va /
",BERDIRI RILEKS,
2338,78.001,"BERDIRI RILEKS
fo»
8 |
Va /
",BERDIRI RILEKS,
2353,78.501,"BERDIRI RILEKS
{om
7 |
Va /
",BERDIRI RILEKS,
2368,79.001,"BERDIRI RILEKS
{om
7 |
Va /
",BERDIRI RILEKS,
2383,79.5,"BERDIRI RILEKS
(6
Ne
",BERDIRI RILEKS,
2398,80.001,"BERDIRI RILEKS
(6
Nee
",BERDIRI RILEKS,
2413,80.501,"BERDIRI RILEKS
(5 \
Nees
",BERDIRI RILEKS,
2428,81.001,"BERDIRI RILEKS
_,
| 5
",BERDIRI RILEKS,
2443,81.5,"BERDIRI RILEKS
(4)
Xe
",BERDIRI RILEKS,
2458,82.0,"BERDIRI RILEKS
(4)
Xe
",BERDIRI RILEKS,
2473,82.5,"BERDIRI RILEKS
(3
Ee)
",BERDIRI RILEKS,
2488,83.0,"BERDIRI RILEKS
(3
2)
",BERDIRI RILEKS,
2503,83.5,"BERDIRI RILEKS
(2)
Nee
",BERDIRI RILEKS,
2518,84.0,"BERDIRI RILEKS
(2)
Ke
",BERDIRI RILEKS,
2534,84.542,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2548,85.001,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2552,85.139,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2553,85.166,"BERDIRI RILEKS
(1
Ye
",BERDIRI RILEKS,
2554,85.209,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2556,85.263,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2564,85.542,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2578,86.0,"AGEM KIRI
~
1
TURUN
",AGEM KIRI,TURUN
2593,86.514,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2608,87.0,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2612,87.138,"AGEM KIRI
2
TURUN
",AGEM KIRI,TURUN
2614,87.208,"AGEM KIRI
TURUN
",AGEM KIRI,TURUN
2615,87.235,"AGEM KIRI
TURUN
",AGEM KIRI,TURUN
2616,87.263,"AGEM KIRI
3)
",AGEM KIRI,
2624,87.541,"AGEM KIRI
3)
",AGEM KIRI,
2638,88.0,"AGEM KIRI
3)
",AGEM KIRI,
2642,88.138,"AGEM KIRI
3)
",AGEM KIRI,
2643,88.166,"AGEM KIRI
3)
",AGEM KIRI,
2644,88.208,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2646,88.263,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2654,88.541,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2668,89.0,"AGEM KIRI
+)
TAHAN
",AGEM KIRI,TAHAN
2684,89.541,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2699,90.041,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2702,90.138,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2703,90.165,"AGEM KIRI
TAHAN )
",AGEM KIRI,TAHAN
2704,90.208,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2705,90.235,"AGEM KIRI
NAIK )
",AGEM KIRI,NAIK
2706,90.262,"AGEM KIRI
",AGEM KIRI,
2714,90.54,"AGEM KIRI
Y
",AGEM KIRI,
2729,91.041,"AGEM KIRI
2
",AGEM KIRI,
2732,91.138,"AGEM KIRI
2
",AGEM KIRI,
2733,91.165,"AGEM KIRI
2
",AGEM KIRI,
2734,91.207,"AGEM KIRI
2D
NAIK
",AGEM KIRI,NAIK
2736,91.262,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2743,91.513,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2759,92.041,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2762,92.138,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2763,92.165,"AGEM KIRI
(2)
NAIK
",AGEM KIRI,NAIK
2764,92.207,"AGEM KIRI
(2)
",AGEM KIRI,
2766,92.262,"AGEM KIRI
(2)
",AGEM KIRI,
2774,92.54,"AGEM KIRI
",AGEM KIRI,
2789,93.04,"AGEM KIRI
",AGEM KIRI,
2792,93.152,"AGEM KIRI
",AGEM KIRI,
2793,93.165,"AGEM KIRI
",AGEM KIRI,
2794,93.206,"ISTIRAHAT UTAMA
[-an lf oo | ED
",ISTIRAHAT UTAMA,
2796,93.262,"ISTIRAHAT UTAMA
[-an lf oo | ED
",ISTIRAHAT UTAMA,
2804,93.54,"ISTIRAHAT UTAMA
[-an lf on | EE
",ISTIRAHAT UTAMA,
2819,94.04,"ISTIRAHAT UTAMA
Peg |
",ISTIRAHAT UTAMA,
2834,94.54,"ISTIRAHAT UTAMA
[-on lf oo | EE
",ISTIRAHAT UTAMA,
2849,95.04,"ISTIRAHAT UTAMA
[-on lf oo | EE
",ISTIRAHAT UTAMA,
2864,95.54,"ISTIRAHAT UTAMA
[-on lf oo | EE
",ISTIRAHAT UTAMA,
2879,96.04,"ISTIRAHAT UTAMA
[-on lf oo | EE
",ISTIRAHAT UTAMA,
2894,96.54,"ISTIRAHAT UTAMA
[-on lf oo | EE
",ISTIRAHAT UTAMA,
