participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P10,NGEED,1,ok,video,1.0699999999999994,4.333000000000001,0.8049999999999997,1.479,3.6660000000000004,45.423675537109375,False
P10,NGEED,2,ok,video,1.2639999999999993,3.333000000000002,0.9299999999999997,1.652000000000001,0.0,50.841583251953125,False
P10,AGEM KANAN,1,ok,video,3.3329999999999984,2.1240000000000023,2.736000000000004,2.118000000000002,7.998999999999999,41.052151489257824,False
P10,AGEM KANAN,2,hud_fallback,hud_fallback,3.0,2.0,3.0,1.3814999999999955,0.0,60.5518829345703,False
P10,AGEM KIRI,1,short_hold,video,0.6670000000000016,0.9300000000000068,5.873999999999995,1.75,7.5959999999999965,32.7390106201172,False
P10,AGEM KIRI,2,short_hold,video,0.3340000000000032,0.8049999999999926,1.3190000000000026,1.1175000000000068,0.0,15.478311157226585,False
P10,NGEED,3,ok,video,1.06899999999996,3.4020000000000437,0.5279999999999632,1.214999999999975,6.73599999999999,59.6705322265625,False
P10,NGEED,4,ok,video,1.47199999999998,3.333000000000027,0.47199999999998,1.1800000000000068,0.0,54.790435791015625,False
P10,AGEM KANAN,3,short_hold,video,0.8050000000000068,0.79200000000003,5.067999999999984,1.3199999999999932,0.38899999999995316,29.310635375976574,False
P10,AGEM KANAN,4,ok,video,0.40300000000002,1.47199999999998,2.194000000000017,1.2839999999999918,5.194000000000017,40.04880676269528,False
P10,AGEM KIRI,3,short_hold,video,0.73599999999999,0.7909999999999968,3.665999999999997,1.75,0.5970000000000368,57.363616943359375,False
P10,AGEM KIRI,4,short_hold,video,0.2769999999999868,0.79200000000003,4.867999999999995,1.3125,6.860000000000014,23.568777465820347,False
