participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P04,EO,frontopolar,1.0,11,True,False,39.85809453290233,1.0065951204402699,1.220985895633087,0.9590038891478856,0.7989543364576678
P04,EO,frontal,1.0,16,False,False,37.343836655827765,1.3291804915899479,0.19724228704098845,1.1476872619825635,0.6819498847938477
P04,EO,frontotemporal,1.0,18,True,False,37.025624551413884,1.5819729201692272,0.16877370448440177,3.300269259847944,0.9781948593680411
P04,EO,sentral,1.0,21,False,False,38.24067174879491,1.5618096343383254,0.24996895260152197,1.7212777030997595,0.31594272634711607
P04,EO,temporal,1.0,18,True,False,39.83420926863737,1.2815468089098663,1.202315652601722,1.221440356911483,0.40010584440096614
P04,EO,parietal,1.0,17,False,False,38.367331100350405,1.2034895254483884,0.4240823620173434,0.7734675241334719,0.6595470620075219
P04,EO,temporo-posterior,1.0,21,False,False,38.946159303988935,1.3403422219656222,-0.059992017074967374,1.1423699398457665,0.3457079511714112
P04,EO,oksipital,1.0,13,False,False,39.34387705635974,0.9430663559482524,0.7256929493903563,0.917863239064578,0.5585287254451792
P04,EC,frontopolar,0.0,0,True,False,,,,,
P04,EC,frontal,0.0,0,False,False,,,,,
P04,EC,frontotemporal,0.0,0,True,False,,,,,
P04,EC,sentral,0.0,0,False,False,,,,,
P04,EC,temporal,0.0,0,True,False,,,,,
P04,EC,parietal,0.0,0,False,False,,,,,
P04,EC,temporo-posterior,0.0,0,False,False,,,,,
P04,EC,oksipital,0.0,0,False,False,,,,,
