participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P03,EO,frontopolar,1.0,22,True,False,40.78854491756527,1.4911405771946493,0.021832072417236614,1.2629219420031799,0.9254825652118297
P03,EO,frontal,1.0,23,False,False,40.541646466656864,1.7206949213929832,1.758821047354182,1.4683508441344877,0.5060714343549413
P03,EO,frontotemporal,1.0,21,True,False,43.38266138677426,1.7869150793408655,0.002557858809514868,1.4036197341688874,0.38469133576317455
P03,EO,sentral,1.0,23,False,False,43.50236626956608,2.023200803271075,0.7997205299996885,0.7855966898783517,0.45529240118053427
P03,EO,temporal,1.0,23,True,False,44.107108052867964,2.0350566304391124,1.8650882259897628,1.9157947152081012,1.0609904504331455
P03,EO,parietal,1.0,13,False,False,41.544303986169936,1.8346661685979417,1.9295189962967214,2.505442293423175,1.2081877163650296
P03,EO,temporo-posterior,1.0,20,False,False,49.30832709929141,2.3449677159431768,-0.45407426189662536,0.7412585651818868,0.6648379751367557
P03,EO,oksipital,1.0,17,False,False,44.262610792101526,2.0081590222527974,-0.20945193144965846,0.9757404497541726,1.0056245508294823
P03,EC,frontopolar,0.0,0,True,False,,,,,
P03,EC,frontal,0.0,0,False,False,,,,,
P03,EC,frontotemporal,0.0,0,True,False,,,,,
P03,EC,sentral,0.0,0,False,False,,,,,
P03,EC,temporal,0.0,0,True,False,,,,,
P03,EC,parietal,0.0,0,False,False,,,,,
P03,EC,temporo-posterior,0.0,0,False,False,,,,,
P03,EC,oksipital,0.0,0,False,False,,,,,
